q_d_n,q_d,q_s_n,q_s,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing
0.22672367,0.7234905,0.022651037,0.94623107,79.03955,1.3424222,0.0019777238,0.06942673,0.32925615
0.73992836,0.8444653,0.03149546,0.83363986,70.79727,1.4967033,0.0031953352,0.19122441,0.23147187
0.11900109,0.7234245,0.01703432,0.9870659,77.602066,1.4584943,0.003178596,0.13497564,0.9860962
0.22393894,0.7544919,0.04834554,0.9362472,56.165817,1.7073486,0.0027741292,0.20003921,0.4678211
0.5457438,0.78718287,0.01753301,0.9607786,74.62213,1.8450209,0.0049160453,0.12292707,0.27082974
0.3788235,0.7182717,0.08360576,0.9909961,88.57364,1.6104488,0.004565588,0.1210054,0.3129353
0.66055095,0.9296504,0.0333246,0.87856364,89.34482,1.4539094,0.00302201,0.04237587,0.68629867
0.7810919,0.89999765,0.027622495,0.76195025,47.945625,2.0524802,0.0038071398,0.14120162,0.022583338
0.50792056,0.80865014,0.028848944,0.8706575,99.112946,1.6051909,0.0043727024,0.049939025,1.3112255
0.21012926,0.69795924,0.03005232,0.82980776,86.88914,0.7917696,0.00057989726,0.08996427,0.04167384
0.47919905,0.9661962,0.11383276,0.9287623,67.24525,1.8549806,0.0030234396,0.046118286,0.033239786
0.646102,0.92692494,0.09431568,0.8471654,81.137085,1.6629753,0.0038159508,0.050110124,0.024010353
0.3263303,0.94451916,0.03022675,0.91629225,65.51716,1.5593226,0.0023488216,0.059642248,0.95009005
0.52993894,0.9843388,0.061232306,0.9195326,86.338104,1.7121,0.004009634,0.044105366,2.0594018
0.008449137,0.6909709,0.03626003,0.96794695,55.95619,1.970397,0.003593301,0.15294878,1.2162719
0.6132735,0.948436,0.055492155,0.9157424,89.62272,1.7278911,0.0043894527,0.039827853,0.027463844
0.4410002,0.8876345,0.042907164,0.95995283,47.07146,1.6572827,0.0012917096,0.08923573,0.69751394
0.6611818,0.792788,0.10445142,1.0003694,94.40234,1.9190544,0.006147076,0.09821649,0.009506546
0.713318,0.9550124,0.058668166,0.94707805,88.500435,1.486188,0.002841941,0.04963212,0.7033262
0.22332287,0.8843869,0.10357538,0.8731184,52.778503,1.9564772,0.0029034237,0.0856574,0.26790524
0.31002903,0.7615831,0.041934967,0.98995864,67.971825,1.8494225,0.0042298934,0.1587545,0.11662484
0.4163435,0.8780646,0.046700727,0.8873024,70.79794,1.235433,0.0013062018,0.04616861,1.2426574
0.54915893,0.8085271,0.05197173,0.78304696,89.685265,1.7486151,0.004872518,0.06897138,0.0102111185
0.5915904,0.80044246,0.021882236,0.9576818,60.03171,1.528836,0.0021740114,0.10119712,1.8979435
0.116904795,0.83541197,0.026442712,0.9559828,77.58208,1.5311217,0.0034407026,0.05042191,0.20177071
0.5564991,0.8499445,0.051785916,0.83334255,67.96016,1.6668184,0.0024907035,0.0595138,0.059646446
0.16430694,0.72129416,0.07797233,0.8859538,68.505035,1.7370062,0.0049326066,0.38072926,0.027648536
0.76448846,0.8831006,0.076700546,0.92862666,47.599556,1.8372312,0.0028633405,0.14866738,0.4835241
0.4973824,0.76909214,0.042894457,0.78325474,73.98121,1.4423969,0.0033152213,0.16822222,0.8095343
0.7999011,0.9490263,0.031030977,0.7496593,88.97388,1.3490741,0.0027522747,0.054785416,0.09002066
0.123622,0.927143,0.02962704,0.9068661,75.90793,0.8837577,0.00032008204,0.038263377,1.5757742
0.0878579,0.8450202,0.09067726,0.8637264,76.33432,1.1354358,0.0014197811,0.04742809,0.06637465
0.7758659,0.9759611,0.05208867,0.9988774,91.4421,1.2283927,0.0021178024,0.035233684,0.33061954
0.38422656,0.8000644,0.03744197,0.8225502,68.94156,1.1594883,0.001321597,0.06289529,1.7037345
0.6371694,0.80878973,0.06748964,0.946152,89.71246,1.4223483,0.0026516586,0.06961114,0.022452017
0.032453656,0.875778,0.059522808,0.769232,64.53322,1.1262169,0.0010373443,0.06171285,0.016175184
0.5444664,0.8171685,0.04115097,0.8601524,88.64927,1.124164,0.0019869674,0.03593602,0.04167684
0.7876754,0.9196255,0.10960269,0.9056224,53.504498,1.3315543,0.0010099824,0.18935867,0.085345276
0.16343278,0.76804763,0.045182094,0.960346,83.84656,1.7264204,0.004182155,0.10364304,0.41349208
0.02883315,0.76427543,0.027797831,0.8137911,74.448616,1.6165754,0.0034965577,0.056853235,0.54314744
0.62570035,0.98424006,0.022119131,0.8238138,79.48971,1.5027506,0.0030269201,0.046152923,0.653722
0.5208443,0.73791337,0.019266736,0.90165585,60.15347,2.1095924,0.005298327,0.12355251,1.5534145
0.8246908,1.0251471,0.023635346,0.9304309,78.01099,2.0792098,0.0047688517,0.040624075,0.8629447
0.5387367,0.7795478,0.035780262,0.8399432,66.34906,1.8919346,0.003753814,0.09387802,0.67010045
0.17759699,0.69699377,0.14708991,0.93503153,77.94001,1.6970865,0.0042035473,0.17622255,0.2303014
0.16201776,0.81562674,0.00082194805,0.9353312,83.59924,1.8335361,0.004238197,0.042154998,0.22413996
0.7599946,0.89789015,0.03519884,0.87079716,90.64946,1.371077,0.0028475,0.052902367,0.3447136
0.6206307,0.8920448,0.025210809,0.976,87.6194,1.3241552,0.002292331,0.09014116,1.8830793
0.37240422,0.899253,0.08373089,0.9146472,68.89181,1.5328954,0.0023786013,0.07170529,0.025782919
0.5981207,0.8490911,0.11652789,0.81799656,81.45042,1.31154,0.0020183309,0.05405113,0.1273066
0.5212059,0.8316783,0.034152485,0.9619105,90.02374,1.3695722,0.0031220687,0.066604756,0.4545373
0.15250659,0.7896708,0.021161623,0.9467095,83.48002,1.054127,0.001181852,0.050583426,0.04584052
0.27618873,0.9456177,0.037651338,0.8771945,94.12635,1.744011,0.004926201,0.037662033,0.024806073
0.7663579,0.94280344,0.047361553,0.87109745,93.48016,1.1693739,0.0023817883,0.07352023,1.4137655
0.03613341,0.7173946,0.112357825,1.0140144,81.9527,1.5746415,0.00340051,0.114405304,0.014557367
0.44262135,0.7694205,0.01775692,0.9928152,97.40327,1.5629815,0.0038787522,0.07077149,1.9249629
0.100277245,0.68852305,0.032513186,0.82588935,90.8168,1.7756658,0.0052278875,0.1734582,0.13961342
0.37276313,0.9548719,0.09242019,0.849515,69.145615,1.7435877,0.0033902728,0.059712984,0.31242728
0.24210823,0.9601679,0.088049114,0.8279158,89.30886,1.5243344,0.0035276266,0.049419437,0.08051795
0.1887632,0.6917876,0.059537973,0.8295954,89.586784,1.2103394,0.0031370227,0.13840699,0.010762327
0.718924,0.99868655,0.024719032,0.86559844,66.45092,1.7110806,0.00295871,0.052865244,1.1466025
0.5412366,0.81078553,0.029146278,0.8525037,68.21184,1.7202499,0.0033757386,0.07572819,1.6823003
0.7710807,0.86031216,0.017122809,0.9400319,78.60274,1.9764582,0.005606119,0.111111954,0.038435776
0.7578623,0.98579323,0.029305225,0.9057499,88.269554,1.2749848,0.0020173418,0.04651667,0.5216974
0.2202661,0.7643031,0.01947244,0.84126663,78.820435,1.2682356,0.0022249173,0.054790583,0.24887097
0.023792028,0.92576444,0.037999276,0.95132303,50.716602,2.070991,0.002705557,0.072541624,0.08676892
0.17344922,0.76688987,0.047639865,0.98275995,80.3771,1.3857665,0.0021545407,0.10273135,1.6143563
0.6957828,0.94105744,0.038081832,0.99190664,79.7005,1.3770545,0.001896276,0.04226171,1.7474213
0.67464906,0.8233932,0.047531404,0.95716715,95.786,1.26531,0.0032329424,0.19322947,0.018591875
0.5172971,0.88497174,0.028995145,0.7798983,93.626396,1.6517068,0.0044644442,0.03055377,0.0100162495
0.3500992,0.7932338,0.022308253,0.8940486,63.9891,1.5607806,0.0027040802,0.12416411,0.56202817
0.18059838,0.73314697,0.09068467,0.8983171,67.645645,1.7488385,0.0037842693,0.088474184,0.07794537
0.5480188,0.7957889,0.01819155,0.75318205,86.93854,1.8652258,0.0053418693,0.070279285,0.6568626
0.24007988,0.7929169,0.06760023,0.9694689,95.52519,1.5404755,0.0035927424,0.054336295,0.038467877
0.7347971,0.8624677,0.041019816,0.9645474,90.91944,1.7032772,0.0046187695,0.07937525,1.9834226
0.44332334,0.9605999,0.01760913,0.80585325,70.626854,1.5096914,0.0027201553,0.06404852,1.0211033
0.7036745,0.9750128,0.029303065,0.8146448,72.15752,1.9386189,0.0049066944,0.047110226,0.121491246
0.31525934,0.774581,0.099151984,0.9595102,90.26531,1.9117833,0.006884323,0.10119959,0.013828296
0.21661055,0.72359914,0.046281353,0.9187968,48.556526,1.4094025,0.0011626245,0.16777983,0.5426738
0.6805614,0.9598985,0.042445708,0.94626975,74.597084,1.6799437,0.003507937,0.057260152,1.6703677
0.64477193,0.82831025,0.042485565,0.79015326,75.96195,1.6859316,0.004165691,0.14164403,0.34441155
0.8325944,0.99954575,0.06902256,0.9760622,75.100105,1.6859984,0.0032895051,0.046027627,0.17638606
0.28618765,0.78576,0.02439935,0.83582735,77.480156,1.7228372,0.0040739924,0.047039974,0.22039925
0.43676227,0.7901599,0.031390674,0.9332713,73.60722,1.5453327,0.0026425086,0.1655049,0.11580793
0.5236979,0.7647016,0.038524482,0.83112055,54.953182,1.7294796,0.0036251636,0.28645262,0.026390972
0.62997985,0.9122122,0.03384207,0.7973648,88.47301,1.4055429,0.002920695,0.039431304,0.84725434
0.7603606,0.96115214,0.042375814,0.8725629,66.09616,1.3530599,0.0015093867,0.058542755,0.54975724
0.38560092,0.7467444,0.036538683,0.86361647,81.29214,1.4624089,0.0029370487,0.06517343,0.014808394
0.54858625,0.830905,0.042402457,0.992629,68.798546,1.465377,0.0021967147,0.07487031,0.17032008
0.36828297,0.77085954,0.027728923,0.92450005,92.63936,1.8016781,0.0046673287,0.051893294,0.50808203
0.21676958,0.79072493,0.032031275,0.97433317,82.92229,1.668673,0.0034653363,0.04383268,0.636913
0.62291926,0.7992046,0.049060218,0.9939748,67.33587,2.0244808,0.004614774,0.1252497,0.03198073
0.27323067,0.9947618,0.027316527,0.75014794,42.081905,2.104595,0.0026256163,0.07949724,0.8635572
0.6135328,0.8803294,0.027185664,0.825765,72.63027,2.0272453,0.0051407786,0.059849326,1.6957479
0.8534632,0.984172,0.114368,0.8990068,99.47514,1.9914316,0.006322747,0.09319464,0.08877618
0.18897808,0.75097233,0.07620372,0.91976637,72.1993,1.7075238,0.0031055992,0.058165614,0.11682017
0.18772238,0.81062984,0.033202738,0.9422376,68.01339,1.3723165,0.002009835,0.05856832,0.085902534
0.34135258,0.72786033,0.027190024,0.89120996,80.89344,1.9358183,0.005394842,0.08337723,0.1674288
0.38028866,0.87532604,0.071164355,0.81901217,99.8145,1.0896124,0.0022488062,0.022052836,0.27855957
0.6754036,0.96637547,0.02435023,0.88513863,72.28849,1.8020283,0.00367588,0.04153497,1.940578
0.32357502,0.7661512,0.028604342,0.8119389,53.81928,1.6360133,0.002605513,0.1474606,1.7141521
0.05513805,0.89507484,0.02563776,0.98533654,96.34183,1.1619385,0.0021093239,0.042340785,1.8816162
0.42698294,0.77080345,0.07986611,0.9851812,90.589645,1.7021924,0.004580065,0.06174519,0.011953575
0.07994944,0.742084,0.11648128,0.82900536,61.010406,1.8811876,0.0038778645,0.09604752,0.19626458
0.4079909,0.8852455,0.09278697,0.9574429,75.53048,2.0684283,0.005101575,0.06822194,0.04868756
0.46295822,0.8019888,0.035879597,0.94697756,52.82473,1.8210199,0.0027915908,0.09575229,0.07129492
0.4409658,0.82094496,0.07957711,0.8948164,75.79046,1.8555562,0.0046909302,0.06383715,0.9864391
0.6345952,0.9326678,0.0790667,0.80244124,95.17111,1.6545025,0.004268591,0.031698417,0.011798318
0.03710383,0.8419076,0.02224271,0.78291625,92.8767,1.843489,0.0056243963,0.032147583,0.09782152
0.07818127,0.86270016,0.02078118,0.8918152,82.912056,2.0023093,0.0050939233,0.045941498,0.6496184
0.12131643,0.67259043,0.015331166,0.81337595,94.1501,1.9469398,0.008110678,0.31551623,1.3898674
0.16651428,0.7057792,0.035423577,0.9779192,90.380135,1.1292492,0.0022473345,0.08711431,1.3534446
0.116205394,0.7064659,0.12861645,0.87014395,98.24205,1.3086503,0.0027690767,0.07490443,0.016444288
0.09739965,0.8210729,0.043061096,0.857209,82.91723,1.8984405,0.005137544,0.066523105,0.5498873
0.48209113,0.75657713,0.046954587,0.86706597,67.60366,1.5408686,0.0028547735,0.103416406,1.7508277
0.5628261,0.86732405,0.025192283,0.7855433,82.16156,1.1729702,0.0018107186,0.05008712,0.0111723505
0.34241366,0.7407299,0.028828098,0.85832965,89.82059,1.6682743,0.0049041817,0.14829595,0.9305716
0.84766096,0.9350364,0.025249986,0.94443154,90.222755,1.6632932,0.0037261238,0.056811538,0.13513757
0.052484393,0.71458864,0.11628701,0.95131314,96.54822,1.8000953,0.005041587,0.10044538,0.02277303
0.039657593,0.9867445,0.067373894,0.91781723,64.97556,1.3701327,0.001926217,0.043948375,0.025806045
0.26319087,0.770723,0.08342566,0.9657435,83.840645,1.5054672,0.003201611,0.05779583,0.9913615
0.060459673,0.76680565,0.025720403,0.9714359,62.50832,1.901983,0.0029341457,0.08143126,0.46447983
0.37762007,0.95836914,0.08210685,0.9835295,36.510963,1.909695,0.0010110878,0.09842282,0.017973943
0.4834683,0.8527893,0.021919277,0.90283227,89.02501,2.13327,0.00690655,0.038128503,0.24817142
0.58296466,0.93152165,0.11400919,0.9978764,55.580124,1.9012462,0.0024791658,0.068861425,0.20730145
0.39215726,0.7702451,0.021122795,0.84698045,71.77339,1.4796288,0.0027401124,0.07387865,0.33797023
0.045146704,0.87646985,0.08416855,0.9487438,70.55096,1.9687413,0.004719604,0.0644437,0.033859175
0.05963844,0.8401486,0.110252485,0.9642118,45.692795,2.0491965,0.002220615,0.09905683,0.011240798
0.034553885,0.82530844,0.012350819,0.76396126,94.20723,1.1219523,0.0018303758,0.05093978,0.07500352
0.4586003,0.8492185,0.11162644,0.8006954,59.155277,1.5488746,0.0021512536,0.07130818,1.478786
0.43686903,0.7935647,0.1284397,0.96973276,94.21428,1.9229493,0.006322424,0.10859658,0.019026686
0.23093224,0.8077438,0.021830585,0.9413583,60.93763,1.3500869,0.0015782511,0.06931403,0.16546975
0.2778207,0.77602565,0.009284044,0.89697754,79.95981,1.3948655,0.0024044947,0.06178113,0.021056317
0.23915637,0.8582032,0.044335846,0.7807827,86.192406,1.7810808,0.0044861767,0.041320283,0.6952144
0.6115802,0.7973142,0.03006414,0.8791102,76.05141,1.4721725,0.003161113,0.20071527,0.10870563
0.15177888,0.8777016,0.05669391,0.98041344,89.37506,0.95964247,0.0012228272,0.037233792,1.8600211
0.25923467,0.78237677,0.023875972,0.92922246,76.95778,1.4973272,0.0029344005,0.06610666,1.7744942
0.39469543,0.9277718,0.023846846,0.84420085,86.28477,1.1611066,0.001429687,0.038776178,0.527108
0.70032316,0.95254177,0.037336126,0.77796304,43.300045,1.5475442,0.00081406283,0.12522754,0.7593287
0.035974145,0.8528332,0.090864435,1.012427,54.633205,1.6999837,0.0017245155,0.07994263,0.7698442
0.48576552,0.7518669,0.029912902,0.93791914,83.21271,1.0741646,0.0015566153,0.10182973,0.1414482
0.27651715,0.8939514,0.035393164,0.874017,98.38751,0.88043356,0.0010916952,0.0309039,0.60796225
0.5344859,0.9620844,0.096351236,0.8426785,72.69444,1.5297161,0.0028129036,0.038437534,0.8196583
0.28615534,0.7034067,0.112420656,0.973193,76.50861,1.195768,0.0025975218,0.11766184,0.44213608
0.6433256,0.97349536,0.032701053,1.0025779,75.225975,1.8688296,0.0034952743,0.04707936,0.085513525
0.304811,0.87928367,0.031470682,0.87819666,87.44969,1.761838,0.0042294473,0.04750713,0.0729403
0.54270667,0.8107087,0.14560369,0.94192624,98.37466,1.8213803,0.0065316204,0.09772429,0.04823185
0.10947853,0.8572298,0.06891021,0.9252013,97.38418,2.1224074,0.0060119675,0.04418126,0.7971425
0.7030885,0.94050884,0.037835684,0.7896957,68.31171,2.2800477,0.00644075,0.052359883,0.10431293
0.013173342,0.716448,0.036618926,0.9135828,95.70903,1.8704351,0.0053973277,0.05390805,0.71665555
0.22128522,0.8258027,0.042420905,0.93722737,87.12313,1.1681985,0.0017739271,0.045528065,0.05506426
0.6599787,0.8676268,0.06167717,0.97660214,60.09028,1.5489824,0.0022570316,0.09517993,0.5547275
0.18639106,0.9372308,0.055025417,0.8587589,58.103745,1.4709544,0.0014135509,0.05247357,0.008906665
0.07004535,0.94023883,0.01620435,0.91250825,77.187256,1.9629967,0.0047470285,0.045031227,0.029010257
0.6262485,0.87049043,0.007403099,0.9786391,94.31546,1.5005616,0.0033155628,0.042392086,0.6473095
0.5006646,1.0012889,0.0555837,0.860537,96.95763,1.7822474,0.0047576614,0.04426241,0.015698103
0.13786417,0.8350575,0.0835565,0.97482836,89.97439,1.8749841,0.0047786147,0.053343553,0.029055396
0.05533433,0.929334,0.039923243,0.8615271,56.39823,1.5894339,0.0023298229,0.06364567,0.0198085
0.4879884,0.9909837,0.022409644,0.93422335,85.78328,2.116118,0.006052207,0.04840215,0.13840523
0.7485448,0.86375475,0.020062774,0.91534674,82.17269,1.29697,0.0024562874,0.06984275,0.7944165
0.6094178,0.8214426,0.02526358,0.8053712,85.10719,1.9132699,0.0046783425,0.0750291,0.64303786
0.6482223,0.8612661,0.091500685,0.9924137,75.87319,1.448601,0.002320266,0.060135156,0.027754065
0.30884695,0.72831434,0.034955166,0.9111508,94.75754,1.6851224,0.0047858045,0.08655591,0.15760815
0.39185983,0.8865506,0.03216715,0.72981584,65.33995,1.9504149,0.004323808,0.07704468,1.4246534
0.68363607,0.95760524,0.018639427,0.82775486,93.075226,1.690634,0.00404203,0.043243095,0.009934085
0.14205849,0.8085038,0.024780313,0.91423273,73.77744,1.3035631,0.0018360855,0.078752235,0.025405312
0.11817026,0.6855477,0.07448356,0.90293837,59.424225,1.8954066,0.003449123,0.15457673,0.02984785
0.22280622,0.78496474,0.040458295,0.78006613,83.70622,1.8059286,0.004392392,0.05422885,0.5797798
0.07156384,0.85984176,0.030912526,0.791206,90.59255,2.0244403,0.0058850213,0.042048775,0.30193532
0.23473597,0.8110832,0.049793895,0.96741045,101.07303,1.3103386,0.0027698071,0.04420275,0.82088596
0.42733017,0.9891498,0.040780146,0.81682825,57.972237,1.7392166,0.0019501647,0.06200797,0.21472035
0.21914458,0.76605797,0.04100115,0.8341698,96.07354,1.172996,0.002491239,0.060029533,0.09334971
0.41003677,0.8210464,0.050996188,0.87643945,85.228455,1.1800878,0.0020891188,0.055495664,0.091293074
0.6269729,0.9359746,0.034076303,0.94102025,98.14189,1.2308964,0.0022960778,0.032635204,0.03635323
0.646633,0.8804407,0.048523117,0.9615107,67.42393,1.4175314,0.0016984968,0.059775416,0.14487019
0.6761259,0.9442626,0.037448965,0.87557054,61.8959,1.3640369,0.0018082905,0.059616737,0.042821884
0.019031107,0.966507,0.08447424,0.9919817,82.7481,1.5866805,0.0034733035,0.04357067,0.1322331
0.28053188,0.9813168,0.062072046,0.94490755,85.930916,1.4561963,0.0030211527,0.046614632,0.037669376
0.44648755,0.84013605,0.013609422,0.84604424,96.89477,1.5523957,0.003720143,0.044505965,0.8632748
0.030298054,0.9741133,0.025990667,0.8631131,58.45958,2.024722,0.003799195,0.06059588,0.937142
0.113602936,0.7406937,0.24270834,0.8409912,74.81202,1.6240491,0.0039778897,0.09441067,1.1932868
0.736174,0.7974304,0.059355654,0.91360116,47.003906,1.8723724,0.0030072036,0.16964476,0.02938321
0.32947218,0.93714297,0.08188425,0.8870491,72.92897,1.7742082,0.0035666095,0.044810157,0.07771162
0.4886207,0.8170518,0.018932542,0.9916991,90.36858,1.8311273,0.004616337,0.059049334,0.6521528
0.08134794,0.7323149,0.020664528,0.7434286,64.122894,1.5092603,0.0022695258,0.07010875,0.020748224
0.71603584,0.81652987,0.042572774,0.9622263,45.31511,1.8230772,0.0022696666,0.16177376,0.07031339
0.6412283,0.9544867,0.066169955,0.8976323,89.45522,1.6694163,0.0035115806,0.03452251,0.010305697
0.72968984,0.93271756,0.005519573,0.8451951,55.440865,1.7597271,0.0030680397,0.066450715,0.22776215
0.21503961,0.8828708,0.0569702,0.95236164,65.28818,1.0839267,0.0007151068,0.04293203,0.731558
0.15169626,0.9217937,0.02357757,0.8540763,57.413456,2.2970057,0.004652501,0.048609894,0.039928697
0.3376603,0.8632611,0.033161975,0.84506416,87.94732,1.2458947,0.0019729983,0.04506025,0.124331124
0.07337499,0.7642236,0.051199086,0.7770464,74.80703,1.629492,0.0033005602,0.07895609,0.2923905
0.28423166,0.7331531,0.025034027,1.0001091,83.8185,1.2151315,0.002095704,0.07513206,0.026194451
0.44048735,0.7661897,0.048961237,0.967564,90.395744,1.6809869,0.0043051275,0.12621973,1.5295185
0.135418,0.8725449,0.028025402,0.9635942,59.07342,1.7957453,0.0024586862,0.0551658,0.49353245
0.86695695,0.9977039,0.031828105,0.7230259,81.710846,1.6386231,0.0035575088,0.053782932,0.024855603
0.5852745,0.83797634,0.036524773,0.94905317,102.24401,1.3138692,0.0029405523,0.07005042,1.5370462
0.19204271,0.8697743,0.1288868,0.9534445,87.086655,1.9173304,0.005188847,0.058044855,0.0144133335
0.31728125,0.7331902,0.037000723,0.90221125,92.89593,0.8713442,0.0015762084,0.14976518,0.76135355
0.26506126,1.0023429,0.08117708,0.94393706,94.505936,1.2622067,0.0026968385,0.038272623,0.44441938
0.70964026,0.9368371,0.0716146,0.9932399,88.974846,1.9031209,0.0045983572,0.055902846,0.13142662
0.6031122,0.7921094,0.03749415,0.90362513,80.64498,1.2463397,0.0021127763,0.23936442,0.93102527
0.12316394,0.8139986,0.039156385,0.95956814,76.963875,1.2261316,0.0019639612,0.045766156,0.18637352
0.18605751,0.9250497,0.029339813,0.9091981,62.408253,0.97641456,0.0005941906,0.050483596,0.8427922
0.6318171,0.8155949,0.12219598,0.97945637,84.32771,1.2327596,0.002105721,0.11099867,0.0134019945
0.29853404,0.8342241,0.07978496,0.8806323,96.65458,1.331687,0.0023945244,0.04485164,0.024318907
0.13302064,0.7746763,0.09630544,0.92649615,65.85627,1.4300942,0.0021868383,0.06879291,0.030185664
0.39871284,0.995044,0.051257238,0.874699,78.354706,1.8783146,0.004500251,0.038628675,0.026318345
0.04220736,0.9087494,0.101753116,0.89789224,90.3392,1.2471006,0.0018234178,0.03719358,0.0109069105
0.41507685,0.7815483,0.034050077,0.9482281,88.774994,1.2278516,0.002434553,0.08326664,0.06508444
0.4984513,0.80650496,0.046191394,0.9032756,80.83648,1.6014923,0.0030675274,0.07657198,0.17629297
0.13001442,0.8609934,0.027374666,0.9793279,70.70959,1.2240647,0.0012821391,0.048683,0.06670886
0.3060429,0.7211716,0.08635778,0.95484596,95.65601,1.6340969,0.0046216054,0.09132272,0.07465161
0.49537373,0.98200047,0.064727895,0.9478326,77.53615,1.5529429,0.003053726,0.04439548,1.5107572
0.6243377,0.84013504,0.0960583,0.89782155,95.7523,1.7960578,0.005166331,0.06543385,0.025102573
0.19002563,0.73110116,0.11485592,0.9651146,53.32981,1.951511,0.0041395533,0.27532133,0.2035836
0.26526284,0.8737714,0.04151945,0.9276023,68.97632,2.1640432,0.0050705327,0.0847767,0.78038996
0.7142093,0.9239884,0.08742773,0.97290576,63.890198,2.101386,0.004656467,0.12836589,0.015260252
0.8221613,0.9797596,0.023557778,0.960902,80.24261,1.4351617,0.002736798,0.04557638,0.06741265
0.31433964,0.7136134,0.08389138,0.8228183,73.416824,1.2983212,0.0024178247,0.16944881,0.07930751
0.3623464,0.7389452,0.15722616,0.820664,88.29848,1.5373635,0.0036962037,0.112627015,0.33341298
0.5796228,0.7937172,0.06426157,0.87412566,66.70349,1.951187,0.0039702416,0.11368888,0.0135456845
0.092226386,0.8429345,0.035200898,0.82756454,57.160263,1.4188305,0.0013382257,0.082531065,0.023217397
0.53920096,1.0124378,0.036359623,0.9624356,97.274185,1.7259915,0.0045167245,0.038279206,0.18948756
0.5766064,0.83189744,0.031017223,0.9326296,94.15207,1.7272965,0.004104943,0.05175513,0.06390485
0.5854679,0.84201086,0.034667283,0.92697763,72.69555,1.4203395,0.0022803736,0.07217499,0.71286666
0.29074657,0.75130475,0.0399128,0.84460026,89.01605,1.5352448,0.0037207853,0.09601455,0.04626174
0.3369857,0.78319854,0.026992489,0.84306926,58.730232,1.5717204,0.002010769,0.07123368,0.15566255
0.16174626,0.9777918,0.10725966,0.8434261,90.951836,0.97671956,0.0014376006,0.04183226,0.8007506
0.22136664,0.7167539,0.02325134,0.9121674,59.332714,1.8026034,0.004099415,0.15450636,0.22827117
0.45826253,0.80334795,0.042322926,0.9591954,99.60905,1.2034847,0.002054502,0.053483717,0.3163983
0.5310572,1.0056376,0.01938902,0.82092464,77.48356,2.015894,0.0045564063,0.040756125,1.7654104
0.4270503,0.7753291,0.080977164,0.9354531,101.008224,1.3935844,0.0034154786,0.055034652,0.8802493
0.32079065,0.86349404,0.04967137,0.9710296,61.484314,1.5360519,0.0024533765,0.10923065,0.4530893
0.5870346,0.85648143,0.034162093,0.9158353,65.62699,2.0810747,0.0046012215,0.052491266,1.7424906
0.855305,0.98516846,0.039447237,0.87204444,60.8482,1.4740275,0.0028938204,0.1842709,0.42951238
0.40182173,0.9943302,0.022665704,0.9287981,66.605095,1.8114319,0.0033116331,0.047186002,0.49304527
0.0672037,0.7605825,0.13434735,0.98762774,91.731606,0.87304187,0.0011451141,0.05964858,0.05970575
0.35653567,0.8070889,0.01725846,0.77419865,69.342926,1.7744935,0.004286408,0.076545954,0.09018112
0.10966712,0.94901824,0.03987713,0.9773698,59.725033,1.9577256,0.0037969183,0.0642299,0.017556144
0.6222702,0.9411186,0.03128372,0.9740665,51.519657,1.8335233,0.0015152474,0.09861789,1.0115321
0.45705378,0.7879684,0.109652385,0.9671203,70.43204,1.9408729,0.0048786514,0.12168989,0.15232094
0.52486753,0.79919636,0.047804072,0.9686285,93.523094,1.5251524,0.0034561579,0.05119189,0.33296287
0.16136545,0.8195898,0.016507532,0.7920518,53.16983,1.7947214,0.0025664335,0.07953868,0.22514398
0.0074461102,0.81133544,0.03227151,0.91490173,69.051285,2.0030072,0.0049621374,0.05619263,0.012019527
0.8737629,0.97343636,0.047736146,0.8701423,90.89911,1.4865793,0.0035790084,0.076910965,0.07319846
0.64057195,0.9532282,0.03660892,0.7641923,54.751396,1.6629087,0.0029002014,0.1109953,0.038659897
0.1533032,0.81733483,0.027031023,0.73296446,56.72498,1.3920482,0.0014372099,0.107319355,0.67443186
0.56794024,0.77197933,0.08805278,0.8885832,67.283295,1.1888751,0.0014757153,0.09349892,0.025592677
0.67174566,0.94652987,0.018086601,0.8624916,75.638176,0.9538851,0.0009226354,0.058300644,0.08730643
0.7628734,0.92451155,0.07830634,0.9171459,67.63442,1.6231918,0.0024748216,0.06809617,0.012692899
0.32089043,0.8074933,0.053281236,0.8279987,89.38879,1.1669607,0.0019421488,0.04231491,0.7877135
0.11597592,0.7681039,0.10726203,0.98200405,67.742836,2.1358373,0.0044687293,0.07677501,0.34865263
0.595913,0.7937222,0.052682366,0.8626915,79.4342,1.8659863,0.004357443,0.07428359,0.105871394
0.34085155,0.93511266,0.083389714,0.9309484,74.66783,2.0075579,0.0049431194,0.04814558,0.048389003
0.67759115,0.77867234,0.0521689,0.864546,86.91573,1.766624,0.004928643,0.08505298,0.011450948
0.17697948,0.97363997,0.112176485,0.9670718,77.192924,1.7191969,0.0037241045,0.04838673,0.19208592
0.14278942,0.79085904,0.048591863,0.89569205,75.741035,1.7178053,0.0034715745,0.03498773,0.48423848
0.33344555,0.7493856,0.054443724,0.8769133,53.17649,1.9222856,0.0031275088,0.10270423,0.022299282
0.077203214,0.9962095,0.02904364,0.9315512,96.66117,1.9504169,0.0057516857,0.032406174,0.051471498
0.32634604,0.755602,0.07323566,0.8735498,91.491646,1.1682681,0.0025067895,0.108109094,0.09480485
