order_id,go_run_length,fitted_hazard,q_param,beta_param
order_8,12,0.3394669361332354,0.9051144163703121,1.4356250023955384
order_8,13,0.34952578883484153,0.9051144163703121,1.4356250023955384
order_8,14,0.35899642651952024,0.9051144163703121,1.4356250023955384
order_8,15,0.3679490344241284,0.9051144163703121,1.4356250023955384
order_8,16,0.37644135077651275,0.9051144163703121,1.4356250023955384
order_8,17,0.38452151843163196,0.9051144163703121,1.4356250023955384
order_8,18,0.3922301522208054,0.9051144163703121,1.4356250023955384
order_8,19,0.39960186980301315,0.9051144163703121,1.4356250023955384
order_8,20,0.4066664464432378,0.9051144163703121,1.4356250023955384
order_9,1,0.06772395217370208,0.9322760478262979,1.6426509918474772
order_9,2,0.13828909046341842,0.9322760478262979,1.6426509918474772
order_9,3,0.18718304028968635,0.9322760478262979,1.6426509918474772
order_9,4,0.2269975185204185,0.9322760478262979,1.6426509918474772
order_9,5,0.261177190295251,0.9322760478262979,1.6426509918474772
order_9,6,0.2913660728529376,0.9322760478262979,1.6426509918474772
order_9,7,0.3185171440929674,0.9322760478262979,1.6426509918474772
order_9,8,0.34324690327409,0.9322760478262979,1.6426509918474772
order_9,9,0.36598385519317467,0.9322760478262979,1.6426509918474772
order_9,10,0.3870413967621995,0.9322760478262979,1.6426509918474772
order_9,11,0.4066576422066628,0.9322760478262979,1.6426509918474772
order_9,12,0.4250189486921374,0.9322760478262979,1.6426509918474772
order_9,13,0.44227466713814745,0.9322760478262979,1.6426509918474772
order_9,14,0.4585468380443998,0.9322760478262979,1.6426509918474772
order_9,15,0.4739368137838359,0.9322760478262979,1.6426509918474772
order_9,16,0.48852992787887517,0.9322760478262979,1.6426509918474772
order_9,17,0.5023988768022761,0.9322760478262979,1.6426509918474772
order_9,18,0.515606226192917,0.9322760478262979,1.6426509918474772
order_9,19,0.5282063054639801,0.9322760478262979,1.6426509918474772
order_9,20,0.540246665156449,0.9322760478262979,1.6426509918474772
order_10,1,0.07345675709233024,0.9265432429076698,1.6039745187558796
order_10,2,0.14412020744885612,0.9265432429076698,1.6039745187558796
order_10,3,0.19143175123026535,0.9265432429076698,1.6039745187558796
order_10,4,0.22939480558104008,0.9265432429076698,1.6039745187558796
order_10,5,0.2616885175836665,0.9265432429076698,1.6039745187558796
order_10,6,0.2900333999698381,0.9265432429076698,1.6039745187558796
order_10,7,0.31541151377997767,0.9265432429076698,1.6039745187558796
order_10,8,0.3384501630297303,0.9265432429076698,1.6039745187558796
order_10,9,0.3595806470475118,0.9265432429076698,1.6039745187558796
order_10,10,0.3791154089409283,0.9265432429076698,1.6039745187558796
order_10,11,0.3972898238386011,0.9265432429076698,1.6039745187558796
order_10,12,0.4142866932142363,0.9265432429076698,1.6039745187558796
order_10,13,0.4302514952942149,0.9265432429076698,1.6039745187558796
order_10,14,0.44530234461617524,0.9265432429076698,1.6039745187558796
order_10,15,0.459536753748476,0.9265432429076698,1.6039745187558796
order_10,16,0.4730363742117445,0.9265432429076698,1.6039745187558796
