subject_id,eta,rho,q_d_n,q_d,q_s_n,q_s,cost_stop_error,inv_temp
NDAR_INV0L7XB3AW,0.2356762,0.4943938,0.8917033,0.89362884,0.027735032,0.66758835,1.6077275,23.888475
NDAR_INVZJ8TBWKJ,3.0389333,0.43294066,0.8811784,0.74374104,0.024077123,0.69495535,1.6613432,57.67264
NDAR_INVG6BPNLWU,0.23922276,0.7455097,0.9384872,0.9618379,0.025673343,0.8023956,1.8104172,71.979996
NDAR_INVRV23D3UV,-0.24690615,0.34403896,0.7171795,0.85307765,0.08807223,0.7864661,1.7834245,11.920941
NDAR_INV7XF3TWTY,-0.099096514,0.49787593,0.81515974,0.8448696,0.03758936,0.662059,1.6742405,22.682613
NDAR_INV5784LZWF,1.480775,0.5278872,0.89324415,0.8719442,0.024519047,0.85183144,1.7515163,73.83358
NDAR_INVG8JBY950,4.210948,0.8006399,0.629104,0.7453209,0.070501074,0.75090504,1.8619882,90.58641
NDAR_INVXL4UCXMM,0.011125796,0.4002953,0.7978177,0.82248807,0.02933518,0.6725459,1.6865294,16.760134
NDAR_INVHFKBP9C2,2.8444705,0.6284226,0.94542193,0.93838114,0.03013452,0.64933234,1.4815962,68.25599
NDAR_INVAY223C4J,0.29982316,0.55642074,0.94103193,0.9574873,0.036186293,0.67252994,1.5452156,52.77672
NDAR_INV9MF93B7R,0.31804177,-0.03951628,0.96737844,1.0668457,0.044819877,0.77655077,1.7555488,66.58387
NDAR_INVMBB9TAJL,0.47544158,0.21346791,0.8822336,0.8770842,0.028276805,0.62375814,1.6270968,17.06473
NDAR_INVGAYGT0LJ,0.07893647,0.2854418,0.82467127,0.8841919,0.033586275,0.63808197,1.6937004,27.86923
NDAR_INV9W3PU5P5,2.0249214,0.8953676,0.87562215,0.86709666,0.019128377,0.6219077,2.0033226,96.15012
NDAR_INV305693H5,0.8912395,0.66326076,0.772793,0.826592,0.034069426,0.69806993,1.7190485,62.812275
NDAR_INVJ8A3AM9C,4.2994475,0.24191622,0.91200167,0.863303,0.024009574,0.70761055,1.7862862,74.22417
NDAR_INVBX1Z1PJ9,0.12238242,0.65453875,0.9085581,0.9207704,0.05787894,0.83412457,1.6675538,60.823486
NDAR_INVR3NZ8ZKA,6.6376953,0.6143992,0.6343706,0.75161004,0.03957384,0.9597497,1.8377295,88.4342
NDAR_INVYFEYLAJN,0.2332966,0.6638812,0.7873456,0.7974422,0.03991564,0.6432399,1.7547374,18.507692
NDAR_INVJC5NPM3Y,0.28605554,0.47348416,0.86600435,0.87849593,0.019534219,0.7115752,1.7703909,59.494514
NDAR_INVZZZP87KR,0.31741315,0.8840886,0.84840924,0.8779353,0.023194462,0.6341453,1.9046894,84.66842
NDAR_INVTKENUL3C,-0.10492612,0.594439,0.85875523,0.92356086,0.023571126,0.6314554,1.7551291,32.33756
NDAR_INVURV9HRCM,0.8107313,0.74443495,0.8562065,0.80039,0.03753524,0.68237007,1.7993131,55.254066
NDAR_INV2XAHZZ2A,3.7268,0.8551409,0.81818753,0.867339,0.018470246,0.65699804,1.8290762,62.909
NDAR_INV19ZM2GTU,1.0845548,0.35584286,0.9317956,0.8930872,0.026008533,0.65161955,1.4459581,34.498623
NDAR_INVXBNU804E,1.1973662,0.8149345,0.85006356,0.8746613,0.020688698,0.75145626,1.8480865,74.59936
NDAR_INV5UCXG70X,0.50589985,0.8835862,0.9086569,0.8606921,0.026760507,0.6286242,1.6667701,35.14255
NDAR_INVDWGT6R32,0.4721831,0.63351053,0.8242368,0.8741772,0.0224115,0.6229101,1.7133663,33.918564
NDAR_INVFB9M4ZBX,0.9125605,0.308068,0.88680124,0.832216,0.018536292,0.6383525,1.6445693,55.092815
NDAR_INV4UPKY2RA,2.489582,0.7499888,0.9365412,0.95995575,0.057568185,0.9636487,1.6315101,63.59161
NDAR_INV3CW8YR0W,0.100155294,0.3252273,0.9554468,0.97136974,0.08165745,0.91397214,1.6570837,44.507774
NDAR_INV0NJE7J4R,1.0637674,0.5470455,0.93417656,0.88273966,0.017060341,0.6304446,1.560618,30.03474
NDAR_INVG86EJHZD,0.010688467,0.554834,0.81459177,0.849602,0.026833445,0.6351015,1.6772966,19.035826
NDAR_INVAD301F7N,4.958845,0.5536035,0.91177714,0.9248408,0.024003318,0.7038341,1.6630516,66.869316
NDAR_INV8M6UWFN7,2.331174,0.81813246,0.9227558,0.9301599,0.01449019,0.65766096,1.838816,57.266083
NDAR_INVFNERG0W1,0.040868632,0.36980918,0.78019273,0.8337133,0.047232397,0.64664054,1.6676587,18.178186
NDAR_INVAUR9UZH4,0.4312176,0.6488714,0.75649047,0.7992178,0.029708304,0.6757969,1.7371404,12.719798
NDAR_INVDE3J6HBM,-0.035307657,0.42748487,0.74091536,0.8736212,0.025957683,0.94655246,1.5008385,55.338444
NDAR_INV4P5P4UP1,1.0204903,0.70225084,0.9202726,0.85462123,0.024077112,0.6118259,1.7679609,58.721413
NDAR_INV37FTP2A7,-0.008357072,0.7654612,0.8239112,0.82644844,0.068224065,0.6455791,1.7756463,28.619703
NDAR_INV0NK7MVCJ,3.9403632,0.89517313,0.9131645,0.8705399,0.020503774,0.67041856,1.7269758,45.68884
NDAR_INV06WHVUPX,-0.12197327,0.60299015,0.71821845,0.87247986,0.044391084,0.739313,1.7171025,18.66783
NDAR_INVL4GC8H34,0.04718305,0.41637477,0.8645849,0.90441203,0.02543065,0.7623955,1.6270891,36.59249
NDAR_INVN10J6V21,5.055446,0.48578355,0.91382504,0.9134169,0.017297605,0.6558578,1.5938101,57.454586
NDAR_INVDW1BKLJN,0.08384474,0.6635921,0.84618807,0.85585785,0.0391792,0.7367718,1.7243177,14.87462
NDAR_INV8TFN2FX0,4.0705004,0.8561726,0.95039356,0.9615825,0.023723803,0.71716404,1.5811993,56.580456
NDAR_INVBLR3A9XC,1.3387754,0.8485801,0.8780566,0.8947641,0.016320469,0.66095,1.7435434,47.232475
NDAR_INVLJJVHGJF,-0.13527322,0.63936234,0.79372656,0.87426794,0.06542419,0.68043315,1.6580989,30.55716
NDAR_INVE6E13XJZ,0.04273698,0.17705934,0.7840958,0.80422425,0.08327017,0.63622177,1.8107473,24.320368
NDAR_INVJ6MH0EXG,-0.14310017,0.5768535,0.78649503,0.88667077,0.03483271,0.73438835,1.7044282,22.531487
NDAR_INVCBVP6BDH,-0.06529904,0.28101075,0.89495677,0.95829654,0.043648634,0.88566315,1.5661201,38.964764
NDAR_INV4F8LNY2K,0.28536233,0.53062725,0.93543094,0.98098946,0.033352412,0.8208804,1.600047,45.57389
NDAR_INVYY0HHPV2,-0.045621686,0.4105612,0.8515007,0.7811147,0.075538814,0.62082976,1.7880888,14.671263
NDAR_INVX1697BGE,0.16724488,0.74480665,0.91369754,0.9685035,0.026236756,0.7234694,1.7021425,64.08652
NDAR_INVU325J0ED,3.250278,0.5854968,0.6189874,0.69445074,0.0070304293,0.9831844,1.8422663,88.889275
NDAR_INVT8FJ7FK6,0.88963264,0.7411529,0.92729604,0.9055153,0.019298129,0.6218281,1.7341422,52.216774
NDAR_INVGJFEZAEG,1.9815893,0.645377,0.82959527,0.8865549,0.03748366,0.81279373,1.5372435,64.6129
NDAR_INVDVMAP47N,0.7994034,0.7950573,0.8398072,0.8708366,0.01974339,0.6760196,1.7711855,65.34499
NDAR_INVG34U0PZU,0.4122214,0.16683097,0.8346439,0.878778,0.035935756,0.70600617,1.6644839,26.98719
NDAR_INVYACN0D32,3.585738,0.9621401,0.9297263,0.8972566,0.02772812,0.58042437,1.8260438,39.379578
NDAR_INV7FC40YZ3,0.89173055,0.6377946,0.8147452,0.76637614,0.029675882,0.6161079,1.8229918,20.008606
NDAR_INVPXF7PDPX,0.19652355,0.8680978,0.6782659,0.69425184,0.048452403,0.6873145,1.9216458,95.64808
NDAR_INVUAYNYWT7,0.53209656,0.72194266,0.9000384,0.86619604,0.025478281,0.72105956,1.7334368,56.835983
NDAR_INVKXX86222,0.04106423,0.40239424,0.79586506,0.8473176,0.041362036,0.65298307,1.707414,12.6417
NDAR_INV3K5PPAFD,0.3224112,0.88552237,0.9680906,1.0086892,0.014409291,0.662203,1.8152765,44.178566
NDAR_INVPWDTCU07,2.5289254,0.22925052,0.47117737,0.65748763,0.01752788,0.97868913,1.9506466,92.78813
NDAR_INVWZJ7FKG5,-0.06303019,0.4730532,0.7422506,0.8419367,0.038045958,0.65066427,1.6589926,19.409185
NDAR_INVDX7DPE6L,1.4460701,0.72406644,0.873379,0.92216027,0.017266985,0.64084226,1.5719509,33.361458
NDAR_INVVAYBMVXD,0.19102067,0.3787558,0.8658089,0.8567307,0.052506253,0.65840554,1.7246864,65.204834
NDAR_INVLF8VTDV5,1.0220082,0.86291164,0.8667167,0.76506937,0.036424424,0.5830318,1.7613672,29.312056
NDAR_INV7RGX9G26,1.9569563,0.8883184,0.9415061,0.89828014,0.015462519,0.6010283,1.8267295,47.95077
NDAR_INVBXFPPY15,0.6383402,0.6154947,0.94680446,0.89896,0.03188189,0.61207616,1.4985877,33.93487
NDAR_INV84NCVEYA,-0.25853854,0.65473443,0.8044836,0.8611101,0.10428575,0.756245,1.8107265,19.231731
NDAR_INVCEBCR090,0.2349586,0.6596321,0.84076226,0.87654734,0.021697415,0.7624974,1.7747432,24.367872
NDAR_INV5UXMR1B3,6.852562,0.79141766,0.50213885,0.69259065,0.029633744,0.69184345,1.758318,75.110054
NDAR_INVZUGVEHNK,-0.20234826,0.45369577,0.78200305,0.8142601,0.054338656,0.66362435,1.7789056,11.7359495
NDAR_INV8CHKACUM,0.7449221,0.8401541,0.85485214,0.89713264,0.024626644,0.6823342,1.7998856,69.38821
NDAR_INV3T4N9EJD,0.1356164,0.56436914,0.88605267,0.9159019,0.021395383,0.6615256,1.6162292,34.114117
NDAR_INVX6VNBL6L,4.219968,0.7521001,0.93327886,0.8667822,0.02659629,0.60882777,1.6143173,49.76455
NDAR_INV086114AT,-0.032534488,0.68779767,0.77962935,0.8153297,0.048042696,0.6378844,1.7168579,31.970535
NDAR_INVKW02LRCP,-0.12534446,0.47179067,0.7325002,0.8300364,0.07164194,0.7359179,1.7721565,12.019075
NDAR_INVHXL07E2D,0.07160508,0.6007477,0.8772538,0.8453053,0.03548143,0.61184067,1.6435773,23.46482
NDAR_INVJ7AJBW84,1.2587764,0.6903741,0.95109993,0.8819321,0.02760312,0.6219562,1.6029216,47.201385
NDAR_INVAM8K670H,1.9390982,0.8345756,0.68385875,0.76549923,0.047336753,1.0075452,1.7115014,85.69604
NDAR_INV9CR0L7A7,0.3283366,0.6946313,0.8801156,0.9196222,0.023372307,0.6822814,1.6449234,36.343372
NDAR_INVCP854T1A,0.44890794,0.8983865,0.7790768,0.8871144,0.01609517,0.7260303,1.8541089,58.387424
NDAR_INVTT0YJG33,0.04012125,0.848309,0.85432774,0.8887725,0.03212284,0.77026486,1.8122609,67.568596
NDAR_INVX3GV1FW0,-0.08963433,0.606548,0.9573941,0.99420637,0.021003561,0.725146,1.8139514,74.535286
NDAR_INVDGW9RHNK,-0.1649628,0.35485545,0.8246117,0.8836899,0.04254152,0.7129758,1.6989312,28.473763
NDAR_INVPH1V3YZD,-0.06715199,0.6389987,0.82050353,0.8885518,0.028154397,0.87965715,1.6999425,37.63109
NDAR_INVVZYWE87C,1.5983279,0.7411852,0.91808707,0.7965224,0.031661138,0.6157829,1.681467,55.16682
NDAR_INVAED2T8J0,0.32115373,0.14678676,0.87181103,0.8600527,0.020224601,0.6563098,1.6831473,28.219534
NDAR_INV3UPL5YML,0.00032523586,0.87552404,0.88886845,0.9325287,0.037936665,0.7682088,1.7340145,56.735424
NDAR_INV92Z89C3Z,0.10937042,0.3577614,0.8672814,0.8937243,0.048270307,0.62233055,1.5516607,18.942305
NDAR_INVK9GFBGJZ,-0.0054266513,0.84097487,0.7197622,0.83684886,0.024932941,0.76995313,1.7431993,34.096226
NDAR_INVP4MAFBPM,0.11929645,0.7473814,0.9286512,0.9342084,0.048022237,0.8074433,1.7562943,79.87266
NDAR_INVWNGRHP6V,0.99205583,0.9079452,0.84024936,0.9106746,0.021788143,0.6050006,1.8957987,59.85219
NDAR_INV59MJGL9R,-0.033620812,0.3026664,0.86520946,0.87828326,0.024079101,0.6145462,1.703444,18.090858
NDAR_INVZPRTF377,2.095263,0.6478538,0.89410263,0.86430913,0.027586646,0.63296866,1.8142742,65.93398
NDAR_INVJHYBD2XK,0.021775382,0.77510136,0.8337102,0.8428651,0.020681012,0.7576761,1.8144855,24.724152
NDAR_INV9KT9V114,0.8712288,0.3539828,0.74025744,0.87823796,0.014302256,0.86156,1.7120675,53.42802
NDAR_INVB0557YW8,0.8248353,0.6921617,0.86928743,0.8469709,0.021124018,0.72683734,1.7018178,47.20317
NDAR_INVM7175YDC,2.5007246,0.77087855,0.8620765,0.7661923,0.05756583,0.6179422,1.8840041,74.81006
NDAR_INVTLR8HXZD,-0.08163825,0.5937427,0.7796363,0.8166009,0.051696416,0.796847,1.7934952,21.03046
NDAR_INVTMX63F51,0.7908756,0.81594586,0.8547574,0.91357255,0.016467143,0.67367244,1.881728,77.80332
NDAR_INV7UY7DLBX,0.9860264,0.54906785,0.8748006,0.8242602,0.026360957,0.66274893,1.6849278,35.554893
NDAR_INV5LM4TFDU,0.8051194,0.8255948,0.86851394,0.7858648,0.024757216,0.61005723,1.7992845,21.690496
NDAR_INV1TTVDAJ9,0.074553944,0.7299941,0.82795286,0.7791959,0.037014708,0.70230633,1.8637828,21.410019
NDAR_INVR44LUUEZ,1.1074482,0.42622095,0.94456077,0.86479366,0.032698575,0.6175094,1.4399649,36.219025
NDAR_INVF99CJ6A0,3.5986013,0.79762167,0.91595846,0.94455147,0.02829602,0.681522,1.6837071,55.9895
NDAR_INVTGBMDN8N,-0.084721565,0.7836646,0.85547835,0.8531041,0.031577665,0.77075994,1.704961,29.229502
NDAR_INVBWJKR7B5,0.031612087,0.7436409,0.94859135,0.9823264,0.03558414,0.7656351,1.6079165,54.382256
NDAR_INVX8PYAJ0A,3.2137723,0.7267206,0.94250077,0.912711,0.020072453,0.6209811,1.6413738,45.206814
NDAR_INV4H9VPPWC,3.702688,0.2839917,0.54075736,0.73525304,0.02293053,0.82051,1.6731243,78.21876
NDAR_INV99XGJFE8,0.09862374,0.78827506,0.9429451,0.919611,0.038945198,0.67827684,1.5996475,55.948315
NDAR_INV3F5L113U,1.1314826,0.18232884,0.9422033,0.9221554,0.041095924,0.758518,1.6112813,72.45562
NDAR_INVV8576DMV,-0.27506295,0.4397699,0.729613,0.85818636,0.100370996,0.7371109,1.7535532,16.828634
NDAR_INV1LT8UZYC,1.1195233,0.7991591,0.73355544,0.75112116,0.023472862,0.68392,1.5755881,48.86103
NDAR_INV7UTXNP58,1.8475629,0.75117326,0.86895514,0.85551,0.030680228,0.6834426,1.5984561,42.352077
NDAR_INV1MHAP6AR,4.3436995,0.6163457,0.3739161,0.7197353,0.0716369,0.9813249,1.9325333,101.98472
NDAR_INVAMW3EDUZ,0.82828337,0.7898054,0.8733732,0.8644866,0.02218811,0.73885536,1.8481253,83.42379
NDAR_INVKP3A1LBZ,1.0967557,0.8653833,0.8029915,0.8094411,0.032078642,0.7039276,1.6575727,46.869278
NDAR_INVBPPLUGKN,-0.01014301,0.6504411,0.87386215,0.91128594,0.052149206,0.6727892,1.6116688,45.7049
NDAR_INV6WV9X2KM,0.55645096,0.6687641,0.85007185,0.84905255,0.033809654,0.62832296,1.6189852,43.65269
NDAR_INV1CRC8UTU,1.7619079,0.6972194,0.82738024,0.8421396,0.014715506,0.63468134,1.6881834,50.58631
NDAR_INVUURWXJBP,0.40241572,0.8111728,0.7923979,0.8778391,0.015151057,0.6981637,1.8399202,40.546146
NDAR_INVJVFW1735,2.2702656,0.6427836,0.94386363,0.9432939,0.021443535,0.61348045,1.5957668,47.701237
NDAR_INV6K2VKBU3,0.17129937,0.67557067,0.8221928,0.7840801,0.08464368,0.65385455,1.7922478,16.178417
NDAR_INV78TL163B,0.20632616,0.71707255,0.90735704,0.9247258,0.024380961,0.6638064,1.8347836,74.46935
NDAR_INVTTV73ARA,0.07715707,0.5127628,0.7791166,0.8423251,0.028099647,0.65505326,1.7531635,13.5946665
NDAR_INVHFP40U49,0.25342607,0.8158118,0.78263354,0.80115515,0.030834306,0.74649054,1.6814508,41.472057
NDAR_INV01NAYMZH,0.9073621,0.18752018,0.9436559,0.9071493,0.02290417,0.6995855,1.5279354,44.96814
NDAR_INVFWYFBEK0,1.6241096,0.70688605,0.7674124,0.7420431,0.018502519,0.6761646,1.7512587,45.227146
NDAR_INVTT9JRJDR,1.4322544,0.8363072,0.8537694,0.8507706,0.027110454,0.6851921,1.7011521,43.53222
NDAR_INV4FBVLRNU,1.6698356,0.894286,0.5085833,0.670069,0.02288145,0.99895346,1.6528296,74.753334
NDAR_INVVLE1R1XX,-0.18796578,0.66296107,0.8028879,0.8668311,0.0917971,0.7699934,1.843528,25.254463
NDAR_INVLK1FNT2J,5.5752077,0.28762233,0.7985762,0.7178091,0.027333448,0.7252903,1.8135476,79.53073
NDAR_INVVVCBYFPN,3.5515127,0.78187567,0.7580306,0.8077846,0.035786595,0.8327124,1.7893249,84.45825
NDAR_INVYFGMFGYJ,4.5969224,0.7944913,0.9384627,0.9338783,0.018475248,0.7035767,1.8723038,72.31352
NDAR_INV7T4X8GL0,0.23779394,0.23084465,0.6771377,0.79130757,0.019355353,0.840158,1.6310142,43.33832
NDAR_INVUX20B6L5,2.1335459,0.76724863,0.92445844,0.9055701,0.017094683,0.6453061,1.7697271,60.200035
NDAR_INVZ5G203VB,1.8929487,0.7470461,0.8849897,0.9115299,0.017639205,0.64771575,1.68306,28.150806
NDAR_INV1GVYL05C,3.163463,0.6230222,0.9400541,0.9419062,0.01709317,0.6551634,1.5996506,38.825504
NDAR_INVMXZ3JJ2G,0.36810502,0.49739346,0.84637064,0.84826064,0.027568318,0.6980497,1.612904,13.117247
NDAR_INVFVXF1HTH,1.9836664,0.8592281,0.93582267,0.89373684,0.021131787,0.60760045,1.6717542,38.149864
NDAR_INVWYN5XJBL,-0.14684777,0.3781183,0.75482774,0.8804834,0.05434649,0.7235252,1.6585718,15.87928
NDAR_INVBWMPM306,0.20060444,0.8513316,0.8408344,0.88601613,0.03199322,0.7336254,1.6895893,48.71313
NDAR_INVL41WXZ15,-0.10758232,0.3835369,0.7952291,0.8620322,0.044471227,0.65632755,1.6987733,22.608324
NDAR_INVA5U7E8B5,0.7468002,0.5038443,0.939057,0.94365585,0.025579153,0.7427014,1.471195,37.499252
NDAR_INV1YWMB9TV,2.532289,0.75329274,0.86477613,0.82453763,0.030960755,0.7489037,1.8039751,79.26858
NDAR_INV1MKWVMP1,-0.059928767,0.2078443,0.85694975,0.88408774,0.02776719,0.7977227,1.722763,17.522333
NDAR_INV5HRL29UE,0.23669192,0.6202714,0.8852729,0.8991265,0.026530081,0.79990345,1.7939485,76.1337
NDAR_INVV85CH77G,6.5190296,0.8727539,0.92717755,0.8756718,0.020739459,0.6910869,1.5920562,46.158436
NDAR_INV55K37VGA,-0.06971217,0.48506984,0.8122756,0.8543435,0.046775915,0.67984295,1.6496465,21.95471
NDAR_INVXUJ4X428,1.6032953,0.5991686,0.86644554,0.8205183,0.018583832,0.6444156,1.7570233,34.905025
NDAR_INVKK61BBH5,0.88481694,0.82619786,0.88472253,0.8810818,0.037688278,0.7159551,1.7656691,74.76324
NDAR_INV2051NM7L,0.58486384,0.3436861,0.88640577,0.82401437,0.031991925,0.61149514,1.7456878,26.365002
NDAR_INVKVBV80LE,1.1230762,0.45050335,0.9098072,0.92490184,0.03333761,0.6651087,1.4365841,41.122635
NDAR_INVUP5T3PT9,5.4093513,0.7876377,0.9324599,0.85663843,0.074028805,0.80834526,1.6299706,76.17916
NDAR_INV6T7K85JU,1.734957,0.76100254,0.9301039,0.9424062,0.0096786115,0.6295388,1.7656565,51.441277
NDAR_INVHFCRA5PY,1.9450957,0.57475305,0.87281156,0.8373811,0.02699863,0.7247985,1.6375583,25.298481
NDAR_INV8371H1L8,0.12984914,0.30620018,0.8588716,0.91298735,0.019173145,0.7094449,1.6157819,28.064348
NDAR_INVT9UBPF4A,7.7877164,0.43752402,0.73878574,0.7189435,0.009427984,0.9644239,1.9815642,97.240425
NDAR_INVH2NBUFF1,-0.044952393,0.5691359,0.871351,0.87305665,0.049508143,0.746803,1.6918864,33.98875
NDAR_INV25PJA9DK,0.79937136,0.63741916,0.9466601,0.82949346,0.039168015,0.5902631,1.6313283,36.44359
NDAR_INVEYKTM50X,-0.051943637,0.33462006,0.811308,0.8605933,0.038195334,0.65220284,1.6785963,16.965504
NDAR_INVL9NUBDAN,-0.17094566,0.3803522,0.85614693,0.8550643,0.03438322,0.7364177,1.7415708,13.71819
NDAR_INVD91UPVA1,0.18452412,0.45153037,0.86632884,0.87482744,0.025520297,0.6889466,1.6037339,29.339712
NDAR_INVGT4WJT38,2.4517672,0.7976675,0.91060686,0.88100153,0.022157526,0.6560842,1.6652834,56.377506
NDAR_INVVV5V2KXY,0.362274,0.68873936,0.9647347,0.96975124,0.01266498,0.73865473,1.822028,45.528275
NDAR_INVKXCGMZ1Z,5.193576,0.5584849,0.28368145,0.65378714,0.05365591,0.9894182,1.779311,84.31548
NDAR_INVBYRNRHA1,-0.17688714,0.49237448,0.7423942,0.898548,0.049051803,0.8056968,1.6639735,23.04086
NDAR_INVMDF3BYV1,0.08271348,0.7008349,0.85855496,0.84946764,0.032799754,0.6875991,1.6914716,19.626507
NDAR_INVF1HX2W45,0.051430445,0.6146597,0.8684593,0.81837845,0.038519975,0.63951266,1.6653904,16.714743
NDAR_INV1APPZYY8,2.1700575,0.84469116,0.5643488,0.7090087,0.03620862,0.6960221,1.8531017,87.30511
NDAR_INVJEEWKCB5,2.9871128,0.7933164,0.94642633,0.92002535,0.020760167,0.6183187,1.6959502,48.83775
NDAR_INV1U3RR4GV,0.033687692,0.42765608,0.8522405,0.7833315,0.036391556,0.67177075,1.7262228,26.437454
NDAR_INVMZLYE6WZ,0.993863,0.7555852,0.95008236,0.9777882,0.02441638,0.6746558,1.7409537,60.734043
NDAR_INVE2PWTA4F,2.8539493,0.62606835,0.9428291,0.995376,0.013713021,0.6500855,1.5003554,37.704826
NDAR_INV8TYGH2JB,0.8101296,0.81170166,0.9059484,0.9023294,0.028567178,0.7039572,1.7641438,78.62628
NDAR_INV4KRWWP18,-0.09565436,0.36286604,0.8139731,0.84784687,0.06454311,0.68271184,1.7580894,16.325954
NDAR_INVPDVYFN7E,-0.048663374,0.7878824,0.8368339,0.8636468,0.036879733,0.6988749,1.7310871,40.48139
NDAR_INV3GFD7GXB,-0.25387263,0.5597244,0.81219214,0.81883913,0.110893846,0.72126174,1.8323383,13.421075
NDAR_INV07XXFHDK,-0.15394843,0.5102294,0.7995912,0.83522487,0.038113024,0.75682247,1.7071916,17.987585
NDAR_INVJ897YYVE,0.4153548,0.5002244,0.9070859,0.90190417,0.024876237,0.6758313,1.6116551,46.717796
NDAR_INVUTJX1PYG,0.009089168,0.7162478,0.79451483,0.81982243,0.043862112,0.6176889,1.7676631,49.922527
NDAR_INVT0J4DFC4,0.48839158,0.7483123,0.8874669,0.92638993,0.02112264,0.8679266,1.8108728,74.89047
NDAR_INV0XTAYD1B,0.12546273,0.9343962,0.31566343,0.6893317,0.051737793,0.5895947,2.002685,92.522285
NDAR_INV47FFMT85,0.5905006,0.42985174,0.86663836,0.8547728,0.018681636,0.7090649,1.7003626,34.192398
NDAR_INVML43DJ88,0.00056795956,0.43628433,0.86770403,0.8527688,0.02843926,0.6368868,1.678476,24.623219
NDAR_INV19LRBB0U,1.4418876,0.33003724,0.8977149,0.86931276,0.026764825,0.65944666,1.570941,48.772926
NDAR_INVD8327JHB,6.849945,0.21397093,0.5428135,0.69677174,0.04612509,0.9862299,1.5274729,75.19643
NDAR_INV2MEH8NFX,1.5071561,0.525781,0.8094677,0.8147642,0.022382876,0.7991878,1.6274841,64.12931
NDAR_INVB9V0KP7H,0.19278078,0.7276217,0.88072044,0.94335496,0.06761844,0.9477274,1.8179345,79.008125
NDAR_INVAKCU5UPL,-0.034297187,0.12541753,0.9150029,0.9704976,0.029216634,0.7000946,1.6053458,32.838047
NDAR_INVCX7YWXVP,1.5278406,0.5367028,0.9648665,0.9479071,0.03987248,0.8879026,1.6327926,80.537766
NDAR_INV1P2BB9HY,3.0544927,0.81301355,0.93871456,0.9045201,0.018881839,0.62686086,1.5958773,32.6024
NDAR_INVBJUB7H8B,1.8530772,0.76215315,0.7459169,0.75797,0.033026315,0.6599665,1.9039187,89.71708
NDAR_INVC9N11UXX,0.6332659,0.6594253,0.74815917,0.859576,0.025879618,0.67745066,1.7241066,40.86423
NDAR_INVT0YVV9PU,1.2834215,0.20361435,0.89068604,0.8846539,0.016498571,0.6565325,1.6170058,38.682487
NDAR_INVUE1M64BU,0.021088177,0.36826533,0.80241,0.8801925,0.03087507,0.66196144,1.694384,19.017805
NDAR_INVCE16DXG2,0.06838316,0.5789994,0.82530034,0.90866625,0.04738402,0.71236724,1.6750635,35.249805
NDAR_INVMU5A4CM4,2.8752074,0.57793623,0.6874254,0.7286692,0.09470855,1.0113084,1.4955083,86.11821
NDAR_INV7CN47GEF,0.200957,0.74118036,0.8896458,0.90114796,0.018124187,0.79766023,1.7202156,58.37865
NDAR_INVL18G63XV,4.3904634,0.70156133,0.21775001,0.6757649,0.04630041,0.980345,1.9462749,98.78681
NDAR_INVNP9P3E2H,1.7826471,0.65410435,0.79747325,0.7773907,0.03305898,0.7452933,1.7654152,68.492004
NDAR_INV568NJFWJ,-0.09747246,0.71060044,0.7721006,0.7789167,0.113968015,0.6995193,1.8095944,10.114884
NDAR_INVA1PNCBDH,-0.21100613,0.41649923,0.77396035,0.8587316,0.042949878,0.7474643,1.7868685,10.600559
NDAR_INV4TMZ755N,0.110261485,0.84224796,0.8127435,0.8110192,0.03518016,0.7835231,1.7338154,40.826916
NDAR_INV64HHWR5T,0.846689,0.83072716,0.7546573,0.7799089,0.02506493,0.6789677,1.7719145,76.901215
NDAR_INVTP6W072A,1.2759328,0.7098552,0.8888655,0.919279,0.018506315,0.6403813,1.9395987,81.67236
NDAR_INVDRM97DTU,-0.23283961,0.5067618,0.7358113,0.89087594,0.16898076,0.7703556,1.7443999,35.868988
NDAR_INV1MZ6AG9P,2.5669184,0.8236153,0.9232999,0.8649417,0.023979325,0.64822274,1.6480919,35.451572
NDAR_INV50411TBC,-0.060444545,0.5118883,0.74888533,0.8865097,0.032236602,0.8057243,1.6141129,44.849194
NDAR_INV607MN0KZ,0.0931926,0.70572615,0.8795667,0.86469114,0.031815793,0.66659766,1.6517112,23.989502
NDAR_INV3ZRYG6UB,1.1234393,0.870916,0.8344736,0.78992796,0.034476183,0.6959273,1.7169719,33.65237
NDAR_INV4D6F5KCG,0.5825867,0.373817,0.90902424,0.8785615,0.027606403,0.70976675,1.7621368,83.865036
NDAR_INV3BMMWW3X,0.4763856,0.30473578,0.8586564,0.8077099,0.03400197,0.6296424,1.7106217,48.380978
NDAR_INVF40W150V,-0.16035545,0.4700918,0.74591327,0.83464146,0.11782642,0.6729455,1.7761844,18.313597
NDAR_INVK2M95XYW,1.4784329,0.94899845,0.7261496,0.77467936,0.04584295,0.5613424,1.8600475,64.78746
NDAR_INVVAMKAM75,-0.032142684,0.8763708,0.8216282,0.86184317,0.020217268,0.7906847,1.7961158,33.457172
NDAR_INVJKFGJK2D,0.054918386,0.7441987,0.90838075,0.9531043,0.029243909,0.71471363,1.5858989,48.077305
NDAR_INVNXU172XX,-0.07813263,0.4973484,0.7279896,0.86912835,0.10883593,0.67585266,1.7457981,24.760601
NDAR_INVWEJF6GXD,0.6995456,0.72878313,0.88400644,0.8237874,0.02975082,0.7771654,1.78964,82.75702
