subject_id,cost_go_error,cost_go_missing,cost_stop_error,cost_time,inv_temp,q_d,q_d_n,q_s,q_s_n,rate_stop_trial
INV8M54WJ04,1.0,1.0,1.8368426141129437,0.001,80.3584653453827,0.7549807232022285,0.7473112947642803,0.873468262642622,0.0353713083987386,0.1666666666666666
INV8M6UWFN7,1.0,1.0,1.217231079071302,0.001,85.96522742652893,0.6824997791051864,0.2993173654432176,0.8647081642448902,0.0235641053131748,0.1666666666666666
INV8MD5H3AW,1.0,1.0,0.8313143526779432,0.001,39.248939891338345,0.6608535077273846,0.7950478835403919,0.7089216732680798,0.044758587630451,0.1666666666666666
INV8MHLZCL8,1.0,1.0,1.5954016042721968,0.001,30.05635547542572,0.9326796002388,0.7994408859089017,0.8017995166480542,0.0231265072574669,0.1666666666666666
INV8MJUZ27T,1.0,1.0,1.8726365381324392,0.001,94.34566074752809,0.6972643807530403,0.2859223271384835,0.7674036015868186,0.064773504097237,0.1666666666666666
INV8MMU6YZ0,1.0,1.0,1.523032667343609,0.001,63.26739397525788,0.8067366138100625,0.6864774077754119,0.7698026289343833,0.0279827450706775,0.1666666666666666
INV8MPUW7ZR,1.0,1.0,1.7426187393571495,0.001,35.629476980209354,0.8498607219159603,0.7728277249580715,0.8177749400734902,0.0255009501921813,0.1666666666666666
INV8MYP0F8J,1.0,1.0,1.7261319614691195,0.001,67.44347502708435,0.7388798186779022,0.7130574178881943,0.7510168848633766,0.0430113830079717,0.1666666666666666
INV8N1M50YL,1.0,1.0,0.6985858138678361,0.001,90.40174209403992,0.6443073726594448,0.4870522953132167,0.8318003642261028,0.0585161279937531,0.1666666666666666
INV8NKGU38D,1.0,1.0,1.6916802830202669,0.001,39.346557927131656,0.7888857996761799,0.7542028043405152,0.6644991156458855,0.0340672246770482,0.1666666666666666
INV8NVCJ0FX,1.0,1.0,1.6569988397725743,0.001,48.88446963787079,0.9274813601970672,0.8625641114711762,0.7990910595357418,0.02349679853533,0.1666666666666666
INV8P2DZ5TR,1.0,1.0,1.774289640173919,0.001,84.14350214767457,0.8032502925693988,0.8327780580148101,0.7767673972249031,0.0567383924740661,0.1666666666666666
INV8P2LE3UR,1.0,1.0,1.159039616578262,0.001,75.65563206672668,0.6781538984775544,0.629651316884905,0.7589831698536873,0.0442897962517508,0.1666666666666666
INV8P7ZETEX,1.0,1.0,1.7693384240828256,0.001,63.97140907287598,0.9416632417738438,0.5718055634639458,0.8985212627053261,0.0382973434451123,0.1666666666666666
INV8PD9CRDR,1.0,1.0,1.810163445040773,0.001,29.44783715057373,0.7466269759833812,0.6325596418724162,0.7298511911332607,0.0440068875601245,0.1666666666666666
INV8PH0EZAT,1.0,1.0,1.0001467469491436,0.001,84.92382982063293,0.604878358066082,0.4390795071553439,0.8380971734821796,0.0514502926194773,0.1666666666666666
INV8R4TWUN1,1.0,1.0,1.7606839563657208,0.001,25.172550055980683,0.7273243766725064,0.5881004145152984,0.7339715051949024,0.0163219679595533,0.1666666666666666
INV8RJK7YDV,1.0,1.0,0.570255254614981,0.001,68.48518677997589,0.6251507215797901,0.0121475810527402,0.882942907333374,0.4932601475420742,0.1666666666666666
INV8RKX7N9Y,1.0,1.0,1.4489005566555384,0.001,47.18326052856445,0.6500802384614944,0.3775272659747133,0.8632230239510537,0.018808779485942,0.1666666666666666
INV8RP64EBL,1.0,1.0,1.1174845695242817,0.001,75.05677232646943,0.8313110802769661,0.8340162913789972,0.6830264813601971,0.0427975640035583,0.1666666666666666
INV8T0MD0HG,1.0,1.0,1.3696803170563392,0.001,76.78731982421876,0.6942582311332226,0.5876375453677029,0.8436872619688511,0.0298278371623341,0.1666666666666666
INV8T2NUL38,1.0,1.0,1.6133207716002549,0.001,66.39471905326843,0.6740015064775944,0.4569305294069927,0.8268928466141224,0.0272300550977488,0.1666666666666666
INV8T46ZGD1,1.0,1.0,1.7732934566749254,0.001,28.728483500480653,0.6988426111340523,0.7808600981123746,0.6882722537815571,0.0237194324193833,0.1666666666666666
INV8TCYNPU3,1.0,1.0,1.8081650652431789,0.001,82.95118634223938,0.6819604510962963,0.3279416918794595,0.7539767962694168,0.0435650146142165,0.1666666666666666
INV8TFN2FX0,1.0,1.0,1.4028924386069452,0.001,73.48344006919861,0.7480262141525745,0.7722514282818884,0.7414903918206692,0.0745693743433003,0.1666666666666666
INV8TUJVDPE,1.0,1.0,1.6394816608167566,0.001,40.2087202539444,0.818905383259058,0.7617693577453029,0.8159977374076843,0.075566531929071,0.1666666666666666
INV8TWGX6LF,1.0,1.0,1.7828404894446626,0.001,68.52083576965332,0.8489825828075409,0.6507568834479899,0.8153042100965977,0.0363230259504716,0.1666666666666666
INV8TWNRCGG,1.0,1.0,1.659729076463162,0.001,44.22257299041748,0.8479749585986137,0.7578170725144154,0.7229059343338012,0.0416093266311254,0.1666666666666666
INV8TYGH2JB,1.0,1.0,1.7326901246333186,0.001,84.40653929138183,0.790312447309494,0.8088114534467459,0.797029037296772,0.0727907140952957,0.1666666666666666
INV8U3ZUTV6,1.0,1.0,1.5674758801505504,0.001,58.56218891239166,0.8730379103124142,0.8659571839794517,0.6750307997465134,0.0338867588496632,0.1666666666666666
INV8U4HJYJ1,1.0,1.0,1.3421730347062666,0.001,53.02846519088745,0.7317062740027904,0.7333608682742342,0.6884384692907334,0.0857725200512504,0.1666666666666666
INV8UF58XPK,1.0,1.0,0.9880839440820856,0.001,79.09432716369629,0.6803977653384209,0.5785421216040849,0.8183854154348373,0.0607778832619442,0.1666666666666666
INV8UV3CABP,1.0,1.0,1.6688905226045443,0.001,93.75517378234863,0.7802021754384041,0.850165148600936,0.8879798393845558,0.1206046886896911,0.1666666666666666
INV8V6A6DDE,1.0,1.0,0.5187502383200656,0.001,91.66986818885805,0.6468433467447757,0.603278869772621,0.7676103464066982,0.0813413729117601,0.1666666666666666
INV8VJ8LJ3D,1.0,1.0,0.6088119878566436,0.001,86.28721682548523,0.6776755648255348,0.0790837942966672,0.8815439600348473,0.0455022725981452,0.1666666666666666
INV8VLTHVN5,1.0,1.0,1.4030783251331247,0.001,54.37926672935486,0.8056381114423276,0.8116481732830871,0.6900436441600323,0.050899212711655,0.1666666666666666
INV8W0XGHJ6,1.0,1.0,1.6203794884525913,0.001,65.97266044998169,0.7902110846936703,0.7355008536577224,0.725470751196146,0.0442120212216068,0.1666666666666666
INV8W7RDY0T,1.0,1.0,0.4769302924208971,0.001,89.01122402572632,0.595817268460989,0.2423644443599987,0.8890000676214695,0.0436233198693989,0.1666666666666666
INV8WTDM5PA,1.0,1.0,1.6627339981219722,0.001,73.19712750053405,0.7121128463447094,0.7172049333751201,0.8763851772546768,0.0583853711463452,0.1666666666666666
INV8X4L319G,1.0,1.0,1.146633224358263,0.001,90.93242539596558,0.7101458757519722,0.7396115782465785,0.8375486958920956,0.0865913305300419,0.1666666666666666
INV8XEPPMAY,1.0,1.0,1.2334989215548748,0.001,41.54090715694427,0.7690211398005485,0.8765272847805172,0.6697728277146816,0.0554986616958049,0.1666666666666666
INV8XTC7XWY,1.0,1.0,1.5834982217969882,0.001,50.89422510051728,0.9116654626727104,0.8939524633586406,0.8474019885361195,0.0538682751624146,0.1666666666666666
INV8Y1VD9H7,1.0,1.0,1.7421490727880424,0.001,77.7327476158142,0.6850259965658188,0.7669350882358849,0.8692764370143413,0.0586712507704032,0.1666666666666666
INV8YAAWZ1X,1.0,1.0,0.9028587940214372,0.001,85.15751989746094,0.7995100743472576,0.7928889323999174,0.6660534464716912,0.0698266283794842,0.1666666666666666
INV8YGWRPZ8,1.0,1.0,1.7080075184988683,0.001,87.40866600227356,0.8711484338939189,0.7147353117293678,0.648086408406496,0.0511338443286895,0.1666666666666666
INV8YWYM3BL,1.0,1.0,1.663218063856731,0.001,33.67730458641052,0.8038499388694763,0.8044344326015562,0.6679877827167511,0.0404073056357228,0.1666666666666666
INV8Z3G152U,1.0,1.0,1.8124220861787907,0.001,31.74025325679779,0.7255509296953678,0.5799854425616795,0.6700025245845318,0.0626017147357238,0.1666666666666666
INV8Z59C4WA,1.0,1.0,1.7618137445237705,0.001,54.86852987098694,0.8749887402951717,0.7702385946279392,0.7086754475235939,0.0502365672118321,0.1666666666666666
INV8Z935ZNC,1.0,1.0,1.630937072242144,0.001,67.00850245475769,0.8712421005964279,0.7906756186410785,0.8637051376998425,0.029601355489176,0.1666666666666666
INV8ZAB17TC,1.0,1.0,1.3689788459582106,0.001,48.7794391374588,0.732700732409954,0.4396540253659477,0.6448147749602795,0.055051485922424,0.1666666666666666
INV8ZBNEBU4,1.0,1.0,1.2106648189478524,0.001,82.41474406433106,0.6515920704305171,0.1790271256100022,0.8316751942336559,0.0291564708009191,0.1666666666666666
INV8ZCTKXDR,1.0,1.0,1.83675417306562,0.001,87.61408645439148,0.7663873909711838,0.5884935466202441,0.7768137042820453,0.0399310268726058,0.1666666666666666
INV8ZNJ982B,1.0,1.0,1.610798651479979,0.001,72.91070207595826,0.7867367043495178,0.7660198810212314,0.8065708183348179,0.026715233084963,0.1666666666666666
INV8ZT3LDTV,1.0,1.0,1.813143045369377,0.001,60.88304420089722,0.909277625143528,0.7841482429597527,0.788371337890625,0.0262132183689664,0.1666666666666666
INV901KYNND,1.0,1.0,1.2241812932338416,0.001,84.73707283020019,0.761863056153059,0.7849288356080651,0.8990213127136231,0.0536490362594659,0.1666666666666666
INV90DJ18JF,1.0,1.0,1.6261511718723898,0.001,23.006624880313872,0.8211928866505623,0.7973307294906117,0.6585613474845886,0.0325973364949468,0.1666666666666666
INV90EAVZED,1.0,1.0,1.6166503932099194,0.001,78.06007344055176,0.7873231554627419,0.7847803646847605,0.7103410159945488,0.0478210647934956,0.1666666666666666
INV90MAZ9N7,1.0,1.0,1.1963521265037411,0.001,49.23175729751587,0.7197868842482567,0.676037539511919,0.8917450414597988,0.0328714230666282,0.1666666666666666
INV90MGDTFD,1.0,1.0,1.531679898327751,0.001,34.70568711471557,0.7065827116072178,0.7155062077831245,0.6241511915922164,0.0517495040502851,0.1666666666666666
INV90VTTWND,1.0,1.0,1.7092751917299034,0.001,48.16188669872284,0.9413000168502332,0.7184481355324388,0.8905432371497154,0.0170140445866159,0.1666666666666666
INV910NJYX0,1.0,1.0,1.6907201964721317,0.001,64.10264109802246,0.8087464962601661,0.6942511392310262,0.8070322046279907,0.0202138657962877,0.1666666666666666
INV91EWHTJ4,1.0,1.0,1.168577883957823,0.001,80.57793681526184,0.7080362986326217,0.279004831229553,0.6299640433788299,0.0862874400563018,0.1666666666666666
INV91KPPX8A,1.0,1.0,1.373509885906783,0.001,86.38120062828064,0.8495664029419422,0.8704162838757038,0.8241461096405983,0.0745329734959523,0.1666666666666666
INV91NNHKF0,1.0,1.0,1.719413382098246,0.001,27.08219087028504,0.8344696915447712,0.763512941468507,0.6825883857905864,0.0425343250020823,0.1666666666666666
INV91P92GNW,1.0,1.0,1.8063122186796088,0.001,92.84698567199707,0.8105521785020828,0.8260217099636793,0.7955718847513199,0.0665291127881164,0.1666666666666666
INV91X6JZ76,1.0,1.0,1.1597629972151149,0.001,43.79781526565552,0.8207395133972168,0.8252443717212882,0.6960987915098668,0.101779783065911,0.1666666666666666
INV91ZBKM4B,1.0,1.0,1.834094954388718,0.001,83.64940628433227,0.7146177716851234,0.5571154665285721,0.8854157439768314,0.0566894685317583,0.1666666666666666
INV920MEG9V,1.0,1.0,1.5580388715951556,0.001,60.66235715579987,0.900935719758272,0.8929405205100774,0.7342875634729862,0.0430455822051899,0.1666666666666666
INV92V7K5PE,1.0,1.0,1.9100853324007043,0.001,92.87942641448974,0.8347564097642899,0.484756281520822,0.7137859745323658,0.0869542252396022,0.1666666666666666
INV92Z37BWN,1.0,1.0,0.5970017052366359,0.001,85.52802936553955,0.5745772970616817,0.115572994690312,0.734378199338913,0.2313359502355451,0.1666666666666666
INV92Z89C3Z,1.0,1.0,1.648185505400994,0.001,30.86570880317688,0.8695835456550122,0.8175187255809724,0.6416500555872917,0.0449912869613472,0.1666666666666666
INV930295U4,1.0,1.0,1.0528419275547964,0.001,55.15906704330445,0.6619862296879292,0.4918810462420806,0.6510281946659088,0.0720431812108034,0.1666666666666666
INV9316NFE7,1.0,1.0,1.7287796207631958,0.001,40.314162712097165,0.7857081555128097,0.6139669723915867,0.7738157363533974,0.0322781304309028,0.1666666666666666
INV93AY6461,1.0,1.0,1.7248662759859286,0.001,48.57852411365509,0.853654709994793,0.7165871522165835,0.627904953122139,0.112703845098902,0.1666666666666666
INV93CTR3FD,1.0,1.0,1.2847544297213498,0.001,43.36206474876404,0.747114546507597,0.7543623882816173,0.6492717843055725,0.051246988216566,0.1666666666666666
INV93D98KMC,1.0,1.0,1.7596312966572922,0.001,55.43436566638947,0.8696995331645012,0.7496624310783809,0.7235716723203659,0.0546235135775204,0.1666666666666666
INV93J5H7BU,1.0,1.0,1.6073156923537262,0.001,83.30778517913818,0.63211297544837,0.1345647865591963,0.7960189172625541,0.0902758282943832,0.1666666666666666
INV93JXKKF3,1.0,1.0,1.4463815122358408,0.001,59.346427355766295,0.766348911523819,0.6451547197522596,0.8020885164439678,0.0370614256438773,0.1666666666666666
INV93WX6071,1.0,1.0,1.443734210846367,0.001,29.08077068090439,0.8420040434300899,0.7784529026629753,0.659949280411005,0.0439527565579091,0.1666666666666666
INV93Y14TG4,1.0,1.0,1.7033436997284834,0.001,34.09117107963562,0.853529861241579,0.7991116751357913,0.6805442986190319,0.0345978540576534,0.1666666666666666
INV94N0G9TC,1.0,1.0,1.0916295962599998,0.001,81.64553002166748,0.7030088567435742,0.6866782344505191,0.7286730894744397,0.0494699020008083,0.1666666666666666
INV94N4B0N9,1.0,1.0,1.8264663690428895,0.001,56.99383916854858,0.9108599138855934,0.7529865040881559,0.7749244444072246,0.0247802571200545,0.1666666666666666
INV94NCJR76,1.0,1.0,0.9258369973926412,0.001,89.7727150478363,0.6306633229851722,0.2093042190367923,0.8904543555974961,0.0864759954856904,0.1666666666666666
INV94TFREHY,1.0,1.0,1.5426202287101218,0.001,65.26406793212891,0.6535698719024658,0.0752757545665494,0.853371395766735,0.3242286032680422,0.1666666666666666
INV956C4ZGG,1.0,1.0,1.5506666634274318,0.001,72.17397149467469,0.708124960809946,0.6657982646431774,0.7998249642550945,0.0328988026780825,0.1666666666666666
INV956TANLH,1.0,1.0,1.1025037987200397,0.001,88.02613506507873,0.6466281388103962,0.558600482317619,0.8993713863790035,0.0616141817131201,0.1666666666666666
INV95EC7CAZ,1.0,1.0,1.3310762973471515,0.001,75.60154299163818,0.6350690922439098,0.417149684357224,0.8769008218944073,0.0224973588822676,0.1666666666666666
INV963N6B2W,1.0,1.0,1.6889972755875706,0.001,44.93717213249207,0.8669161910116673,0.7913501473292709,0.6727345132529735,0.058308993127961,0.1666666666666666
INV96536WUJ,1.0,1.0,1.5384437677576952,0.001,64.94890122413635,0.6430001982450485,0.4788365155588253,0.8156030617952347,0.0877242067114557,0.1666666666666666
INV96G7MJ87,1.0,1.0,0.6290718964754044,0.001,90.76388050079346,0.8344897791445255,0.9110368515253068,0.7770722961127758,0.0865907489685851,0.1666666666666666
INV96LJXHD0,1.0,1.0,1.15291955189591,0.001,66.20047512340545,0.8021193207502365,0.8693288373835385,0.7516342390775681,0.0618841611773532,0.1666666666666666
INV96YWY80W,1.0,1.0,1.7171229883803316,0.001,36.53423042201996,0.813093081355095,0.6723516200138256,0.7508742743730545,0.0359944256016351,0.1666666666666666
INV97A3711A,1.0,1.0,1.4993768799246432,0.001,49.86640649318695,0.6676683024764061,0.6097217621478449,0.8108183583319187,0.2202631107622291,0.1666666666666666
INV97K3KGF4,1.0,1.0,1.5389902532204085,0.001,37.77435393810272,0.8228242051303387,0.818674117706716,0.8051677788496018,0.0556440935607388,0.1666666666666666
INV97RLXMF9,1.0,1.0,1.716577971193385,0.001,92.128485912323,0.6855850628614426,0.5155928470380604,0.7280481241941452,0.0507605211919071,0.1666666666666666
INV97YHGYC9,1.0,1.0,1.5811372901243397,0.001,39.440531080245975,0.7711996864974499,0.8244213786532637,0.7299508168399333,0.0442446192210391,0.1666666666666666
INV987KVUCX,1.0,1.0,1.7642584062891646,0.001,67.32745704650878,0.925086498618126,0.8086362352129072,0.672301458477974,0.0390591923216214,0.1666666666666666
INV993K33DZ,1.0,1.0,1.0140773693227354,0.001,83.83367148208619,0.8539370614886284,0.9009566183313727,0.7620111155211926,0.0756480938229106,0.1666666666666666
INV99DBA2DJ,1.0,1.0,1.749438839157368,0.001,65.01155555343628,0.8601768934726715,0.7826112156808376,0.8071785546839237,0.045123534567394,0.1666666666666666
INV99F38BWD,1.0,1.0,1.5599268039866734,0.001,68.67339054107666,0.7319445815384388,0.4105000571219425,0.7422691342830658,0.0462005198076512,0.1666666666666666
INV99J6PWJX,1.0,1.0,1.747951989828341,0.001,73.9858091506958,0.8534341230094433,0.8381886341199278,0.6646889909505844,0.039164821880129,0.1666666666666666
INV99KTC3NN,1.0,1.0,1.764298984273175,0.001,90.92644986343385,0.6833298646211624,0.5461515082158148,0.9387026817202568,0.0595983962110085,0.1666666666666666
INV99XGJFE8,1.0,1.0,1.5716270492568585,0.001,84.26195955276489,0.6436590071618556,0.6105075326310471,0.8328604111671448,0.0544053892953779,0.1666666666666666
INV9A4WYDA8,1.0,1.0,0.8847485053542287,0.001,66.1588438167572,0.6806347638070583,0.7539481879323721,0.744636643409729,0.0652891137390397,0.1666666666666666
INV9A5TCA50,1.0,1.0,1.062030321514977,0.001,69.3661889410019,0.6515656588077545,0.1011269283300247,0.7383997940123082,0.2998818355535623,0.1666666666666666
INV9A9TXNTZ,1.0,1.0,1.589497579629571,0.001,63.169583008766175,0.8212749344706536,0.8488468389902264,0.6243120506703853,0.0519278166885323,0.1666666666666666
INV9ACM4FBA,1.0,1.0,1.656316105863061,0.001,79.10251336669921,0.8413718332946301,0.3332034377839299,0.8071282413303852,0.032582561595173,0.1666666666666666
INV9AH5WYA7,1.0,1.0,1.6163978377046324,0.001,34.58457325363159,0.8870221756994724,0.7598469375400164,0.7656142657995224,0.0173810450256387,0.1666666666666666
INV9AULPA6C,1.0,1.0,0.6883524269461392,0.001,43.59702243232727,0.6858029758930206,0.3861438328227987,0.6973795756101608,0.1255119747660719,0.1666666666666666
INV9B14E538,1.0,1.0,1.5205641701143615,0.001,69.23370869255066,0.83571497002244,0.6867161323684268,0.7800275087356567,0.0387381218263108,0.1666666666666666
INV9BH45R0D,1.0,1.0,1.39079753766727,0.001,66.46896622943878,0.8294062314033508,0.8769488279521466,0.7236666271388531,0.0416193638004388,0.1666666666666666
INV9CA16AC9,1.0,1.0,1.779208702610566,0.001,52.89305439949035,0.8605430636107921,0.7144208881575614,0.8187080263793468,0.0226320232319449,0.1666666666666666
INV9CR0L7A7,1.0,1.0,1.560188622585498,0.001,54.65309868812561,0.7900476590096951,0.7012013605684042,0.7455569508969784,0.0287234328995427,0.1666666666666666
INV9D98AYBL,1.0,1.0,1.3858111907559036,0.001,35.46838105583191,0.682694674640894,0.7469607537151315,0.6865134317576885,0.0715535906034492,0.1666666666666666
INV9DJ99NND,1.0,1.0,1.057419528060619,0.001,63.96653457736969,0.6428372013866901,0.4555778739377856,0.8665802157223225,0.0323877571457105,0.1666666666666666
INV9DV0865Y,1.0,1.0,1.5589108468929849,0.001,65.42161041641235,0.7536501081287861,0.6429974782019854,0.6540459512770176,0.0758691160211892,0.1666666666666666
INV9DWM4Z1U,1.0,1.0,1.830125954344856,0.001,73.98515926170349,0.7797198675870896,0.6095030590100214,0.7994634045362472,0.0453847995433825,0.1666666666666666
INV9E9EAJ15,1.0,1.0,1.882640173326385,0.001,93.5492687110901,0.7450974865555763,0.4682496909686597,0.724773460417986,0.0538509576643705,0.1666666666666666
INV9EC8VLZC,1.0,1.0,1.7495931058856369,0.001,71.5715240573883,0.7032720945179463,0.590130719709734,0.8894393317699433,0.0502135682529951,0.1666666666666666
INV9F4G1M9E,1.0,1.0,1.159698064584915,0.001,72.32272172164917,0.6343556556105614,0.4198096348834224,0.7223214757442474,0.0886112216192123,0.1666666666666666
INV9F6T1P5L,1.0,1.0,1.0608471171207956,0.001,55.574196100234985,0.657156493216753,0.2482622891081264,0.7479279372990132,0.0231084870458994,0.1666666666666666
INV9FB6NNVG,1.0,1.0,1.658262719996615,0.001,67.22816610336304,0.8549532692730427,0.8481113075315952,0.84100148665905,0.0778626527829328,0.1666666666666666
INV9FDDHWDL,1.0,1.0,0.9924389039226628,0.001,72.80722187805176,0.8932187237143516,0.93813453656435,0.6979599531292915,0.0326377857396482,0.1666666666666666
INV9FKN8J61,1.0,1.0,1.0318660979513206,0.001,78.037182762146,0.6419509843289852,0.370092725609662,0.9046947914063932,0.0325939024434846,0.1666666666666666
INV9FXBK9TB,1.0,1.0,0.5889729559391899,0.001,76.25936417198182,0.6784998832941055,0.5824990805316483,0.7388888536393643,0.1543649064599303,0.1666666666666666
INV9G4YB8UG,1.0,1.0,1.402977785437385,0.001,41.491603486061095,0.7208376938104629,0.4845892437376606,0.7850904894173145,0.0257815902612201,0.1666666666666666
INV9G7FY3HX,1.0,1.0,1.64014910780848,0.001,53.899823855400086,0.9374234942793848,0.6633971091327258,0.821912207365036,0.0239709627428442,0.1666666666666666
INV9GUXU365,1.0,1.0,1.7262046782599378,0.001,45.46521664428711,0.8564325604140759,0.8390614737030119,0.7664329274594783,0.0383975338292585,0.1666666666666666
INV9H1DR3JY,1.0,1.0,0.9459821119787808,0.001,43.836031549453736,0.6580160629749298,0.2533768008946818,0.6505440610945225,0.1481364294077684,0.1666666666666666
INV9H4U1DHY,1.0,1.0,1.0238680035036662,0.001,77.19148440265656,0.7358236320912838,0.3784337232625112,0.6933988133966923,0.0304335594164208,0.1666666666666666
INV9H9R20K5,1.0,1.0,1.6669070269082225,0.001,62.69899828147888,0.9250163052380084,0.6769624835664872,0.8512253765165806,0.0258703194120785,0.1666666666666666
INV9HEMN0UL,1.0,1.0,1.7224469053382394,0.001,59.11819314575195,0.8726966335773468,0.8532990804463625,0.8333596228957176,0.0382522723355887,0.1666666666666666
INV9HJW1K36,1.0,1.0,1.6052066728152985,0.001,25.76363493156433,0.8401963405013084,0.850180787216872,0.6799557566046714,0.0385420745776646,0.1666666666666666
INV9HP92RX0,1.0,1.0,0.468541401738394,0.001,80.69494411659241,0.6089550149738788,0.3000734083292846,0.9220254048109054,0.0235955302313677,0.1666666666666666
INV9HR4XXJ2,1.0,1.0,1.269199531512654,0.001,54.400054282188414,0.7636378838419914,0.6867941658778581,0.7843903093338013,0.1207552139814142,0.1666666666666666
INV9J0ZB3NY,1.0,1.0,1.8654316063367449,0.001,85.6201492137909,0.8051054044365883,0.687263810220873,0.8772633618116379,0.1346463979699001,0.1666666666666666
INV9JCYGTV3,1.0,1.0,0.8403652621384876,0.001,47.44108092308044,0.6976344736814499,0.1846978462531369,0.7068692556321621,0.193227006083689,0.1666666666666666
INV9JFKBC3X,1.0,1.0,1.4683642036479143,0.001,90.89779132652282,0.6227429400682449,0.1103100297119362,0.7816687802672386,0.2004500182035408,0.1666666666666666
INV9JLEZ6WE,1.0,1.0,1.3543543358098795,0.001,53.530364130973815,0.7712517105638981,0.8670832998491824,0.7126994327008724,0.096288968753216,0.1666666666666666
INV9JVCWZP3,1.0,1.0,0.6494640436343312,0.001,82.90981761360169,0.6649787661135197,0.5502411832291982,0.6944394172728061,0.1322384645077345,0.1666666666666666
INV9K595FHA,1.0,1.0,1.9252191278305897,0.001,93.98420886993408,0.7933313661217689,0.5403145651856903,0.7021041327416897,0.0685367109495464,0.1666666666666666
INV9K913JG5,1.0,1.0,1.769517165951544,0.001,16.420118435382843,0.820664286673069,0.8343012292077183,0.7062779187262058,0.0234951853134152,0.1666666666666666
INV9KCVTWFZ,1.0,1.0,1.5573226652303784,0.001,45.342134392738345,0.914085565596819,0.806747824601829,0.92591734752059,0.0473622672719679,0.1666666666666666
INV9KF0YHH2,1.0,1.0,1.225087808539065,0.001,66.1642861814499,0.6895913664698601,0.9204643242359162,0.7204226330518723,0.0665937018312215,0.1666666666666666
INV9KT9V114,1.0,1.0,1.3436345215132812,0.001,71.03304233837127,0.8266416291892529,0.4459708546937327,0.8571478174328804,0.0266317953835714,0.1666666666666666
INV9L5C6ATX,1.0,1.0,1.620287043631912,0.001,72.94561978912354,0.8528241202831268,0.3559744617724354,0.8033013769388199,0.0413360626986686,0.1666666666666666
INV9LU6R773,1.0,1.0,1.19234254808219,0.001,81.35318117904663,0.7747395463287831,0.7108696314208209,0.7048444064557552,0.0457067882631381,0.1666666666666666
INV9LVF1WUU,1.0,1.0,1.501654892781079,0.001,68.01202722549438,0.904353442043066,0.8673202426657081,0.7118761022984982,0.0352410743477795,0.1666666666666666
INV9LYA6D2J,1.0,1.0,1.7651456702969397,0.001,61.29109237289429,0.7861182833611965,0.7123963238736615,0.8209648245871067,0.0283912934850109,0.1666666666666666
INV9LZU5PJD,1.0,1.0,1.79174907830529,0.001,55.104984219551085,0.8881347084641457,0.8536894780397415,0.7942349326014518,0.0278234519204033,0.1666666666666666
INV9M8UXK0A,1.0,1.0,1.3249750972523138,0.001,62.4206199798584,0.6092672107815742,0.2705482693186495,0.800121877014637,0.2634386377747869,0.1666666666666666
INV9MAPUA7C,1.0,1.0,1.9096312365252548,0.001,88.6228264503479,0.7107212675511837,0.534284008874325,0.802890204578638,0.0395915310722357,0.1666666666666666
INV9MDFD681,1.0,1.0,1.6835112889183002,0.001,35.723948412895204,0.9000988838374615,0.8026079540662467,0.6945511859953404,0.0257451494340275,0.1666666666666666
INV9MEZA5H2,1.0,1.0,1.8453750613883115,0.001,82.61581617164612,0.7496667912304401,0.517045685701305,0.7979648831784725,0.0339405322872626,0.1666666666666666
INV9MF93B7R,1.0,1.0,0.7763929360867013,0.001,77.91280860042572,0.636680179387331,0.0331468508539295,0.7433020187020302,0.5822663249073085,0.1666666666666666
INV9N7VAA7U,1.0,1.0,1.4334650279239836,0.001,78.9470918750763,0.8450588004291057,0.6592500375304371,0.6971437892615795,0.0414724006094766,0.1666666666666666
INV9N9B1Z7A,1.0,1.0,1.6132508232346958,0.001,79.11272813987732,0.8327383473217488,0.7605959846936167,0.6709947259426117,0.0706622663057132,0.1666666666666666
INV9NJKP5VL,1.0,1.0,1.7071818298297206,0.001,40.23382637500763,0.8253976377248764,0.843999415397644,0.6917523903250694,0.0369673350122466,0.1666666666666666
INV9NMAFFJR,1.0,1.0,1.3826093048425996,0.001,88.05044330978393,0.8047990352511406,0.6769612604712602,0.7291875564455986,0.0384343716621958,0.1666666666666666
INV9P1BKB6G,1.0,1.0,1.7093395621738214,0.001,60.82192105960846,0.9150667378306389,0.8277228877181187,0.8436664447188378,0.0366476981799078,0.1666666666666666
INV9PA518RY,1.0,1.0,1.7660807443005224,0.001,31.178133319854737,0.7307799753546714,0.603769271872472,0.8260636064708233,0.0226208201015901,0.1666666666666666
INV9PJ7VRDA,1.0,1.0,1.618861886033862,0.001,62.62567134475708,0.864819960206747,0.8041464446727187,0.7910087051689625,0.024090295174019,0.1666666666666666
INV9PLKGRTV,1.0,1.0,1.728560842493169,0.001,88.422791639328,0.7510945055186748,0.5131015107841231,0.6748747098147869,0.0464687430936371,0.1666666666666666
INV9PVJXVCK,1.0,1.0,1.689768540315164,0.001,75.27070853614808,0.7572578876912593,0.3983374923322117,0.8315564890801906,0.0249535096671309,0.1666666666666666
INV9PVR76W7,1.0,1.0,1.7094333161555533,0.001,66.61615594863892,0.8520928398370743,0.6524936189479195,0.7352448973953724,0.0508175951902958,0.1666666666666666
INV9PYFVDC9,1.0,1.0,1.4989053681754467,0.001,43.56535308933258,0.770962345302105,0.6693896334217861,0.8078123216331005,0.0320828801748775,0.1666666666666666
