q_d_n,q_d,q_s_n,q_s,tau,inv_temp,cost_stop_error,cost_time,cost_go_error,cost_go_missing
0.7604725,0.87414086,0.12006068,0.9079008,8.256864,54.09862,1.8051314,0.019711515,0.84731454,0.23263556
0.14663517,0.7138548,0.012203336,0.9766923,7.794137,67.78737,1.3760896,0.018412197,1.2306558,0.012310242
0.13142693,0.70676666,0.05622244,0.866711,8.1441765,83.04333,1.3508964,0.023583688,2.1370332,0.015229198
0.15879023,0.7646141,0.062393665,0.7897761,8.213236,35.000645,1.5613755,0.015839735,0.8721286,0.8789557
0.50563633,0.7879333,0.08296704,0.79101425,8.904772,41.046867,1.3977679,0.0120592825,0.49054775,0.090547405
0.53478086,0.8055943,0.034772635,0.9206883,8.020454,71.384186,1.2609512,0.01387336,0.80105275,0.015701981
0.11043,0.7012096,0.05834973,0.8476562,7.0264473,87.52127,1.0448315,0.011001258,0.66738266,0.059066612
0.11794412,0.7260223,0.09829521,0.9133815,7.5763693,96.266975,1.183438,0.019171491,1.5534078,0.010045618
-0.010773838,0.663226,0.013845682,0.9768988,7.1881847,69.54307,0.9671945,0.0071601304,0.34924045,0.017729523
0.25132108,0.73795307,0.017090559,0.92517877,8.342201,44.16459,0.8175372,0.008884282,0.7490732,0.024244409
0.3512473,0.7360796,0.07590079,0.9489198,8.2774105,67.09935,1.3526554,0.022883983,1.4374341,0.014179074
0.23909366,0.7232419,0.06168139,0.96213317,7.1966677,46.367977,2.0359263,0.02466474,2.1149569,0.011469895
0.6790055,0.8991128,0.02093625,0.88653415,8.1779995,27.341959,1.6062835,0.010527436,0.345462,0.07381449
0.09177309,0.7097661,0.061545968,0.9629507,8.092293,61.785084,1.2958981,0.017701427,1.0857174,0.01379517
0.19239938,0.6993946,0.07247841,0.96449053,7.70848,99.46779,1.3270096,0.018216059,1.1307471,0.0098530045
0.09107506,0.7110131,0.098559976,0.9212343,7.616564,59.043205,0.7882847,0.011118254,1.0077301,0.13609493
0.61858976,0.7814348,0.0022820234,0.8714737,8.465338,62.60243,1.6917799,0.019806365,0.87236184,0.06794434
0.4794935,0.75639534,0.05458069,0.83948255,6.8882084,96.26091,1.5661836,0.016306205,0.90072346,0.1863568
0.14745545,0.71701056,0.0050427914,0.86424255,7.0755653,90.37316,1.5496864,0.018397234,0.9801598,0.012061778
0.29491806,0.73764867,0.17574616,0.9358946,8.852888,70.81094,1.5141858,0.022810869,1.1566445,0.009927394
0.06220889,0.7042582,0.11695683,0.9926683,8.139667,64.94802,0.6182263,0.008692845,0.8934421,0.052622195
0.109383464,0.7041489,0.09704292,0.91680944,5.9504805,80.003975,0.58606607,0.004004255,0.34793723,0.040394135
0.025238812,0.70340735,0.11353266,0.89297336,7.379427,83.98469,1.3797933,0.020429425,1.7678635,0.018982664
0.15626526,0.72046864,0.1465905,0.9897692,7.910724,91.30947,1.2983065,0.020507086,1.3185198,0.019620627
0.2703073,0.7080021,0.022754073,0.8242949,7.9181376,66.30153,1.7616282,0.020427251,1.0941886,0.04080598
0.18862414,0.7035278,0.08888686,0.87309134,8.052137,38.86762,1.766613,0.0240824,1.3593937,0.07400918
0.07466972,0.6872345,0.10620916,0.8772943,7.348748,65.61799,1.6588451,0.024317678,1.7963464,0.109639354
0.038470924,0.6994414,0.26104376,0.9815655,7.907389,85.563095,0.78362507,0.0122668985,0.84834903,0.013940695
0.5684737,0.8051872,0.023146272,0.90938354,7.2810173,96.56903,1.4333501,0.019479008,1.2819393,0.045664858
-0.017870307,0.6967537,0.10182762,0.97598875,8.100676,43.492874,0.61498183,0.007242017,0.9573998,0.027476681
0.2114476,0.7250523,0.07467377,0.9701164,8.019846,78.1284,1.15571,0.014168733,1.0302804,0.022702234
0.7407507,0.86603516,0.045398355,0.96272826,8.80131,66.54817,1.502944,0.016717844,0.61438966,0.024458911
0.25306296,0.7445184,0.033321977,0.90373063,8.639006,33.556507,1.1444296,0.012300643,0.893884,0.020600906
0.19317853,0.73015463,0.09640229,0.94843066,8.4161625,29.687117,1.6110417,0.015667077,0.87329257,0.022298235
0.10086751,0.72112226,0.044944286,0.9797021,8.058901,50.82895,0.6603378,0.006991218,0.86147696,0.15202688
0.27803302,0.73685706,0.032497406,0.85404825,8.452139,67.46854,1.2273482,0.01614086,0.98309284,0.052905243
0.39821795,0.7672752,0.14347132,0.9605395,8.944024,47.088478,1.6646421,0.017380834,0.7536121,0.06141492
0.1344688,0.7233398,0.13024831,1.0117209,7.6344166,63.277996,1.609879,0.016214622,1.0199805,0.016305031
-0.01339376,0.66649413,0.045325518,0.9642682,7.2019815,84.12891,0.644602,0.0047130794,0.23753732,0.011831879
0.13374281,0.7282206,0.014225721,0.9479882,7.797907,71.12074,0.70686525,0.005592435,0.35363033,0.055579767
0.0646866,0.7254157,0.082219005,0.9147988,8.383406,74.60355,0.282956,0.0010425864,0.18209976,0.052705638
0.06971133,0.71132785,0.14778544,0.9964953,7.1653533,29.477308,2.2125149,0.018615054,1.1164236,0.011663204
0.08861697,0.71948457,0.026433587,1.0082657,7.763096,48.642914,1.5718546,0.020813722,1.3710241,0.22523905
0.44416508,0.7900604,0.12744415,0.99030626,7.86234,61.27893,1.3207487,0.014096705,1.0018208,0.009072274
0.26044,0.7349422,0.13790023,0.99266946,7.614045,81.79545,1.1056378,0.01123139,0.3762029,0.011579108
0.25219536,0.70694757,0.080013275,0.91067624,7.516111,65.092316,1.7298919,0.025221199,1.673687,0.08201903
0.13761425,0.7247731,0.076360464,0.9128057,7.7109823,70.26766,1.6080147,0.01744139,0.87917584,0.21483654
0.77885485,0.7983619,0.10353184,0.99493563,7.7236004,94.102615,1.1678442,0.013156803,0.39328626,0.016237175
-0.009549379,0.678943,0.19705115,0.93585384,8.053378,44.61463,1.511358,0.012336873,0.32344323,0.10916752
0.39315054,0.7089604,0.11033559,0.9894761,7.1565742,83.47277,1.2646568,0.015118749,1.0602149,0.035415336
0.15409541,0.73747444,0.05405903,0.84991217,7.2743134,36.6525,1.9325358,0.0202094,1.3478632,0.078006476
0.43231168,0.7961435,0.074947715,0.90811324,8.523155,74.216415,1.236133,0.010894909,0.27059597,0.14495902
0.18040109,0.69405323,0.0019601583,0.85161936,7.925025,52.398865,1.4814785,0.021913666,1.2866291,0.019066006
0.27713025,0.7516532,0.067005396,0.98497117,8.652292,83.17173,0.3773633,0.0019087662,0.15974396,0.015726529
0.27438784,0.76391697,0.08792901,0.9780872,8.601718,84.04009,1.223518,0.014723065,0.5925957,0.29340467
0.5484308,0.772537,0.07777274,0.93253654,8.177763,98.00674,0.5846049,0.006020178,0.4327899,0.17308907
0.07186645,0.71467316,0.10765922,0.96443534,9.114408,25.401068,1.6283807,0.020285953,0.97043145,0.012412226
0.28408992,0.7258261,0.058923244,0.9562614,7.793295,85.977394,1.2446282,0.020791829,1.2090664,0.18243654
0.11369097,0.6967935,0.07101166,0.9140196,8.291731,48.22706,0.448838,0.003968291,0.48284054,0.21804032
0.72695404,0.7627847,0.062787056,0.8732861,8.634243,87.46044,0.4184384,0.0053307903,0.3623496,0.23595476
0.6321298,0.80971205,0.032795668,0.84816563,8.875797,95.313255,1.1909648,0.0149750365,0.67319256,0.06731839
-0.030708969,0.69806826,0.13735569,0.85179657,7.819014,73.53812,1.8394114,0.017499061,0.4298976,0.06635596
0.2037791,0.74265206,0.10538435,0.99400806,8.209752,23.319136,1.8341728,0.022678534,2.3393443,0.012770101
0.29839218,0.73412645,0.026301384,0.97249794,7.288707,62.06191,1.193914,0.010707607,0.4733871,0.011294736
0.040137112,0.7249831,0.059306264,0.9580763,8.478315,94.065475,1.1542984,0.0127077,0.5816686,0.013015525
0.472336,0.73208344,0.09335482,0.9697194,6.2937365,76.047775,1.6108536,0.016294057,1.1686436,0.17768501
0.49952662,0.78448975,0.06308067,0.9778024,9.183771,90.98186,1.5791553,0.019716365,0.6781396,0.091998085
0.04251033,0.7102217,0.1378181,0.99302095,8.030935,61.217163,1.1459334,0.013633502,0.83202386,0.105262116
0.08259624,0.7097292,0.12765622,0.96493,7.7465816,51.64798,1.8526697,0.0241958,1.5761746,0.010881518
0.23783457,0.75096476,0.1856195,0.97063863,8.762941,86.40153,1.2096119,0.014756169,0.72887695,0.022567261
0.41129595,0.7609847,0.12987733,0.83018965,8.175485,80.11849,1.6803898,0.019679874,0.8476807,0.064985536
0.2062329,0.7050011,0.06668198,0.87228566,8.869326,38.65605,0.6840704,0.0101568615,0.85531193,0.053433344
0.07455975,0.7026318,0.067533135,0.9918273,8.164454,71.91433,1.2998477,0.016930355,0.8938653,0.13300799
0.37564412,0.74460447,0.029772878,0.8846946,7.5836563,93.85556,1.5406065,0.021420036,1.5906751,0.9013506
0.3313917,0.73378825,0.0065289736,0.9654622,8.478992,66.10507,1.4184659,0.018657744,0.95600694,0.016551472
0.1767025,0.7198347,0.14976588,0.9838044,6.9347315,75.090645,0.63747144,0.0041354108,0.28023762,0.1374679
0.08276737,0.7054675,0.11510503,0.9986456,7.161318,68.77909,0.51525956,0.0027752393,0.2422944,0.026617581
0.0069020987,0.66604877,0.28311002,0.8723954,7.695889,47.14452,0.9500225,0.012932245,1.2118351,0.17724988
0.36101037,0.90180326,0.07809913,0.7687128,8.403425,49.956917,1.7060506,0.011586431,0.120518565,0.02631466
0.27235448,0.75258064,0.09838188,0.971056,7.9225016,80.70177,0.69210297,0.0063507394,0.44948617,0.031007666
0.12222552,0.72096014,0.09217572,0.9363873,7.9810476,83.418976,1.0073218,0.009803323,0.38131693,0.019992419
0.031977832,0.6868203,0.13818832,0.96670103,8.232269,81.50255,0.5651975,0.009896885,1.0198988,0.08714504
0.18829167,0.720433,0.06175971,0.9600466,8.318319,78.59217,0.63294476,0.007859905,0.4892683,0.03614085
0.32775974,0.78628534,0.022116184,0.8075217,7.5895863,65.19172,0.7424196,0.004610094,0.43139642,0.34410074
0.80763644,0.9477191,0.081971884,0.7358203,7.958148,47.704987,1.6044854,0.012680625,0.44543555,0.03668428
0.04343593,0.69267344,0.12791824,0.9901372,7.625592,58.32067,0.8136753,0.0066870395,0.39453766,0.01157138
0.45312256,0.81077313,0.04464495,0.9051574,8.175824,52.954185,1.0053769,0.010490038,0.72429365,0.06067887
0.48217914,0.7567475,0.065734744,0.9353894,7.8291497,65.528595,2.5614567,0.03377173,2.181171,0.010719224
0.09289366,0.70920235,0.2198316,0.9388901,8.035086,39.422554,1.5784507,0.016297694,0.8733138,0.07961321
0.1245271,0.7090038,0.09635913,0.9642106,7.610029,89.032906,1.6957567,0.020014156,1.1254905,0.3304484
0.015641272,0.682549,0.45340818,0.8694894,7.4058456,75.63648,1.4950066,0.01622555,0.9372618,0.109480366
0.45983598,0.7768992,0.09088063,0.95941544,8.256649,73.461296,1.165949,0.018691832,1.4986095,0.020341251
0.539664,0.8175894,0.017872572,0.83784896,9.001043,62.726585,1.1820719,0.0104931565,0.40963784,1.0459546
0.108202934,0.6962308,0.03812301,0.87711674,7.4685726,88.57034,1.0446193,0.019992474,1.471362,0.040012516
0.096163034,0.71907234,0.039730787,0.9400599,6.5888567,63.74125,0.9017118,0.006738416,0.4609453,0.013195953
0.090693414,0.6762256,0.15322936,0.98862123,6.8122454,87.204956,1.6613346,0.016251156,0.69426763,0.029353375
0.33855343,0.7216759,0.052389264,0.9319184,6.844496,95.34689,1.7989137,0.028055698,1.7063403,0.8170699
0.025279582,0.6898687,0.15830755,0.8836993,8.240809,52.91615,0.98130184,0.016087294,1.0199687,0.05540912
0.11361587,0.7135557,0.06953204,0.8379254,8.044121,88.70813,0.35915306,0.0056664683,0.60471106,0.093722954
0.6105545,0.8329413,0.06420052,0.9454914,6.6756697,52.958138,1.7071207,0.010880175,0.34543046,0.06910431
0.28983355,0.73536474,0.06889677,0.98401874,7.674387,80.388435,1.4655712,0.020291397,1.7810334,0.010578698
0.24948597,0.71584296,0.029693007,0.97322416,7.8503623,64.612625,1.3832043,0.019473612,1.607098,0.025134651
0.19386053,0.7248515,0.06551826,0.88918054,7.624088,47.975834,1.5916212,0.018841427,1.265496,1.7409053
0.08476114,0.73199433,0.077040076,0.8755187,8.344742,68.32942,1.6352302,0.018219769,0.77200055,0.027998798
-0.011091292,0.6840604,0.057730675,0.7945478,7.3629894,66.58448,0.31734776,0.0052732336,0.7068848,0.122528665
0.4161148,0.75108147,0.13852376,0.9744034,7.7202525,67.0142,1.2678938,0.01293656,0.60754466,0.012723773
0.44241136,0.8219038,0.08917749,0.903661,9.106614,58.53207,0.5975557,0.0032791346,0.27862617,0.051642876
0.48890233,0.7657129,0.08667791,0.921128,8.580004,66.54575,1.3449479,0.015667355,0.8620234,0.077290624
0.0625962,0.712084,0.0146638155,0.9476571,7.308628,86.11895,1.389336,0.01079325,0.3233378,0.121631205
0.2522081,0.73007333,0.053657055,0.7228757,8.066059,90.13542,1.5418615,0.023303028,1.3346456,0.016808826
0.109692216,0.6971525,0.11489189,0.9418826,8.079535,81.54009,1.1565176,0.01418731,0.7293613,0.08942303
0.014563322,0.67974645,0.21194306,0.9305786,7.2533593,61.017357,1.895235,0.025114495,1.2694509,0.21355666
0.1382637,0.72347116,0.12320995,0.9413557,6.1193027,85.3313,1.4144735,0.022013115,1.8262199,0.1510001
0.17826355,0.71854883,0.045524955,0.9012215,8.454884,53.749786,1.3341576,0.020692943,1.1282588,0.009909653
0.16471314,0.72576964,0.027636409,0.90805084,7.9822774,79.141075,0.7723065,0.006123849,0.28936854,0.02246234
0.651019,0.8287757,0.05803621,0.9055809,8.38057,66.49967,1.9028714,0.01738254,0.68777055,0.012766985
0.33353448,0.7463067,0.12447226,0.8943863,8.213076,81.48852,1.1235098,0.013616713,0.81467223,0.017837046
0.089564264,0.7017663,0.018395543,0.9420574,7.104027,70.00726,1.3843603,0.015551197,0.94923913,0.2399679
0.004262984,0.69742525,0.13540447,0.9892146,7.6258025,72.42163,1.1682469,0.014727637,1.2706846,0.021293208
0.078272164,0.71585566,0.027680755,0.9438317,7.982663,73.46932,0.5972022,0.0055197966,0.4384169,0.05129048
0.1809876,0.73369306,0.00029218197,0.90087897,8.833292,22.540825,1.888578,0.021800617,1.5216373,0.031966053
0.6143182,0.8149512,0.15469961,0.96224153,8.5327835,31.533476,1.968837,0.021354573,0.9492469,0.011003252
0.7808953,0.9240677,0.088557124,0.97174835,8.984123,71.770035,1.6610686,0.018398989,1.1221327,0.053892963
0.07709646,0.70288557,0.091323614,0.846765,8.005272,57.96853,1.034803,0.014623188,0.9860173,0.1113966
0.1049363,0.7116239,0.08598852,0.9943019,7.788673,43.081203,1.0977904,0.006546655,0.41483912,0.011569874
0.09580231,0.69477427,0.032502413,0.9237894,8.042602,79.63417,0.32198724,0.0040555596,0.49351606,0.059058968
0.04662478,0.69995433,0.027789116,0.94111395,7.193013,83.62855,0.52475214,0.0066139274,0.7021923,0.06659746
0.4869962,0.76721734,0.08555853,0.9823787,6.314755,76.77642,1.3151329,0.013883141,0.8849966,0.07420707
0.10146451,0.66464525,0.070750475,0.90872717,7.4706783,80.906006,0.68859816,0.007365384,0.47961798,0.077841595
0.71325505,0.8685678,0.13886188,0.9253348,8.840023,71.279526,1.0793215,0.014025722,1.0717472,0.012738241
0.15171337,0.70878273,0.012804389,0.86503476,7.786319,83.968994,1.2895889,0.02014315,1.1980356,0.032383323
0.4129335,0.8283457,0.058362007,0.9542212,8.004278,85.573784,1.0353366,0.008592078,0.33363518,0.015977195
0.11639416,0.7026372,0.028594732,1.0035679,7.9177895,64.69484,0.8455782,0.0110108685,0.66607755,0.010644618
0.1088624,0.69149625,0.05486512,0.9775648,7.9706206,51.19651,0.7558387,0.010416915,0.90924776,0.0630261
0.06787491,0.7040734,0.22026119,0.7771448,7.5247593,56.424995,1.218272,0.026249606,1.572926,0.025623012
0.1119045,0.72030544,0.01129818,0.97209895,7.645369,63.011017,0.79530346,0.00957265,0.9318617,0.01760768
0.06969786,0.7174773,-0.002677679,0.8014341,7.566663,76.882225,1.656093,0.016237011,0.6173769,0.017965382
0.19476247,0.70623255,0.01881504,0.94108623,7.0276504,58.16151,0.7435069,0.009146468,0.92387867,1.0260704
0.050662935,0.67884445,0.2691927,0.95862913,7.5480776,76.58256,0.60071284,0.007175015,0.5745272,0.026149957
0.4183164,0.74891454,-0.011197448,0.98059094,7.3382797,84.11887,1.443372,0.018600423,1.0800556,0.2606742
0.0787608,0.70457435,0.005778432,0.8781791,7.2513247,53.898495,1.596633,0.016173942,1.0524771,0.024903009
0.49923924,0.7764482,0.039117336,0.98526645,8.300693,52.443825,1.2351768,0.015725166,0.906942,0.25836462
0.50614315,0.77838135,0.09434497,0.9636209,7.577504,72.20377,1.6320215,0.015695462,0.71480507,0.07360519
0.2272563,0.73566294,0.10185349,0.894842,8.1946335,91.55694,1.1870085,0.015827345,0.6570468,0.06544269
0.351986,0.74094105,0.17409262,0.9719442,7.6221027,85.43113,1.8850063,0.028247451,2.4420283,0.013411321
0.106102586,0.72683096,0.05290711,0.8676913,8.33495,73.48245,1.4600898,0.018565403,0.97939277,0.15068932
0.45764768,0.7292039,0.11946845,0.92231286,7.3620033,66.729515,1.6609608,0.021426002,1.3554176,0.08518081
0.087634146,0.6964559,0.06393337,0.96758974,7.030406,73.41972,0.54935074,0.007040016,0.5515874,0.17445612
0.32348073,0.74561703,0.020057201,0.9092625,8.486132,31.535315,1.9144634,0.03159258,2.0383556,0.054220498
0.0666635,0.7056563,0.15796275,0.91712344,7.64682,82.00821,1.5038444,0.023944786,1.5404103,0.05015521
0.11326134,0.7200422,0.12055838,1.0021788,5.696992,59.98664,0.49716705,0.0021513335,0.37563953,0.013888378
0.4395464,0.7465572,0.11850333,0.86434823,8.313597,97.06694,0.80572414,0.012996412,0.8213899,0.107603386
-0.016508639,0.6689603,0.35828155,0.9499166,8.052358,82.6139,0.9073162,0.011835331,0.7799175,0.010904565
0.15980601,0.72513485,0.25280946,0.9038255,7.880269,57.349483,0.9508814,0.012530561,0.90784115,0.02691434
0.22458816,0.7364787,0.105810404,0.99664444,8.324736,39.381157,1.8941102,0.019665081,1.2087902,0.024845315
0.030330539,0.7023452,0.08212042,0.7740873,7.448973,76.600746,1.5660111,0.014683929,0.9212585,0.023760386
0.056139827,0.68342155,0.110000014,0.9982753,7.7799,88.54543,0.8352712,0.008784889,0.44002038,0.012036773
0.06657052,0.69632095,0.12065053,0.9687167,7.3180213,34.894928,1.8243093,0.014353471,0.78696275,0.27306956
0.039347887,0.6913216,0.40189317,0.9671038,8.381243,54.123466,1.807481,0.024990523,1.6198531,0.019535195
0.1879307,0.72156817,-0.004871726,0.82624143,7.694257,81.28997,1.7431538,0.02116333,1.273685,0.050558683
0.1391207,0.7178396,0.079051614,0.90254015,7.033455,42.473423,1.1209235,0.009005817,0.6555646,0.015270458
0.17578328,0.7203492,0.14233808,0.9134506,8.458557,61.28632,0.8546934,0.014650226,1.2312908,0.017919652
0.3943771,0.7409647,0.11733079,0.93903685,7.8798723,99.06599,1.5960824,0.028562905,1.5640081,0.0616814
0.14489329,0.7129085,0.116104245,0.91169107,8.237508,92.558205,1.0079224,0.017621992,1.4253131,0.15018927
0.18256867,0.7271146,0.12898242,0.94203174,8.7263565,79.86104,0.41549093,0.0034570217,0.26331595,0.034148503
0.1074878,0.7085942,-0.009778023,0.9420963,8.369278,36.182133,0.52373046,0.0037840495,0.5327998,0.08173639
0.25807917,0.71439123,0.01711142,0.91424775,7.2880783,69.24318,1.3191663,0.02103456,1.5681106,0.038539216
0.29393137,0.7585348,0.076277256,0.98134136,8.132228,43.367905,1.6710689,0.02133505,1.6804307,0.011331467
0.13126254,0.736843,0.039606333,0.82595176,7.5928593,67.35988,1.2792506,0.012896853,0.73675096,0.11283236
0.39521155,0.77654034,0.09268165,0.97279865,8.601205,95.84486,0.4545048,0.0049931165,0.33611804,0.014936797
0.5237385,0.74903333,0.01225543,0.91929936,8.628138,81.03257,0.47179872,0.00793422,0.6964644,0.010046321
0.2518723,0.72207546,0.023541808,0.98519707,8.63323,66.61831,1.2552618,0.021410191,1.2808492,0.025466628
0.583721,0.75575656,0.059714556,0.9317426,7.6194506,81.07624,1.3213736,0.015058285,0.73947656,0.032630727
0.02080661,0.69528645,0.091504574,0.82246304,8.414142,84.76876,1.7203106,0.02421348,1.0349555,0.056136794
0.19449222,0.74192655,0.083749294,0.9490325,7.8583145,85.758575,1.4339939,0.013029628,0.44045702,0.7873553
-0.011320829,0.6670057,0.13810803,0.9494412,7.995995,66.378174,0.95995146,0.009413564,0.48888618,0.012990836
0.71692204,0.87327296,0.039766908,0.97970986,7.4894476,90.57811,1.6544751,0.01407818,0.53613544,0.016376795
0.0033685565,0.70469356,0.06729162,0.9555633,8.552603,100.29254,0.20688127,0.0035150165,0.3541869,0.01934259
0.81151617,0.8948214,0.122159004,0.9937993,8.772667,30.35,1.5915743,0.014888222,0.85453975,0.048352916
0.29173744,0.7385898,0.052737355,0.9869045,8.71807,85.61566,0.963805,0.011370736,0.60707206,0.19738354
0.08392745,0.7097745,0.06289923,0.87577856,7.5743847,33.305912,1.539615,0.013214666,0.95313436,0.036507923
0.2262752,0.7257652,0.13529587,0.92563736,7.7932806,46.80718,1.0378877,0.01200053,1.012015,0.025736198
0.16395044,0.6801067,0.1212666,0.9709232,7.280743,61.931507,0.929268,0.0069005555,0.3782671,0.48848414
0.45513064,0.74067855,0.14458881,0.9968549,8.599411,68.55542,1.9910773,0.02926726,1.3241974,0.083442114
-0.041794956,0.6838933,0.050218344,0.93498266,8.769703,42.931747,0.80793476,0.009545497,0.68840516,0.042509463
0.20355737,0.70855576,0.007027626,0.9918896,8.28496,64.00895,0.8325549,0.014899344,1.1006407,0.019857781
0.1111722,0.7208249,0.11106253,1.0003675,8.19715,78.470924,1.0097846,0.0150465,1.7113336,0.020005392
0.06567305,0.7107389,0.07676458,0.8016721,7.619376,41.092987,1.8822201,0.01821883,0.7440418,0.0144590335
0.48752582,0.77137756,0.05277717,0.9783934,7.9176455,92.413864,0.49275514,0.005755771,0.46948987,0.0100347735
0.13227355,0.7364197,0.1137805,0.9916934,8.419366,69.48029,0.31624958,0.002433843,0.33108488,0.04631177
0.19653428,0.73157716,0.060379386,0.83785033,8.179882,73.362335,1.5429832,0.026022166,1.741455,0.64841354
0.01251483,0.6495686,-0.0042043924,0.68295306,7.542813,69.35586,0.79375726,0.0121700205,1.0940368,0.056002192
0.24577868,0.7359953,0.04063666,0.913721,8.632635,45.75168,1.9430826,0.023237983,1.2055126,0.11354265
0.14073074,0.7298138,0.044415236,0.86703634,7.287624,80.049995,1.4034486,0.015910596,0.97426075,0.16459936
0.13938487,0.72200316,0.09167814,0.75949395,7.766752,73.217926,0.5052125,0.008439214,0.92542577,0.02104951
0.012502134,0.6981955,0.085583925,0.8601136,8.042891,85.874756,0.5729907,0.006791269,0.49258772,0.01107561
0.7657288,0.85089266,0.09565723,0.935345,8.07455,86.665276,2.034547,0.016336318,0.43386775,0.21053505
0.08404738,0.7333097,0.04514849,0.92562175,7.8884196,69.51412,1.1915629,0.00916453,0.38199008,0.05297623
0.0043920875,0.70372516,0.019141912,0.955496,8.431882,28.388798,1.1399945,0.010672415,1.035076,0.019826392
0.32050788,0.8073782,0.01565218,0.8023744,7.172564,91.68232,0.70343053,0.004540381,0.16985628,0.029660663
0.44112822,0.7366782,0.0035517216,0.9050925,6.836408,84.589,1.3035203,0.014854037,0.953158,0.07789406
0.87763935,0.9797059,0.10346532,0.97993624,9.234934,24.703125,1.4811904,0.010402024,0.51824033,0.058827937
0.15402806,0.73373336,0.14747982,0.9847437,8.689092,30.638153,0.9189556,0.0065793423,0.6371845,0.028745985
0.32786942,0.76916397,0.007051468,0.7818377,7.7561197,45.066612,2.0558076,0.019099109,0.70316124,0.26648173
0.7876098,0.95635223,0.08848333,0.89586204,8.468145,97.03134,1.0061285,0.008631866,0.08480076,0.089083925
0.060741186,0.72119975,0.16307542,0.9123241,7.67785,76.13795,1.5722902,0.018631997,1.1143754,0.010924405
0.12768734,0.7416754,0.13142407,0.9937197,8.064162,95.17247,0.4875388,0.003982724,0.2670644,0.012242731
0.6098275,0.7541512,0.02934122,0.9339725,7.1631417,91.33978,1.4619702,0.01595486,0.6387798,0.13627785
0.2706647,0.71421516,0.026905417,0.95869446,8.645704,58.019054,0.80703455,0.011026394,0.7353057,0.039010454
0.39305922,0.740649,0.16125867,0.98812854,7.1786623,87.08458,1.5042267,0.018800806,1.6062576,0.009303613
0.39827427,0.7445226,0.022076845,0.8454511,7.999567,83.10961,1.2907745,0.020433078,1.0671586,0.0913733
0.13005233,0.7281165,0.018990993,0.8892179,6.662237,51.206394,1.4865474,0.015080825,1.3038828,0.010667221
0.2576506,0.72273016,0.035227895,0.92169315,8.9484005,67.27441,1.3819802,0.01721892,0.8307224,0.0588237
0.07736826,0.71179956,0.120890856,0.93438387,9.018499,67.25002,0.90738195,0.013491151,1.0596175,0.012735477
0.087638915,0.71738863,0.029788613,0.807358,6.9521666,89.113266,0.2964417,0.0022072985,0.28391725,0.013030361
0.30348217,0.74486107,0.13606632,0.9904943,7.739997,73.057686,1.6810486,0.018458454,0.8967661,0.018387692
0.33836913,0.7358787,0.04096961,0.85129076,7.4274693,96.33209,1.7693267,0.033957366,1.6466236,0.010212993
0.14884841,0.71082383,0.13279784,0.9825448,8.508815,29.982582,0.85124886,0.008160944,0.9329326,0.04232473
0.30516195,0.7453755,0.10856855,0.9061651,8.473391,65.470436,1.485959,0.017264457,1.144358,0.044712078
0.006050408,0.7152574,0.09201372,0.9479561,8.291581,64.82207,0.8443336,0.006652614,0.28319383,0.058080208
0.50927496,0.77987343,0.060465932,0.9873448,8.412058,93.31823,1.2131661,0.013409716,0.74877614,0.01822646
0.3865021,0.80372643,0.046231747,0.91092145,8.0589485,60.691254,1.7996705,0.01986424,0.94927806,0.03420303
0.063581765,0.71568,0.20437737,0.9348486,7.6673055,68.55464,1.292907,0.016211852,1.5585339,0.0131779695
0.08315396,0.6945072,0.05690384,0.90588224,8.192129,60.688507,0.98938084,0.014130503,0.96722215,0.021484362
0.092267156,0.7252975,0.112480044,0.9363637,8.723249,47.14304,0.6161036,0.0063570985,0.7940439,0.03575454
0.2881341,0.7691042,0.09975982,0.79864204,7.9591103,69.297516,1.4897285,0.014233476,0.44272923,0.010672751
0.2713164,0.76053345,0.053966165,0.96027213,7.9097548,68.9271,1.401393,0.015516998,0.9921456,0.50003505
0.09580231,0.69012356,0.13381958,0.87809134,8.545235,51.42655,0.6116808,0.011082854,0.8353201,0.019196823
0.4197855,0.7479858,-0.00030064583,0.9833862,8.390474,59.567234,0.60607934,0.0158723,1.41175,0.08953067
0.092654645,0.6993107,0.06888962,0.99492514,7.307091,69.95685,1.7029263,0.022202434,1.4617367,0.5945248
0.19180024,0.7318304,0.01267755,0.7343865,7.2546697,86.030624,1.387434,0.016874349,0.8888219,0.09161123
0.1698935,0.7045234,0.045485854,0.8359187,8.129288,72.24638,0.46363962,0.006661712,0.59389466,0.0159736
0.35606727,0.78371686,0.19908646,0.9866747,8.361633,53.852688,1.8448722,0.019801859,1.4005291,0.39882982
0.7828203,0.95825404,0.087798595,0.99188805,8.550993,25.372368,2.1367104,0.015275235,1.2596128,0.041037645
0.12590456,0.70623165,0.008680582,0.98263496,7.001938,74.03287,0.81889325,0.006851525,0.47469032,0.15370582
0.40389067,0.7481463,0.046933293,0.95362705,7.8927603,92.45706,1.6021583,0.026040237,1.2477955,0.29198834
-0.0051024556,0.7016851,0.04220867,0.9254466,8.533451,60.8583,0.6988683,0.005578514,0.42198026,0.01684935
0.33972716,0.9544624,0.008270621,0.8796303,7.7683344,96.19264,1.3644559,0.009315034,0.03882588,0.012912638
0.003892064,0.69950545,0.03700018,0.98149323,7.982654,46.713036,0.92339325,0.009612696,0.7330757,0.014604951
