case,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
157,0.8893820010669263,0.7724824,1.0,0.6206813410848705,0.6367567,1.0,15,14.862541,1.0,38.619312032534566,30.911245,1.0,0.053604424876692536,0.031853482,1.0
158,0.5518849093097008,0.5600121,1.0,0.7643535254622711,0.69545233,1.0,11,11.57767,1.0,4.087465635711009,3.9474454,1.0,0.021251027251929455,0.0243731,1.0
159,0.9619880363726778,0.852347,1.0,0.822780141495415,0.8269447,1.0,5,5.03902,1.0,24.288659557718482,20.952753,1.0,0.062373391932447675,0.04446392,1.0
160,0.9143493130919409,0.8878358,1.0,0.9620893653547583,0.92973274,1.0,7,7.029831,1.0,10.901185899301769,11.027592,1.0,0.15317404687354882,0.16860023,1.0
161,0.5833833220034479,0.5808348,1.0,0.8898364906179759,0.92453283,1.0,10,10.091828,1.0,1.10241518437007,1.2581557,1.0,0.048404073159588175,0.04708871,1.0
162,0.7283459197432951,0.716956,1.0,0.8637303412709054,0.88928145,1.0,14,14.270725,1.0,25.918213502652748,22.624945,1.0,0.44288091937941976,0.3793582,1.0
163,0.5002246350848834,0.50914305,1.0,0.6301357238127839,0.61619043,1.0,9,9.364027,1.0,23.617538902535134,26.259192,1.0,0.09709420384226103,0.11474961,1.0
164,0.5985395085360647,0.56301963,0.0,0.9369843907186729,0.8505156,1.0,13,11.691944,0.0,18.96847800125417,23.063019,1.0,0.02224416858624878,0.042694513,1.0
165,0.5201809411159606,0.5452556,1.0,0.6408865177367209,0.7251861,1.0,14,14.275508,1.0,3.33321543808456,5.0938425,1.0,0.21765999089204602,0.25480467,1.0
166,0.6238219223736163,0.637676,1.0,0.8053722235185026,0.8012054,1.0,7,7.196445,1.0,3.378779155610578,4.0906157,1.0,0.07946699054516777,0.08912541,1.0
167,0.6867295191599256,0.67099965,1.0,0.9027352188656721,0.87250733,1.0,14,13.934279,1.0,11.990201735213978,13.386275,1.0,0.04267495783511307,0.050571945,1.0
168,0.6515041654352673,0.66652286,1.0,0.920001126914749,0.78886473,1.0,8,9.477116,1.0,38.123017970525176,39.086803,1.0,0.01548127060694715,0.03699832,1.0
169,0.8467225153443294,0.84123164,1.0,0.6754311832090241,0.70786595,1.0,14,14.077342,1.0,4.4454662435372825,3.6037564,1.0,0.07697131540983128,0.07183649,1.0
170,0.6646085203983864,0.6872144,1.0,0.5780433525905169,0.57402956,1.0,8,7.9643984,1.0,2.3859137102957826,2.970816,1.0,0.08196181652853167,0.08990588,1.0
171,0.5688580271516644,0.552406,0.0,0.5844786572110374,0.7156865,0.0,13,11.875771,0.0,7.073011414585067,7.523447,1.0,0.013206031302452344,0.013854474,1.0
172,0.5904384377503613,0.66933805,1.0,0.991111935420633,0.77964854,0.0,15,9.599773,1.0,37.308950150767224,38.644085,1.0,0.01998029969411688,0.036418013,1.0
173,0.7215974751780692,0.7444433,0.0,0.8844980252728267,0.9046348,1.0,11,10.753012,1.0,1.3222312919728716,1.4266425,1.0,0.06918013585095366,0.05761546,0.0
174,0.7354136165292111,0.7680981,1.0,0.5784511105330012,0.56192243,1.0,11,11.016889,1.0,2.189200337558731,1.6594886,1.0,0.16214642013590846,0.17237286,1.0
175,0.8658290075770867,0.88262486,1.0,0.7978319623668372,0.7979967,1.0,13,14.150832,1.0,5.303112728271465,5.603088,1.0,0.01657201864165473,0.021897072,1.0
176,0.8936558557453818,0.8877955,1.0,0.9516441312417105,0.92436,1.0,10,10.114094,1.0,41.87171544448988,37.23622,0.0,0.4749453441765984,0.43024006,1.0
177,0.6502891916291131,0.6403169,1.0,0.8013323096712535,0.80544436,1.0,13,13.194442,1.0,15.254418542870802,18.404478,1.0,0.07403811366171932,0.10341854,1.0
178,0.7554355496436009,0.82168514,1.0,0.6787270091032456,0.69475144,1.0,10,9.647267,1.0,34.01266224047661,20.780743,0.0,0.06820624432249812,0.025566453,0.0
179,0.7651239708605653,0.7680873,1.0,0.735916706054875,0.68225247,1.0,12,12.043244,1.0,1.3828075152850665,1.3453907,1.0,0.1247860438936616,0.12856802,1.0
180,0.5856109542513235,0.5729235,0.0,0.8770130510845392,0.67214954,0.0,14,14.203752,1.0,2.487061137088112,2.081414,1.0,0.01595419402337811,0.013146034,1.0
181,0.8524957602169474,0.85103065,1.0,0.6595844602722767,0.8647069,1.0,7,6.9345617,1.0,5.763101640606472,6.5839767,1.0,0.1615913951778034,0.19811325,0.0
182,0.8877174969313205,0.8863677,1.0,0.9953180068230909,0.9447324,0.0,15,14.772497,1.0,7.381460589720965,9.726508,1.0,0.017920584571495937,0.032101072,1.0
183,0.8074761526711348,0.80146325,1.0,0.7818677284895017,0.85137856,1.0,7,6.94193,1.0,30.720322189102713,25.291368,1.0,0.42388336107832164,0.36124903,1.0
184,0.7217802879989323,0.73050344,1.0,0.5185390583829779,0.53364927,1.0,7,7.1100917,1.0,12.175848234296687,12.295122,1.0,0.11688356950659395,0.11508332,1.0
185,0.7692166149244823,0.7616151,1.0,0.553906664726111,0.5494188,1.0,6,8.039471,0.0,4.29553675571769,3.6909633,1.0,0.011258651825713466,0.013039379,1.0
186,0.5609273676668411,0.5500549,1.0,0.5722534918428267,0.5663394,1.0,6,6.3158035,1.0,35.354989929857766,25.680481,1.0,0.20729473124132114,0.14608938,1.0
187,0.6805122019039007,0.683249,1.0,0.954131487000374,0.73888814,1.0,5,4.9531736,1.0,7.3979911620066945,7.245761,1.0,0.3804194553122991,0.40254733,1.0
188,0.7373701643138537,0.7439706,1.0,0.7494636675804196,0.7265243,1.0,11,10.975189,1.0,13.947439397173873,12.073191,1.0,0.17447982793714778,0.15170957,1.0
189,0.9994780772932077,0.81336206,0.0,0.5180298853242493,0.50906104,1.0,15,15.293451,1.0,36.63569059036724,34.82725,1.0,0.12384121397912905,0.12219655,1.0
190,0.5917596843810341,0.58853215,1.0,0.997386817209375,0.8807859,0.0,5,5.476375,1.0,3.2211745820101827,2.698561,1.0,0.015024302036174714,0.013455547,1.0
191,0.8073887428179822,0.7932667,1.0,0.7876226556778532,0.8043325,1.0,10,11.640772,0.0,9.5980549695403,9.840244,1.0,0.07943883774839759,0.098414496,1.0
192,0.5764128526474757,0.574809,1.0,0.9117271181714046,0.8442546,1.0,9,8.661854,1.0,2.068576962658284,1.5962983,1.0,0.015295395297337762,0.012028871,0.0
193,0.7523783541346456,0.6664436,1.0,0.9137837302747607,0.79367477,1.0,6,9.711766,1.0,39.66848178797113,39.107304,1.0,0.0101213667373627,0.036784705,0.0
194,0.5288483882465775,0.52319115,1.0,0.6810582034931483,0.7203369,1.0,12,12.119062,1.0,1.6620549256616908,1.7578942,1.0,0.08150861447933415,0.10146543,1.0
195,0.7524571488813084,0.7666869,1.0,0.9924734832543568,0.84909403,1.0,13,13.155707,1.0,1.90775722779048,3.5232642,1.0,0.26383863714696,0.2286462,1.0
196,0.7775094061017095,0.796863,1.0,0.9130904505328632,0.80663407,0.0,16,15.670084,1.0,30.69601325635068,20.858156,0.0,0.323560053382726,0.18540621,0.0
197,0.5692835036268624,0.6323888,0.0,0.7013894220656985,0.66215307,1.0,11,11.013213,1.0,1.6537301718301454,1.4095193,1.0,0.07348833285718497,0.11576053,0.0
198,0.8683174909314602,0.8577634,1.0,0.8009731545519194,0.794891,1.0,6,5.9076557,1.0,19.128762000606063,21.172169,1.0,0.022109732619497842,0.032454863,1.0
199,0.8591828509053774,0.81762826,0.0,0.8378012281519949,0.8540162,1.0,9,9.093452,1.0,25.697996767416733,10.513824,0.0,0.4936948917636326,0.24071841,0.0
