case,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_inv_temp,mu_inv_temp,hit90_inv_temp,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
131,0.6553573073932635,0.642088,1.0,0.84559772564344,0.92399925,1.0,5,5.011399,1.0,26.918175955740566,28.814617,1.0,3.258413849366984,3.1938176,1.0,0.07458770116396725,0.070933424,1.0
132,0.5037383181878816,0.5389919,0.0,0.5517956005470892,0.72593117,1.0,9,9.23199,1.0,10.786543593152407,15.438379,1.0,6.910581050225934,3.2955213,1.0,0.10385441036305669,0.1650928,1.0
133,0.9491386453443926,0.94308364,1.0,0.8732216821331338,0.7643724,1.0,5,5.686805,0.0,7.6139680117655475,17.560446,1.0,2.4013348881308882,4.700704,1.0,0.34798539107768783,0.196677,1.0
134,0.5393160046359109,0.57571036,1.0,0.7066768964173329,0.73787665,1.0,12,12.234406,1.0,15.170187546869304,23.009804,1.0,5.770579772525574,4.629633,1.0,0.20535855060369768,0.19908316,1.0
135,0.7912220217750032,0.7090663,1.0,0.9611743650057559,0.85723364,1.0,15,9.887318,1.0,19.613891244901094,35.538708,1.0,42.52160979068416,34.49117,1.0,0.07156925720662229,0.05153419,1.0
136,0.7575281391992517,0.7759793,1.0,0.6662196605805815,0.632876,1.0,9,9.766178,1.0,9.957932916928648,8.7153635,1.0,3.477085328670489,5.6095734,1.0,0.02537831560078596,0.03797522,1.0
137,0.834554230768861,0.7056102,1.0,0.9265587926932737,0.85524154,1.0,10,9.610888,1.0,48.44379898821487,35.430283,1.0,40.356288177281066,34.53281,1.0,0.06278180566184594,0.05144872,1.0
138,0.7739668947751599,0.7456044,0.0,0.9702085515226588,0.9693397,1.0,10,10.268905,1.0,12.94737730539733,13.2397375,1.0,2.3333856722889217,1.8422381,1.0,0.07715223086850644,0.07883777,1.0
139,0.7083773309774061,0.7093255,1.0,0.9221287663378721,0.8671473,1.0,5,4.5146837,1.0,20.77224286973324,18.881657,1.0,7.134135654301441,11.078436,1.0,0.054551602170699875,0.074628524,1.0
140,0.7315672784051364,0.75305367,1.0,0.9585293698241135,0.94410264,1.0,11,12.097984,0.0,39.626296395393446,12.119567,0.0,4.263495034536845,5.526755,1.0,0.05465694126597542,0.046033148,1.0
141,0.7776500203966411,0.7555386,1.0,0.8605321279060518,0.7465986,1.0,4,4.3297358,0.0,46.80960242814884,34.410408,1.0,1.2727055595207777,8.692496,0.0,0.3354363342210847,0.37856758,1.0
142,0.935330214575409,0.7919907,1.0,0.7932441886418401,0.8024619,1.0,8,6.478764,0.0,34.48023152630071,35.80642,1.0,35.24070030876024,34.42522,1.0,0.02392027914609133,0.04300634,1.0
143,0.8854635751142909,0.8449141,1.0,0.751045304609858,0.76646274,1.0,8,7.5809402,1.0,8.315213175791254,23.488407,0.0,20.800237540005813,12.899308,1.0,0.03465450844402396,0.036929656,1.0
144,0.5036657762026038,0.54703796,0.0,0.9666986208696255,0.7433344,1.0,11,11.36843,1.0,26.945664264728645,20.331001,1.0,2.4707234174056287,4.7273436,1.0,0.09774976494065982,0.18713862,1.0
145,0.9756247383289551,0.96781045,1.0,0.6684302410508146,0.7722549,1.0,15,15.309621,1.0,24.26431129405276,25.407093,1.0,4.682492513996422,8.386579,1.0,0.08402682394907522,0.17328283,1.0
146,0.9019622359857797,0.8697328,1.0,0.6561709820689221,0.63702613,0.0,14,13.264092,1.0,35.936750332670286,39.40693,1.0,48.26059776723853,41.941353,1.0,0.1938039569199111,0.14264111,0.0
147,0.968751313828941,0.970198,1.0,0.5370101834495353,0.74245596,1.0,11,11.487379,1.0,37.42193925296805,29.438484,1.0,8.341420014057407,6.7246113,1.0,0.290199905584163,0.2641245,1.0
148,0.9709553547860184,0.9614174,1.0,0.5304840525731533,0.5707239,1.0,8,8.219448,1.0,18.2904785903644,17.494972,1.0,2.973327128280294,4.2524266,1.0,0.02281824959119278,0.037142545,1.0
149,0.7146242154496725,0.72869617,1.0,0.9667939443599414,0.74173766,0.0,6,6.3624473,1.0,18.304310293041887,33.02331,1.0,11.447804573101623,6.838915,1.0,0.36293366202253813,0.35034308,1.0
150,0.9650310132356177,0.93431795,0.0,0.5947230259997205,0.7358804,1.0,8,8.297471,1.0,47.63454305085754,32.153896,1.0,25.416909914843227,9.121029,1.0,0.24933073877107179,0.35274732,1.0
151,0.986757351048979,0.9783104,1.0,0.6833897184999946,0.637009,1.0,11,11.435922,1.0,16.485843913999012,11.894324,1.0,1.2865379085485462,2.1590905,1.0,0.024613606123844077,0.027951594,1.0
152,0.8167795317691904,0.8500851,1.0,0.8302359901659986,0.8704086,1.0,11,10.664627,1.0,8.541883524818518,17.669912,1.0,33.82710560962961,23.54014,1.0,0.0258607214047137,0.037986703,1.0
153,0.767314237114041,0.86586165,1.0,0.7948049283515293,0.77768797,1.0,9,6.1812444,0.0,33.64801637253271,36.699886,1.0,24.138381636879053,27.604635,1.0,0.14410296483756646,0.14915308,1.0
154,0.6748680617034687,0.67269546,1.0,0.8373103318416035,0.7961866,1.0,12,11.509329,1.0,31.596939764591802,29.605007,1.0,4.890707188211597,5.859658,1.0,0.029993209656109267,0.03188011,1.0
155,0.7987356986451242,0.83075035,1.0,0.8636929555975554,0.8752904,1.0,14,14.315314,1.0,12.472474793734923,9.853266,1.0,2.4848431125785795,1.5766441,0.0,0.07378117424238438,0.05391133,1.0
156,0.5406486287428078,0.5599846,1.0,0.8633559912880118,0.8442455,1.0,15,15.081761,1.0,13.51215511283524,25.7805,1.0,11.764259394103282,13.557457,1.0,0.16098764320262712,0.21765134,1.0
157,0.8122730799885378,0.8231777,1.0,0.8394903234069218,0.9402496,0.0,10,10.759316,0.0,40.208183019812196,36.552666,1.0,2.3670124425994645,2.5830941,1.0,0.030270718996972753,0.037721682,1.0
158,0.8220969865939629,0.70325416,1.0,0.8137566665252427,0.8507379,1.0,14,9.503331,1.0,42.02911346742773,35.44629,1.0,37.067103062356864,34.24751,1.0,0.010795300982137716,0.051563323,0.0
159,0.5897604228122689,0.634499,1.0,0.8989265668818054,0.7210919,1.0,6,6.1921086,1.0,24.2524491368873,31.748995,1.0,1.9843702397461913,11.834803,1.0,0.2772607059691955,0.3918139,1.0
160,0.9478920963144783,0.9429999,1.0,0.5226617688746655,0.7459059,1.0,12,12.442791,1.0,34.806597692820915,30.586245,1.0,5.247901026640687,7.850206,1.0,0.19808871599303918,0.311953,1.0
161,0.734105681990198,0.84492123,1.0,0.9526754869697345,0.90262765,0.0,13,12.0180855,0.0,42.578624128175605,24.770187,0.0,7.189964590305934,17.749321,0.0,0.015041304790290254,0.04578225,1.0
162,0.8527155765326035,0.83381224,1.0,0.6229461531240843,0.6487799,1.0,15,14.322215,1.0,23.56873622602141,25.300758,1.0,27.050102178080483,31.93275,1.0,0.01809228395174902,0.032809645,1.0
163,0.5082409492592439,0.5277993,0.0,0.6999708500017823,0.7764568,1.0,5,4.510444,1.0,12.186974459223457,24.581137,1.0,10.683126584738691,20.599318,1.0,0.014502594655972305,0.064433806,1.0
164,0.9421045130976744,0.94856876,1.0,0.5202676563645217,0.7383527,0.0,12,12.396676,1.0,25.547293286714314,31.142899,1.0,5.362168843755447,8.131783,1.0,0.28303739962895946,0.32182983,1.0
165,0.9753756976670211,0.97892725,1.0,0.9126702261143881,0.89421827,1.0,12,12.487504,1.0,11.29350433454049,24.90528,1.0,9.772859798534233,10.075666,1.0,0.21592314062789064,0.20572115,1.0
166,0.8113746178926433,0.9123535,0.0,0.8448107457796523,0.93730783,0.0,14,15.172218,0.0,9.249691956618632,14.962033,1.0,4.648149283959499,10.557382,1.0,0.014912590700133054,0.082553804,1.0
167,0.5051440717044677,0.52215505,1.0,0.7637670874878097,0.73537046,1.0,12,12.416046,1.0,19.327205152463414,23.244427,1.0,5.744975163956785,7.4776406,1.0,0.07732118881824313,0.10927615,1.0
168,0.9441102804543695,0.93169034,1.0,0.6639572304114809,0.6179352,0.0,11,11.137117,1.0,6.295837648123105,22.38116,0.0,25.015044101263836,9.434199,0.0,0.23017988084279783,0.08422035,0.0
169,0.7102332325086071,0.7379215,1.0,0.7691616489144142,0.7594553,1.0,6,6.099086,1.0,41.16316212877773,35.510384,1.0,9.074100337636596,10.54667,1.0,0.04369687160429895,0.047652245,1.0
170,0.5562615211623447,0.611662,0.0,0.6482395569297894,0.77137524,1.0,15,15.004999,1.0,7.801940837991314,14.108702,1.0,5.273433814827835,3.819497,1.0,0.19946445457833267,0.19932413,1.0
171,0.8657019051666588,0.8515181,1.0,0.9542473163131564,0.9367782,1.0,13,11.986986,0.0,49.87142091945551,26.682606,0.0,24.34040695858417,20.515696,1.0,0.19354531358116905,0.06502074,0.0
172,0.6628288097567422,0.6753907,1.0,0.6216490549124577,0.6237077,1.0,6,5.157507,1.0,9.30514068284499,20.232214,1.0,32.20085393149528,21.245182,1.0,0.12061393059583272,0.08053848,1.0
173,0.5679448837597683,0.5931915,1.0,0.9351887560950336,0.7296484,1.0,5,5.108703,1.0,22.80416073060788,33.372875,1.0,6.206102703146912,9.677334,1.0,0.36649105644222746,0.35794932,1.0
174,0.9297652300349013,0.92077476,1.0,0.7360600298161754,0.7517227,1.0,7,7.3837214,1.0,34.740563472829464,30.197157,1.0,4.73554467273306,6.395011,1.0,0.2426828440180309,0.3023169,1.0
175,0.5349372082998027,0.79675084,0.0,0.7538764831244843,0.806528,1.0,10,8.6058655,0.0,12.81175694074562,35.220123,0.0,47.0596200542614,33.57161,0.0,0.021024459701107178,0.041537054,1.0
176,0.9907468942234898,0.9044124,1.0,0.7675802694455017,0.6876434,0.0,8,7.826857,1.0,33.74019505699465,17.187176,1.0,45.79570171057514,24.960163,0.0,0.21898658937740048,0.028049596,0.0
177,0.5523145032253747,0.8011468,0.0,0.6776218215458887,0.87685484,0.0,14,12.464028,0.0,12.734095350980688,32.609848,0.0,47.22435482982319,25.93095,0.0,0.02674985922541292,0.056228988,1.0
178,0.7906151335606024,0.83785206,1.0,0.8277629089928191,0.7800929,1.0,6,6.052615,1.0,35.03263664722125,36.696686,1.0,21.054906201744398,27.079605,1.0,0.031520947758667525,0.032923598,1.0
179,0.7030075141752377,0.89247495,0.0,0.6001186815906274,0.6060795,1.0,12,9.99958,0.0,22.08789843860787,28.727062,1.0,11.589469905186837,16.573986,1.0,0.03153401093679845,0.041567948,1.0
180,0.7942192231717426,0.7872468,1.0,0.5746470046756778,0.7989156,0.0,6,6.3502746,1.0,6.778331258258176,9.119475,1.0,7.666567792784585,3.2466972,0.0,0.2730157131203896,0.27125722,1.0
181,0.9028765032539141,0.91947585,1.0,0.6598679665705691,0.66872764,1.0,13,12.360685,1.0,12.585912010246314,28.992298,1.0,5.874279344257162,5.1588826,1.0,0.017898757077579586,0.020555478,1.0
182,0.5732595991837296,0.70893705,1.0,0.8727451284627719,0.8554628,1.0,4,9.528334,0.0,41.318921142537775,35.606,1.0,49.933633684815916,34.463516,0.0,0.11473501403932349,0.051956736,1.0
183,0.760054298719058,0.81874377,1.0,0.5342292914281239,0.68590087,0.0,9,8.321042,1.0,33.997868913459726,19.801542,1.0,28.380274389042583,41.231663,1.0,0.013563208948095025,0.030171016,1.0
184,0.7880479383238188,0.76556593,1.0,0.9807649472929285,0.9602733,1.0,5,5.3709426,1.0,11.452931528975748,18.062054,1.0,6.818067399089035,14.695406,1.0,0.01974755103032773,0.10810099,1.0
185,0.5920982624194278,0.5907869,1.0,0.7504456737776195,0.64781594,1.0,4,4.311803,1.0,12.139800777985558,10.332878,1.0,3.1342817512606334,3.4892285,1.0,0.08585790386392438,0.092989236,1.0
186,0.8856525968094539,0.8619826,1.0,0.6321026639626927,0.6257735,1.0,11,11.303143,1.0,11.76102555162225,22.07306,1.0,15.99457390351656,17.460352,1.0,0.16078879446114988,0.18057422,1.0
187,0.9972313019327572,0.99226636,1.0,0.6105713209713195,0.7234785,1.0,11,11.644453,0.0,47.94078800433147,32.642506,1.0,4.156191614400719,9.189787,1.0,0.09758876730337956,0.31160492,0.0
188,0.6940388267741737,0.70431983,1.0,0.986198342917843,0.7543662,0.0,9,8.948701,1.0,5.022547292820242,8.5825,1.0,1.5037417658286747,2.6702247,1.0,0.01763926107873625,0.038963504,1.0
189,0.8142030124100083,0.82057565,1.0,0.9355273691944467,0.93225366,1.0,16,15.902429,1.0,44.661788518897396,40.92885,1.0,2.748469692703532,1.4578053,0.0,0.09532401668581601,0.11512694,1.0
190,0.9956374392273892,0.9883735,1.0,0.8757082001296836,0.7129434,1.0,16,15.957975,1.0,8.46103898076832,25.141376,0.0,6.758470113261284,4.716411,1.0,0.2602318806715467,0.22039157,1.0
191,0.9562994608796312,0.83206034,1.0,0.7778593522635258,0.84528655,0.0,14,13.75799,1.0,23.562004152390873,34.64594,1.0,23.54708534887924,15.90997,1.0,0.030035300045743046,0.028763687,1.0
192,0.5773938725837615,0.582825,1.0,0.8521994939948029,0.8567131,1.0,14,14.400948,1.0,45.62787552016156,26.558168,1.0,9.512599463461607,14.928183,1.0,0.090440849209924,0.12998419,1.0
193,0.7850190852901913,0.7681064,1.0,0.6986024654427369,0.743598,1.0,13,13.281853,1.0,30.313509131861668,32.150005,1.0,1.0310193777516994,5.519882,0.0,0.3641361846648403,0.34687206,1.0
194,0.5961642224037901,0.59550405,1.0,0.6518453702434408,0.6370006,1.0,6,6.1484513,1.0,39.86901903440181,32.765804,1.0,38.66736224627549,37.710846,1.0,0.3646957630225555,0.36660185,1.0
195,0.9427250306992938,0.95501524,1.0,0.6152507022622002,0.5484172,1.0,6,6.2146955,1.0,11.770866262697602,14.850049,1.0,1.495016463561954,3.3432255,1.0,0.014799097516479624,0.023582295,1.0
196,0.9759128066771721,0.95548266,1.0,0.7106364823734692,0.6233136,1.0,14,14.090265,1.0,46.04512710925025,33.75642,1.0,1.5893046974549059,2.7841406,1.0,0.02479486424956744,0.029967425,1.0
197,0.9400662710059569,0.91245985,1.0,0.8341441236209006,0.71456516,0.0,8,7.9214277,1.0,40.801488644939695,24.61913,1.0,1.7789344919236687,4.0497975,0.0,0.010845655281927326,0.028012767,0.0
198,0.9679174330732538,0.7857517,1.0,0.9134802095322043,0.8211449,1.0,10,8.866222,0.0,12.419408451379237,27.97827,0.0,42.24138560552971,34.053867,1.0,0.029040742100703534,0.04828196,1.0
199,0.8306179733541298,0.8165094,1.0,0.8486275679714257,0.8836682,1.0,11,10.121037,0.0,20.910958922226982,32.74344,1.0,32.104012861084996,23.615364,1.0,0.04271262095711085,0.05314035,1.0
