case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
127,0.1211435666508246,0.4394239,1.0,0.6137702271550156,0.77584463,1.0,0.6315963613713671,0.7502229,1.0,6,4.8101687,0.0,40.87219359479003,28.697187,1.0,0.006554221295603139,0.009077071,1.0
128,0.9408642299831288,0.7730642,0.0,0.9500860792409445,0.76832753,0.0,0.7739586522743322,0.7426052,1.0,9,7.65869,0.0,0.09959535741376023,0.08483063,1.0,0.0022937592703200192,0.0063463734,1.0
129,0.6742318267272314,0.591583,1.0,0.8876593709088261,0.882104,1.0,0.6521722306702615,0.7381114,1.0,8,8.10453,1.0,1.1420026685408584,0.2254075,0.0,0.03012322937064605,0.011938858,0.0
130,0.874100203622009,0.81097806,1.0,0.6079347834311561,0.6224393,1.0,0.7368660481865028,0.7291952,1.0,8,8.443589,1.0,0.030964023859590576,0.25863826,1.0,0.023938032108191176,0.03708359,1.0
131,0.31071461478652684,0.27331698,1.0,0.84559772564344,0.86358553,1.0,0.5573250911764285,0.5844384,1.0,8,8.039907,1.0,0.13089073060250772,0.5943643,1.0,0.007942495115777519,0.006892444,1.0
132,0.007476636375763346,0.23588394,0.0,0.5517956005470892,0.54718286,1.0,0.717339239745399,0.78812754,1.0,5,5.3626075,1.0,0.6726320043387618,1.1676083,1.0,0.016328411745251795,0.01760295,1.0
133,0.8982772906887851,0.55998266,1.0,0.8732216821331338,0.6663844,1.0,0.5494119672752318,0.7397564,1.0,4,4.329747,0.0,0.06734657739441716,1.256874,1.0,0.22712330181563548,0.19468795,1.0
134,0.0786320092718219,0.28811854,0.0,0.7066768964173329,0.7453013,1.0,0.8299888872746849,0.6547736,0.0,6,6.645229,0.0,0.4542706393055148,0.5637772,1.0,0.07204131161047032,0.09125915,0.0
135,0.5824440435500065,0.47360975,1.0,0.9611743650057559,0.6871434,1.0,0.9399438371242714,0.85857874,1.0,7,7.967725,1.0,35.13845671213136,28.228851,1.0,0.007259333151367656,0.014811672,1.0
136,0.5150562783985032,0.3701222,1.0,0.6662196605805815,0.6646372,1.0,0.7128503864807036,0.60052854,0.0,5,4.463422,1.0,0.15077359842862345,0.4207933,1.0,0.0007596085610198465,0.0006973369,1.0
137,0.6691084615377221,0.44573995,1.0,0.9265587926932737,0.76978797,1.0,0.7620452799613817,0.7533374,1.0,12,10.214113,0.0,31.359123320400077,28.881979,1.0,0.005457966244751714,0.009121118,1.0
138,0.5479337895503197,0.48643032,1.0,0.9702085515226588,0.9251364,1.0,0.7404701294863661,0.71759605,1.0,5,4.876013,1.0,0.06326657327108655,0.257968,1.0,0.00854910736956321,0.012745182,1.0
139,0.41675466195481214,0.40894607,1.0,0.9221287663378721,0.882806,1.0,0.5547965218356973,0.6259964,1.0,7,7.193047,1.0,0.7209099319430005,0.30993548,1.0,0.004019438516968737,0.007163413,1.0
140,0.4631345568102728,0.28209642,1.0,0.9585293698241135,0.9200845,1.0,0.8068632422104562,0.8040497,1.0,10,10.405144,1.0,0.23502595521354852,0.48355284,1.0,0.004036356007575342,0.0059986156,1.0
141,0.5553000407932822,0.47783637,1.0,0.8605321279060518,0.8700381,1.0,0.5027498588348921,0.75648975,0.0,11,11.233528,1.0,0.01690487559781273,0.8065726,1.0,0.20966871459793743,0.16012344,1.0
142,0.8706604291508181,0.5977324,1.0,0.7932441886418401,0.73856515,1.0,0.6668069340771912,0.74206823,1.0,9,7.9290276,1.0,23.345346279561262,20.76224,1.0,0.0006677958825091363,0.005748646,1.0
143,0.7709271502285817,0.5421085,1.0,0.751045304609858,0.726083,1.0,0.6489793431567557,0.66897047,1.0,5,4.79941,1.0,7.407590481639421,7.7004757,1.0,0.0014967738229632857,0.0036869014,1.0
144,0.007331552405207553,0.22004193,1.0,0.9666986208696255,0.9568905,1.0,0.7937789972090203,0.7187304,1.0,8,8.137955,1.0,0.07165563404358004,1.808928,1.0,0.014310800563185627,0.036877807,1.0
145,0.9512494766579102,0.9129351,1.0,0.6684302410508146,0.6624086,1.0,0.961774444921162,0.7740904,1.0,7,6.989343,1.0,0.288238424901892,0.1425446,1.0,0.01029503435512703,0.013689265,1.0
146,0.8039244719715596,0.4741665,1.0,0.6561709820689221,0.68060136,1.0,0.9139537230352288,0.848223,1.0,9,7.9915104,1.0,46.29038356056805,28.305183,1.0,0.06350751363505797,0.015072164,1.0
147,0.9375026276578818,0.61948997,1.0,0.5370101834495353,0.61369824,1.0,0.7805850046238613,0.7407052,1.0,10,10.336258,1.0,1.0132317731477842,4.050098,1.0,0.1529539943848781,0.33080646,0.0
148,0.9419107095720367,0.95795536,1.0,0.5304840525731533,0.5544923,1.0,0.6460312285661456,0.6879946,1.0,6,6.568594,1.0,0.10723494537800055,0.98401207,1.0,0.000602624083110378,0.0017805326,1.0
149,0.42924843089934495,0.35131475,1.0,0.9667939443599414,0.9362365,0.0,0.5930507328849941,0.6779459,1.0,6,6.132119,1.0,2.0185190800034345,1.4627398,1.0,0.24890329887627577,0.17275006,1.0
150,0.9300620264712354,0.60725915,1.0,0.5947230259997205,0.54702026,1.0,0.6614842522081916,0.647339,1.0,12,9.232568,0.0,11.46068341322937,5.873155,0.0,0.10991013063433278,0.043995645,0.0
151,0.973514702097958,0.91045535,1.0,0.6833897184999946,0.63595337,1.0,0.7728924979572925,0.73856723,1.0,6,5.4500594,1.0,0.01730745005334607,0.055491187,1.0,0.0007106576209388734,0.0027866801,0.0
152,0.6335590635383808,0.46168885,1.0,0.8302359901659986,0.8220717,1.0,0.803293449450724,0.7434137,1.0,5,4.735561,1.0,21.354561838883015,26.479273,1.0,0.0007913972112620565,0.0067373514,1.0
153,0.534628474228082,0.55137753,1.0,0.7948049283515293,0.79151356,1.0,0.7082495675227666,0.69880015,1.0,9,6.789697,0.0,10.2425905201689,7.128518,1.0,0.03331531516940338,0.017256683,1.0
154,0.3497361234069374,0.24318667,1.0,0.8373103318416035,0.85519165,1.0,0.8334472925407906,0.81255984,1.0,9,8.442207,1.0,0.3168756214573446,0.90519494,1.0,0.0010928652930943703,0.004301296,1.0
155,0.5974713972902483,0.52780104,1.0,0.8636929555975554,0.82773846,1.0,0.897536170968354,0.8164022,1.0,5,5.3754287,1.0,0.07255018585741221,0.21106401,1.0,0.007756700736970293,0.019255616,0.0
156,0.08129725748561578,0.17360969,1.0,0.8633559912880118,0.9178525,1.0,0.9725276423340493,0.9279896,1.0,6,6.3999014,1.0,2.141982447976113,3.6172326,1.0,0.04240423160033601,0.052372865,1.0
157,0.6245461599770757,0.58323103,1.0,0.8394903234069218,0.8318765,1.0,0.7519957309773118,0.69680834,1.0,10,9.869586,1.0,0.06526845960672774,0.106100656,1.0,0.001115000132805478,0.0012797907,1.0
158,0.6441939731879259,0.46182504,1.0,0.8137566665252427,0.680414,1.0,0.9093849229734656,0.8431592,1.0,11,7.9782715,1.0,26.06013691543164,27.930609,1.0,0.00011812944718578461,0.014469056,0.0
159,0.17952084562453785,0.2755834,1.0,0.8989265668818054,0.8966842,1.0,0.5825627510180124,0.65273744,1.0,7,7.2260933,1.0,0.04446101143631708,1.3951393,1.0,0.138494687551847,0.19745882,1.0
160,0.8957841926289567,0.6935216,1.0,0.5226617688746655,0.5596476,1.0,0.8178152189253007,0.7566744,1.0,9,9.157287,1.0,0.36943758536072324,0.48426446,1.0,0.0666042644039125,0.075523674,1.0
161,0.468211363980396,0.55983245,1.0,0.9526754869697345,0.8904108,1.0,0.8765942267204867,0.9087102,1.0,11,9.760829,1.0,0.7332492403686143,0.82702124,1.0,0.00024321096315210606,0.00075737166,1.0
162,0.7054311530652071,0.46346673,1.0,0.6229461531240843,0.6810605,1.0,0.9628005950288818,0.85275507,1.0,7,7.957677,1.0,13.124869030996813,27.924034,1.0,0.0003635887641078108,0.01301484,1.0
163,0.016481898518487803,0.24944282,0.0,0.6999708500017823,0.73415124,1.0,0.5423584727477568,0.6344773,0.0,5,4.9792695,1.0,1.7364626905081566,1.9822078,1.0,0.0002246451179611684,0.0021184706,1.0
164,0.8842090261953489,0.57680875,1.0,0.5202676563645217,0.6423968,1.0,0.8435290043915817,0.72837794,1.0,8,8.206258,1.0,0.3871758880194099,1.2216622,1.0,0.14485413143056958,0.19028994,1.0
165,0.9507513953340422,0.6444536,1.0,0.9126702261143881,0.5617275,0.0,0.8261493845686795,0.73939955,1.0,5,4.887193,1.0,1.4304054563089597,0.45421445,1.0,0.08035531433930768,0.028720753,0.0
166,0.6227492357852867,0.5868903,1.0,0.8448107457796523,0.83117515,1.0,0.9156376605021544,0.8704605,1.0,5,4.91313,1.0,0.28365560335484685,0.46646914,1.0,0.00023870251628683032,0.0016966977,1.0
167,0.01028814340893558,0.09757814,1.0,0.7637670874878097,0.7979837,1.0,0.8228522962180445,0.84829664,1.0,7,7.149717,1.0,0.4498936745175835,0.74565595,1.0,0.008589921027347482,0.0070323837,1.0
168,0.8882205609087391,0.40970233,0.0,0.6639572304114809,0.57371765,0.0,0.7784548023940551,0.7961324,1.0,4,7.1149435,0.0,11.069836044899995,5.974781,0.0,0.09235725575801326,0.055858545,1.0
169,0.4204664650172144,0.38398254,1.0,0.7691616489144142,0.75722194,1.0,0.5769978645845347,0.5652834,1.0,10,9.146965,1.0,1.2170668996572134,1.2658634,1.0,0.002479580030136121,0.0020787283,1.0
170,0.11252304232468957,0.63668555,0.0,0.6482395569297894,0.733436,1.0,0.9610193763807586,0.77876705,1.0,4,4.5822005,0.0,0.37336214603564444,0.42630932,1.0,0.0676154845968974,0.06568801,1.0
171,0.7314038103333176,0.3975749,1.0,0.9542473163131564,0.8691574,1.0,0.8923009719532684,0.9204027,1.0,12,11.244325,0.0,10.430149467144977,2.0831823,0.0,0.06332313201969729,0.0024509255,0.0
172,0.3256576195134844,0.41823584,1.0,0.6216490549124577,0.6467053,1.0,0.6028424752520686,0.62302613,1.0,5,4.506289,1.0,19.182467980447218,15.68127,1.0,0.022615233497078953,0.0184907,1.0
173,0.1358897675195364,0.116890594,1.0,0.9351887560950336,0.91926455,1.0,0.5564339477959579,0.76911134,1.0,7,7.187329,1.0,0.5322462477026595,1.6007229,1.0,0.2542456239474244,0.25539625,1.0
174,0.8595304600698025,0.8211303,1.0,0.7360600298161754,0.6841686,1.0,0.6163766649996965,0.729944,1.0,9,9.235113,1.0,0.29539592599068415,0.8070413,1.0,0.10362980147084559,0.06593221,1.0
175,0.06987441659960547,0.473789,1.0,0.7538764831244843,0.6916538,1.0,0.7686480801250413,0.85275316,1.0,5,7.9428973,1.0,43.81906123556975,27.824188,1.0,0.000504233050304339,0.0140702175,1.0
176,0.9814937884469797,0.9761681,1.0,0.7675802694455017,0.75665504,1.0,0.677798438541156,0.80503154,1.0,9,6.7505994,0.0,41.297209224999136,14.810999,0.0,0.08285816977629926,0.0096031595,0.0
177,0.10462900645074946,0.46671087,1.0,0.6776218215458887,0.68270856,1.0,0.90100016892005,0.8497819,1.0,5,7.7988787,1.0,44.153709920626845,27.681303,1.0,0.0008518388783546176,0.01502475,1.0
178,0.5812302671212047,0.39306664,1.0,0.8277629089928191,0.8370686,1.0,0.6005378413433813,0.6270758,1.0,9,7.100212,0.0,7.606474559063438,7.051277,1.0,0.0012177054710098662,0.0010860757,1.0
179,0.4060150283504752,0.5104258,1.0,0.6001186815906274,0.61698806,1.0,0.8482671246584006,0.8689065,1.0,7,5.593181,0.0,2.0732992601316282,2.9772,1.0,0.0012188044587914772,0.0055944873,1.0
180,0.5884384463434852,0.71769315,1.0,0.5746470046756778,0.58733636,1.0,0.5943719143300127,0.73816323,1.0,4,4.315672,0.0,0.8432161999929982,0.79058975,1.0,0.13391970970633185,0.10839174,1.0
181,0.8057530065078282,0.8128131,1.0,0.6598679665705691,0.6832838,1.0,0.8578965922254999,0.8680228,1.0,5,4.5326076,1.0,0.47223209758337836,0.7390761,1.0,0.00035517457564672244,0.0008415556,1.0
182,0.1465191983674592,0.47297543,1.0,0.8727451284627719,0.6823851,1.0,0.5151966594564239,0.84392893,0.0,10,7.973492,1.0,49.855621208151945,27.93731,0.0,0.020283968476657217,0.014892989,1.0
183,0.5201085974381161,0.448431,1.0,0.5342292914281239,0.55915517,1.0,0.7284095741596178,0.7660336,1.0,9,6.7486806,0.0,14.570827281070569,16.703968,1.0,0.00019416788034227092,0.0065143886,1.0
184,0.5760958766476376,0.37899032,1.0,0.9807649472929285,0.94515204,1.0,0.520898098609279,0.5503318,1.0,5,4.638378,1.0,0.6531814946851856,1.0281261,1.0,0.00043993311640541676,0.0015226662,1.0
185,0.1841965248388554,0.23850599,1.0,0.7504456737776195,0.74237,1.0,0.5005725567617871,0.5556329,0.0,5,5.309875,1.0,0.12027730829465073,0.53759223,1.0,0.010789748461941744,0.01844044,1.0
186,0.7713051936189077,0.63207585,1.0,0.6321026639626927,0.5966261,1.0,0.7774319898229975,0.7041195,1.0,5,5.4957733,1.0,4.180900458972192,5.7035995,1.0,0.042290280435529404,0.050861306,1.0
187,0.9944626038655144,0.57653016,0.0,0.6105713209713195,0.5410417,1.0,0.799528406305958,0.7754399,1.0,12,11.737647,1.0,0.22233813923747003,0.18987201,1.0,0.014259533123923416,0.026253201,1.0
188,0.38807765354834733,0.36176136,1.0,0.986198342917843,0.9456158,1.0,0.7217320643956681,0.65005517,1.0,4,4.3607173,0.0,0.02430741411444895,0.15195511,1.0,0.00034405915098606666,0.0032310397,1.0
189,0.6284060248200165,0.4210766,1.0,0.9355273691944467,0.87070227,1.0,0.9880599244834429,0.94803613,1.0,11,10.771158,1.0,0.09036114327054671,0.14723468,1.0,0.013548882555589996,0.01129528,1.0
190,0.9912748784547785,0.67676365,0.0,0.8757082001296836,0.62372917,1.0,0.9845423553133363,0.7317948,0.0,5,5.0041018,1.0,0.6408147572253269,1.973658,1.0,0.1206424035419923,0.21509546,1.0
191,0.9125989217592625,0.8914862,1.0,0.7778593522635258,0.70192075,1.0,0.9175668479270379,0.8388434,1.0,7,5.533369,0.0,9.704192043811595,10.952994,1.0,0.001096207092204472,0.008321395,1.0
192,0.15478774516752292,0.25185803,1.0,0.8521994939948029,0.9011022,1.0,0.9056689861403906,0.92443204,1.0,11,11.049549,1.0,1.3487678737049955,0.807201,1.0,0.01208318993016226,0.0048170947,1.0
193,0.5700381705803826,0.473826,1.0,0.6986024654427369,0.6766193,1.0,0.8787786046077597,0.7496722,1.0,9,9.280471,1.0,0.010687701674870223,0.87856936,0.0,0.2507023274709955,0.18950339,1.0
194,0.19232844480758016,0.2869548,1.0,0.6518453702434408,0.6298168,1.0,0.5832304250608675,0.5953061,1.0,10,10.356614,1.0,28.57201469019735,26.365639,1.0,0.2515418709948652,0.23483379,1.0
195,0.8854500613985876,0.9015533,1.0,0.6152507022622002,0.636152,1.0,0.5794044184975715,0.5647424,1.0,5,5.0515537,1.0,0.024001389874444168,0.16621496,1.0,0.00023476502272314238,0.0005339184,1.0
196,0.951825613354344,0.8391718,1.0,0.7106364823734692,0.67648923,1.0,0.9146315890578304,0.8307439,1.0,11,10.442679,1.0,0.02741984456281231,0.037814926,1.0,0.0007221010699512079,0.0007207609,1.0
197,0.8801325420119138,0.85399866,1.0,0.8341441236209006,0.8056064,1.0,0.6755066068196007,0.62666476,1.0,10,10.220291,1.0,0.03504646413106407,0.08929472,1.0,0.00011933239312350046,0.0011183982,0.0
198,0.9358348661465077,0.46520445,1.0,0.9134802095322043,0.6839688,1.0,0.7503371340810485,0.8448534,1.0,5,7.9279943,1.0,34.63624539981189,28.171764,1.0,0.001018715454923674,0.014754406,1.0
199,0.6612359467082596,0.41901073,1.0,0.8486275679714257,0.83377653,1.0,0.7735172798252923,0.74517864,1.0,7,6.0393324,1.0,19.057089654145564,21.810612,1.0,0.0023595913940166312,0.009752407,1.0
