case,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
157,0.8893820010669263,0.81304234,1.0,0.6206813410848705,0.68751943,0.0,15,13.182385,0.0,38.619312032534566,26.494774,0.0,0.053604424876692536,0.027593886,1.0
158,0.5518849093097008,0.56192833,1.0,0.7643535254622711,0.7142045,1.0,11,11.528988,1.0,4.087465635711009,4.1276474,1.0,0.021251027251929455,0.023247572,1.0
159,0.9619880363726778,0.863451,1.0,0.822780141495415,0.82003516,1.0,5,5.1813264,1.0,24.288659557718482,23.002123,1.0,0.062373391932447675,0.044272292,1.0
160,0.9143493130919409,0.91143,1.0,0.9620893653547583,0.8885103,1.0,7,7.051398,1.0,10.901185899301769,8.6148,1.0,0.15317404687354882,0.1266467,1.0
161,0.5833833220034479,0.57944435,1.0,0.8898364906179759,0.9409894,1.0,10,10.270985,1.0,1.10241518437007,1.1229079,1.0,0.048404073159588175,0.04678523,1.0
162,0.7283459197432951,0.7353441,1.0,0.8637303412709054,0.87241346,1.0,14,14.1987705,1.0,25.918213502652748,22.310858,1.0,0.44288091937941976,0.36733827,1.0
163,0.5002246350848834,0.5065733,1.0,0.6301357238127839,0.62065697,1.0,9,8.607973,1.0,23.617538902535134,30.203337,1.0,0.09709420384226103,0.12041067,1.0
164,0.5985395085360647,0.58209336,1.0,0.9369843907186729,0.8306598,0.0,13,11.985765,0.0,18.96847800125417,28.369074,0.0,0.02224416858624878,0.061328378,1.0
165,0.5201809411159606,0.54512507,1.0,0.6408865177367209,0.7422504,1.0,14,13.983383,1.0,3.33321543808456,5.22979,1.0,0.21765999089204602,0.2578971,1.0
166,0.6238219223736163,0.6307594,1.0,0.8053722235185026,0.7621515,1.0,7,7.2861047,1.0,3.378779155610578,5.1272326,0.0,0.07946699054516777,0.09850326,1.0
167,0.6867295191599256,0.6655129,1.0,0.9027352188656721,0.8562738,1.0,14,12.870057,0.0,11.990201735213978,11.721377,1.0,0.04267495783511307,0.035798736,1.0
168,0.6515041654352673,0.6778866,1.0,0.920001126914749,0.7938998,1.0,8,9.8920765,1.0,38.123017970525176,40.309704,1.0,0.01548127060694715,0.035484184,1.0
169,0.8467225153443294,0.8597992,1.0,0.6754311832090241,0.687923,1.0,14,14.1824255,1.0,4.4454662435372825,5.7447314,1.0,0.07697131540983128,0.08665394,1.0
170,0.6646085203983864,0.68200207,1.0,0.5780433525905169,0.5438606,1.0,8,8.151557,1.0,2.3859137102957826,2.730039,1.0,0.08196181652853167,0.086369656,1.0
171,0.5688580271516644,0.56075954,1.0,0.5844786572110374,0.78756714,0.0,13,11.409765,0.0,7.073011414585067,8.093379,1.0,0.013206031302452344,0.015961692,1.0
172,0.5904384377503613,0.6796557,1.0,0.991111935420633,0.785267,1.0,15,10.034375,1.0,37.308950150767224,39.837337,1.0,0.01998029969411688,0.034533817,1.0
173,0.7215974751780692,0.7470342,0.0,0.8844980252728267,0.88268286,1.0,11,10.8198185,1.0,1.3222312919728716,1.4400849,1.0,0.06918013585095366,0.062287893,1.0
174,0.7354136165292111,0.76559544,1.0,0.5784511105330012,0.55080116,1.0,11,11.188569,1.0,2.189200337558731,2.0703313,1.0,0.16214642013590846,0.17535777,1.0
175,0.8658290075770867,0.8484245,1.0,0.7978319623668372,0.71500355,0.0,13,13.249232,1.0,5.303112728271465,6.7137156,1.0,0.01657201864165473,0.025681036,1.0
176,0.8936558557453818,0.861041,1.0,0.9516441312417105,0.91343284,1.0,10,10.588893,1.0,41.87171544448988,38.003796,1.0,0.4749453441765984,0.41110334,1.0
177,0.6502891916291131,0.64115715,1.0,0.8013323096712535,0.7864915,1.0,13,11.675838,1.0,15.254418542870802,20.73232,1.0,0.07403811366171932,0.10520597,1.0
178,0.7554355496436009,0.7999931,1.0,0.6787270091032456,0.6849554,1.0,10,8.633757,0.0,34.01266224047661,20.762316,0.0,0.06820624432249812,0.020092834,0.0
179,0.7651239708605653,0.77124393,1.0,0.735916706054875,0.6043821,0.0,12,12.208951,1.0,1.3828075152850665,1.5863496,1.0,0.1247860438936616,0.13859122,0.0
180,0.5856109542513235,0.57460195,1.0,0.8770130510845392,0.8626393,1.0,14,12.7984495,0.0,2.487061137088112,2.9915185,1.0,0.01595419402337811,0.013014532,1.0
181,0.8524957602169474,0.847928,1.0,0.6595844602722767,0.84836316,1.0,7,7.173023,1.0,5.763101640606472,5.642413,1.0,0.1615913951778034,0.21825753,0.0
182,0.8877174969313205,0.876153,1.0,0.9953180068230909,0.9708889,1.0,15,13.781239,0.0,7.381460589720965,8.606984,1.0,0.017920584571495937,0.025413806,1.0
183,0.8074761526711348,0.8130759,1.0,0.7818677284895017,0.83618397,1.0,7,7.04861,1.0,30.720322189102713,26.319033,1.0,0.42388336107832164,0.34569064,1.0
184,0.7217802879989323,0.741297,1.0,0.5185390583829779,0.5194742,1.0,7,7.2815657,1.0,12.175848234296687,13.686328,1.0,0.11688356950659395,0.115187116,1.0
185,0.7692166149244823,0.7722695,1.0,0.553906664726111,0.56385845,1.0,6,7.11333,1.0,4.29553675571769,4.4194365,1.0,0.011258651825713466,0.014156143,1.0
186,0.5609273676668411,0.56044525,1.0,0.5722534918428267,0.5724649,1.0,6,6.084663,1.0,35.354989929857766,38.7617,1.0,0.20729473124132114,0.21322829,1.0
187,0.6805122019039007,0.66621006,1.0,0.954131487000374,0.7466031,1.0,5,5.081909,1.0,7.3979911620066945,5.8851852,1.0,0.3804194553122991,0.38580534,1.0
188,0.7373701643138537,0.7535304,1.0,0.7494636675804196,0.7272078,1.0,11,11.712997,1.0,13.947439397173873,18.069422,1.0,0.17447982793714778,0.21301787,1.0
189,0.9994780772932077,0.8977361,0.0,0.5180298853242493,0.5154259,1.0,15,13.756534,1.0,36.63569059036724,33.8101,1.0,0.12384121397912905,0.101276934,1.0
190,0.5917596843810341,0.58605444,1.0,0.997386817209375,0.867921,0.0,5,4.7053456,1.0,3.2211745820101827,3.9682486,1.0,0.015024302036174714,0.016253319,1.0
191,0.8073887428179822,0.7834503,1.0,0.7876226556778532,0.82862157,1.0,10,10.047661,1.0,9.5980549695403,11.977511,1.0,0.07943883774839759,0.10795513,1.0
192,0.5764128526474757,0.57679206,1.0,0.9117271181714046,0.8253584,1.0,9,8.373469,1.0,2.068576962658284,2.065712,1.0,0.015295395297337762,0.012080573,1.0
193,0.7523783541346456,0.6778929,1.0,0.9137837302747607,0.8012412,1.0,6,10.14393,1.0,39.66848178797113,40.352283,1.0,0.0101213667373627,0.035253476,0.0
194,0.5288483882465775,0.5197924,1.0,0.6810582034931483,0.7399192,1.0,12,11.9751835,1.0,1.6620549256616908,1.7332984,1.0,0.08150861447933415,0.0910934,1.0
195,0.7524571488813084,0.7721948,1.0,0.9924734832543568,0.90868765,1.0,13,12.992613,1.0,1.90775722779048,4.027378,1.0,0.26383863714696,0.25238657,1.0
196,0.7775094061017095,0.78704494,1.0,0.9130904505328632,0.8349669,0.0,16,15.344711,0.0,30.69601325635068,23.410955,1.0,0.323560053382726,0.19992533,1.0
197,0.5692835036268624,0.6424219,0.0,0.7013894220656985,0.67049396,1.0,11,11.1308155,1.0,1.6537301718301454,1.4318272,1.0,0.07348833285718497,0.12580341,0.0
198,0.8683174909314602,0.85577303,1.0,0.8009731545519194,0.78270996,1.0,6,5.76562,1.0,19.128762000606063,22.437532,1.0,0.022109732619497842,0.03153177,1.0
199,0.8591828509053774,0.8199881,1.0,0.8378012281519949,0.7899569,1.0,9,9.136857,1.0,25.697996767416733,12.174072,0.0,0.4936948917636326,0.2435466,0.0
