case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
127,0.1211435666508246,0.37515077,1.0,0.6137702271550156,0.83513814,0.0,0.6315963613713671,0.7328782,0.0,6,5.664778,1.0,40.87219359479003,32.43831,1.0,0.006554221295603139,0.005384636,1.0
128,0.9408642299831288,0.93325317,1.0,0.9500860792409445,0.9116157,0.0,0.7739586522743322,0.693046,1.0,9,8.932611,1.0,0.09959535741376023,0.13283366,1.0,0.0022937592703200192,0.0071557714,1.0
129,0.6742318267272314,0.6643712,1.0,0.8876593709088261,0.9127958,1.0,0.6521722306702615,0.69101804,1.0,8,7.9797072,1.0,1.1420026685408584,0.23288132,0.0,0.03012322937064605,0.016067443,1.0
130,0.874100203622009,0.67677236,1.0,0.6079347834311561,0.5927876,1.0,0.7368660481865028,0.77719676,1.0,8,8.082061,1.0,0.030964023859590576,0.09735004,1.0,0.023938032108191176,0.02869758,1.0
131,0.31071461478652684,0.28752655,1.0,0.84559772564344,0.8905611,1.0,0.5573250911764285,0.6904034,1.0,8,8.462711,1.0,0.13089073060250772,0.30614966,1.0,0.007942495115777519,0.002879423,1.0
132,0.007476636375763346,0.24819821,0.0,0.5517956005470892,0.5452217,1.0,0.717339239745399,0.6824777,1.0,5,5.137622,1.0,0.6726320043387618,1.3070323,1.0,0.016328411745251795,0.018798202,1.0
133,0.8982772906887851,0.6543717,1.0,0.8732216821331338,0.655038,1.0,0.5494119672752318,0.747023,1.0,4,4.262264,0.0,0.06734657739441716,0.44725555,1.0,0.22712330181563548,0.15998167,1.0
134,0.0786320092718219,0.22980802,0.0,0.7066768964173329,0.7423269,0.0,0.8299888872746849,0.67283,0.0,6,6.0438776,1.0,0.4542706393055148,0.15513529,1.0,0.07204131161047032,0.076500766,1.0
135,0.5824440435500065,0.54160154,1.0,0.9611743650057559,0.6675897,1.0,0.9399438371242714,0.8103238,1.0,7,7.9306884,1.0,35.13845671213136,35.282646,1.0,0.007259333151367656,0.008082163,1.0
136,0.5150562783985032,0.52352285,1.0,0.6662196605805815,0.6749038,1.0,0.7128503864807036,0.5932777,1.0,5,4.669493,1.0,0.15077359842862345,0.30027574,1.0,0.0007596085610198465,0.0006015303,1.0
137,0.6691084615377221,0.63681096,1.0,0.9265587926932737,0.837846,1.0,0.7620452799613817,0.7812788,1.0,12,11.391897,0.0,31.359123320400077,29.303688,1.0,0.005457966244751714,0.0095009515,1.0
138,0.5479337895503197,0.5812422,1.0,0.9702085515226588,0.9677382,1.0,0.7404701294863661,0.72187805,1.0,5,5.027253,1.0,0.06326657327108655,0.11332657,1.0,0.00854910736956321,0.015145677,1.0
139,0.41675466195481214,0.44383955,1.0,0.9221287663378721,0.9225796,1.0,0.5547965218356973,0.64159167,1.0,7,7.1006284,1.0,0.7209099319430005,0.1307195,0.0,0.004019438516968737,0.0041799364,1.0
140,0.4631345568102728,0.26327574,0.0,0.9585293698241135,0.9220978,1.0,0.8068632422104562,0.6525058,1.0,10,9.971971,1.0,0.23502595521354852,0.23692805,1.0,0.004036356007575342,0.0017511874,1.0
141,0.5553000407932822,0.5440651,1.0,0.8605321279060518,0.8762977,1.0,0.5027498588348921,0.7069447,0.0,11,11.093815,1.0,0.01690487559781273,0.56925035,1.0,0.20966871459793743,0.20922907,1.0
142,0.8706604291508181,0.5251106,1.0,0.7932441886418401,0.7667162,1.0,0.6668069340771912,0.758068,0.0,9,8.500631,1.0,23.345346279561262,21.382055,1.0,0.0006677958825091363,0.003769103,1.0
143,0.7709271502285817,0.5915902,1.0,0.751045304609858,0.708643,1.0,0.6489793431567557,0.6637497,1.0,5,4.8914237,1.0,7.407590481639421,12.102129,1.0,0.0014967738229632857,0.013916005,1.0
144,0.007331552405207553,0.18393128,0.0,0.9666986208696255,0.97739583,1.0,0.7937789972090203,0.6463001,1.0,8,8.135921,1.0,0.07165563404358004,0.22567606,1.0,0.014310800563185627,0.017845593,1.0
145,0.9512494766579102,0.953282,1.0,0.6684302410508146,0.6372379,1.0,0.961774444921162,0.7794856,1.0,7,6.9637303,1.0,0.288238424901892,0.13309355,1.0,0.01029503435512703,0.010599552,1.0
146,0.8039244719715596,0.54489464,1.0,0.6561709820689221,0.65960574,1.0,0.9139537230352288,0.7968397,1.0,9,7.937926,1.0,46.29038356056805,35.306843,1.0,0.06350751363505797,0.007719306,0.0
147,0.9375026276578818,0.6545048,1.0,0.5370101834495353,0.62801284,1.0,0.7805850046238613,0.7211681,1.0,10,10.087443,1.0,1.0132317731477842,4.1316037,1.0,0.1529539943848781,0.16793774,1.0
148,0.9419107095720367,0.8336624,1.0,0.5304840525731533,0.52331066,1.0,0.6460312285661456,0.7291313,1.0,6,5.686393,1.0,0.10723494537800055,0.12988645,1.0,0.000602624083110378,0.00065187464,1.0
149,0.42924843089934495,0.37693477,1.0,0.9667939443599414,0.9499617,1.0,0.5930507328849941,0.69302696,1.0,6,6.039331,1.0,2.0185190800034345,1.2705972,1.0,0.24890329887627577,0.251815,1.0
150,0.9300620264712354,0.7279585,1.0,0.5947230259997205,0.5786465,1.0,0.6614842522081916,0.67115873,1.0,12,11.585058,0.0,11.46068341322937,21.359755,1.0,0.10991013063433278,0.21367493,1.0
151,0.973514702097958,0.96831834,1.0,0.6833897184999946,0.6568712,1.0,0.7728924979572925,0.8096136,1.0,6,5.505959,1.0,0.01730745005334607,0.04602845,1.0,0.0007106576209388734,0.0013002933,1.0
152,0.6335590635383808,0.67900676,1.0,0.8302359901659986,0.7861475,1.0,0.803293449450724,0.77766377,1.0,5,5.0853605,1.0,21.354561838883015,22.631859,1.0,0.0007913972112620565,0.004026374,1.0
153,0.534628474228082,0.30107406,1.0,0.7948049283515293,0.76758325,1.0,0.7082495675227666,0.6876216,1.0,9,8.139182,1.0,10.2425905201689,8.52641,1.0,0.03331531516940338,0.023409633,1.0
154,0.3497361234069374,0.24329814,1.0,0.8373103318416035,0.8671408,1.0,0.8334472925407906,0.80370104,1.0,9,9.514798,1.0,0.3168756214573446,0.7277732,1.0,0.0010928652930943703,0.0045523406,1.0
155,0.5974713972902483,0.5645801,1.0,0.8636929555975554,0.8522599,1.0,0.897536170968354,0.89380544,1.0,5,4.848139,1.0,0.07255018585741221,0.101469316,1.0,0.007756700736970293,0.0124050705,1.0
156,0.08129725748561578,0.04879895,1.0,0.8633559912880118,0.915163,0.0,0.9725276423340493,0.9555897,1.0,6,6.1216154,1.0,2.141982447976113,1.2852725,1.0,0.04240423160033601,0.021554641,1.0
157,0.6245461599770757,0.642243,1.0,0.8394903234069218,0.8691824,1.0,0.7519957309773118,0.6633202,1.0,10,10.447098,1.0,0.06526845960672774,0.18822894,1.0,0.001115000132805478,0.0039235577,1.0
158,0.6441939731879259,0.440428,1.0,0.8137566665252427,0.7949177,1.0,0.9093849229734656,0.7962475,1.0,11,9.596832,0.0,26.06013691543164,33.71543,1.0,0.00011812944718578461,0.012386538,0.0
159,0.17952084562453785,0.24497455,1.0,0.8989265668818054,0.90142953,1.0,0.5825627510180124,0.6451467,1.0,7,7.0261016,1.0,0.04446101143631708,0.24491735,1.0,0.138494687551847,0.1461676,1.0
160,0.8957841926289567,0.75062495,1.0,0.5226617688746655,0.5888731,1.0,0.8178152189253007,0.79025596,1.0,9,9.065059,1.0,0.36943758536072324,0.267398,1.0,0.0666042644039125,0.08153928,1.0
161,0.468211363980396,0.3762295,1.0,0.9526754869697345,0.8786538,1.0,0.8765942267204867,0.91952246,1.0,11,11.251214,1.0,0.7332492403686143,0.7296538,1.0,0.00024321096315210606,0.0019777294,1.0
162,0.7054311530652071,0.70402956,1.0,0.6229461531240843,0.60641617,1.0,0.9628005950288818,0.85608983,0.0,7,6.2408595,1.0,13.124869030996813,18.111223,1.0,0.0003635887641078108,0.016041718,1.0
163,0.016481898518487803,0.12181163,1.0,0.6999708500017823,0.73079264,0.0,0.5423584727477568,0.61933917,0.0,5,4.8313036,1.0,1.7364626905081566,1.6853461,1.0,0.0002246451179611684,0.0011016116,1.0
164,0.8842090261953489,0.642313,1.0,0.5202676563645217,0.65361255,1.0,0.8435290043915817,0.7294803,1.0,8,8.03926,1.0,0.3871758880194099,0.8098709,1.0,0.14485413143056958,0.19084874,1.0
165,0.9507513953340422,0.68610495,1.0,0.9126702261143881,0.59001404,0.0,0.8261493845686795,0.72359693,1.0,5,5.032763,1.0,1.4304054563089597,0.47434738,0.0,0.08035531433930768,0.040444605,1.0
166,0.6227492357852867,0.58239794,1.0,0.8448107457796523,0.83218443,1.0,0.9156376605021544,0.83161086,1.0,5,5.1209426,1.0,0.28365560335484685,0.55598474,0.0,0.00023870251628683032,0.0038716074,1.0
167,0.01028814340893558,0.12456049,1.0,0.7637670874878097,0.82435614,0.0,0.8228522962180445,0.76592267,1.0,7,7.303329,1.0,0.4498936745175835,0.5515601,1.0,0.008589921027347482,0.0033940715,1.0
168,0.8882205609087391,0.44308585,0.0,0.6639572304114809,0.5836083,0.0,0.7784548023940551,0.809973,1.0,4,5.088365,0.0,11.069836044899995,12.40409,1.0,0.09235725575801326,0.1159584,1.0
169,0.4204664650172144,0.45804825,1.0,0.7691616489144142,0.76915413,1.0,0.5769978645845347,0.5829001,1.0,10,9.897808,1.0,1.2170668996572134,1.4465754,1.0,0.002479580030136121,0.0056070373,1.0
170,0.11252304232468957,0.30514434,1.0,0.6482395569297894,0.6859971,1.0,0.9610193763807586,0.962792,1.0,4,4.230417,0.0,0.37336214603564444,0.22075306,1.0,0.0676154845968974,0.06819436,1.0
171,0.7314038103333176,0.54280496,1.0,0.9542473163131564,0.86994964,1.0,0.8923009719532684,0.83320296,1.0,12,10.726563,0.0,10.430149467144977,11.367404,1.0,0.06332313201969729,0.07529918,1.0
172,0.3256576195134844,0.23403195,1.0,0.6216490549124577,0.6129236,1.0,0.6028424752520686,0.6051468,1.0,5,4.673131,1.0,19.182467980447218,19.102669,1.0,0.022615233497078953,0.026618885,1.0
173,0.1358897675195364,0.12195226,1.0,0.9351887560950336,0.92583764,1.0,0.5564339477959579,0.7693337,1.0,7,7.052145,1.0,0.5322462477026595,0.92386156,1.0,0.2542456239474244,0.2978342,1.0
174,0.8595304600698025,0.7118978,1.0,0.7360600298161754,0.6280407,1.0,0.6163766649996965,0.72963744,1.0,9,9.107858,1.0,0.29539592599068415,0.7637738,1.0,0.10362980147084559,0.05249541,1.0
175,0.06987441659960547,0.45730856,1.0,0.7538764831244843,0.79364616,1.0,0.7686480801250413,0.8027123,1.0,5,5.4708486,1.0,43.81906123556975,37.573475,1.0,0.000504233050304339,0.0076329294,1.0
176,0.9814937884469797,0.977094,1.0,0.7675802694455017,0.81966543,1.0,0.677798438541156,0.88011885,0.0,9,8.107478,0.0,41.297209224999136,15.146652,0.0,0.08285816977629926,0.0076738163,0.0
177,0.10462900645074946,0.53622174,1.0,0.6776218215458887,0.66370684,1.0,0.90100016892005,0.7974504,1.0,5,7.776441,1.0,44.153709920626845,34.459656,1.0,0.0008518388783546176,0.008059965,1.0
178,0.5812302671212047,0.33909392,1.0,0.8277629089928191,0.8836197,1.0,0.6005378413433813,0.6041594,1.0,9,7.5955744,0.0,7.606474559063438,8.182419,1.0,0.0012177054710098662,0.0011653996,1.0
179,0.4060150283504752,0.31459478,1.0,0.6001186815906274,0.58950746,1.0,0.8482671246584006,0.86358696,1.0,7,6.51285,1.0,2.0732992601316282,2.4890049,1.0,0.0012188044587914772,0.0036225573,1.0
180,0.5884384463434852,0.7411173,1.0,0.5746470046756778,0.5917398,1.0,0.5943719143300127,0.7511085,1.0,4,4.2464824,0.0,0.8432161999929982,0.3995688,1.0,0.13391970970633185,0.10622456,1.0
181,0.8057530065078282,0.71893996,1.0,0.6598679665705691,0.63096803,1.0,0.8578965922254999,0.87039065,1.0,5,4.8802433,1.0,0.47223209758337836,0.6557659,1.0,0.00035517457564672244,0.0018294916,1.0
182,0.1465191983674592,0.54353607,1.0,0.8727451284627719,0.6618254,1.0,0.5151966594564239,0.7934839,1.0,10,7.925537,1.0,49.855621208151945,34.916504,0.0,0.020283968476657217,0.008020954,1.0
183,0.5201085974381161,0.56262785,1.0,0.5342292914281239,0.5512949,1.0,0.7284095741596178,0.74222976,1.0,9,8.6197195,1.0,14.570827281070569,17.970455,1.0,0.00019416788034227092,0.002618256,1.0
184,0.5760958766476376,0.6220715,1.0,0.9807649472929285,0.9460986,1.0,0.520898098609279,0.55526406,1.0,5,4.8699903,1.0,0.6531814946851856,0.69106835,1.0,0.00043993311640541676,0.0025418038,1.0
185,0.1841965248388554,0.2335582,1.0,0.7504456737776195,0.7500819,1.0,0.5005725567617871,0.55413204,0.0,5,5.178495,1.0,0.12027730829465073,0.79742247,1.0,0.010789748461941744,0.016512066,1.0
186,0.7713051936189077,0.76128346,1.0,0.6321026639626927,0.62094396,1.0,0.7774319898229975,0.8698053,1.0,5,5.067545,1.0,4.180900458972192,5.1291237,1.0,0.042290280435529404,0.04390674,1.0
187,0.9944626038655144,0.7158279,0.0,0.6105713209713195,0.58834946,1.0,0.799528406305958,0.8027493,1.0,12,11.756761,0.0,0.22233813923747003,0.13352631,1.0,0.014259533123923416,0.03288085,1.0
188,0.38807765354834733,0.2743963,1.0,0.986198342917843,0.97418576,1.0,0.7217320643956681,0.73856664,1.0,4,4.319948,0.0,0.02430741411444895,0.09642965,1.0,0.00034405915098606666,0.0049119703,1.0
189,0.6284060248200165,0.5941909,1.0,0.9355273691944467,0.9112239,1.0,0.9880599244834429,0.9492841,1.0,11,10.749808,1.0,0.09036114327054671,0.16028214,1.0,0.013548882555589996,0.017503593,1.0
190,0.9912748784547785,0.71156573,0.0,0.8757082001296836,0.62309366,1.0,0.9845423553133363,0.7415696,0.0,5,5.0598397,1.0,0.6408147572253269,0.6432549,1.0,0.1206424035419923,0.17156194,1.0
191,0.9125989217592625,0.9242703,1.0,0.7778593522635258,0.7770788,1.0,0.9175668479270379,0.8841397,1.0,7,6.533914,1.0,9.704192043811595,11.795473,1.0,0.001096207092204472,0.010837127,1.0
192,0.15478774516752292,0.14976922,1.0,0.8521994939948029,0.8859289,1.0,0.9056689861403906,0.9376046,1.0,11,10.883496,1.0,1.3487678737049955,2.5185754,1.0,0.01208318993016226,0.02599921,1.0
193,0.5700381705803826,0.60659015,1.0,0.6986024654427369,0.7407288,1.0,0.8787786046077597,0.7478426,1.0,9,9.030061,1.0,0.010687701674870223,0.49519488,0.0,0.2507023274709955,0.21686468,1.0
194,0.19232844480758016,0.6369418,1.0,0.6518453702434408,0.6461694,1.0,0.5832304250608675,0.61175483,1.0,10,10.377193,1.0,28.57201469019735,35.761322,1.0,0.2515418709948652,0.3322956,1.0
195,0.8854500613985876,0.88722736,1.0,0.6152507022622002,0.60512143,1.0,0.5794044184975715,0.6179705,1.0,5,4.971051,1.0,0.024001389874444168,0.16064325,1.0,0.00023476502272314238,0.0007167672,1.0
196,0.951825613354344,0.9236854,1.0,0.7106364823734692,0.67775375,1.0,0.9146315890578304,0.88822937,1.0,11,10.310196,0.0,0.02741984456281231,0.035910513,1.0,0.0007221010699512079,0.0006228081,1.0
197,0.8801325420119138,0.8619563,1.0,0.8341441236209006,0.80221766,1.0,0.6755066068196007,0.72445863,1.0,10,9.740756,1.0,0.03504646413106407,0.065704286,1.0,0.00011933239312350046,0.0009922845,0.0
198,0.9358348661465077,0.44516227,0.0,0.9134802095322043,0.63201463,0.0,0.7503371340810485,0.71249825,1.0,5,5.182702,1.0,34.63624539981189,34.033,1.0,0.001018715454923674,0.0038570964,1.0
199,0.6612359467082596,0.36711034,1.0,0.8486275679714257,0.8638183,1.0,0.7735172798252923,0.77563417,1.0,7,6.76706,1.0,19.057089654145564,24.135168,1.0,0.0023595913940166312,0.023094231,1.0
