case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
128,0.9408642299831288,0.93462926,1.0,0.9500860792409445,0.93515134,1.0,0.7739586522743322,0.7698296,1.0,12,11.752875,1.0,2.8740885448670914,2.4545138,1.0,0.0421610860298658,0.0345364,1.0
129,0.6742318267272314,0.6418436,1.0,0.8876593709088261,0.9219371,1.0,0.6521722306702615,0.6817557,1.0,10,10.111491,1.0,8.81261728913234,13.539473,1.0,0.13758834348300017,0.19787677,1.0
130,0.874100203622009,0.69577175,1.0,0.6079347834311561,0.60561836,1.0,0.7368660481865028,0.73208165,1.0,9,9.127643,1.0,1.6805645209133206,2.6809785,1.0,0.12380454830314734,0.10879317,1.0
131,0.31071461478652684,0.2898243,1.0,0.84559772564344,0.8666123,1.0,0.5573250911764285,0.54378545,1.0,10,9.836877,1.0,3.258413849366984,2.769232,1.0,0.07458770116396725,0.043238536,0.0
132,0.007476636375763346,0.53900254,0.0,0.5517956005470892,0.6550269,1.0,0.717339239745399,0.777519,1.0,6,6.1625023,1.0,6.910581050225934,13.472703,1.0,0.10385441036305669,0.21894181,0.0
133,0.8982772906887851,0.5864159,1.0,0.8732216821331338,0.69376844,1.0,0.5494119672752318,0.74207395,1.0,5,5.025004,1.0,2.4013348881308882,3.9948132,1.0,0.34798539107768783,0.26349428,1.0
134,0.0786320092718219,0.22264877,1.0,0.7066768964173329,0.7790632,1.0,0.8299888872746849,0.76773864,1.0,7,7.103758,1.0,5.770579772525574,6.0630646,1.0,0.20535855060369768,0.331511,0.0
135,0.5824440435500065,0.5166599,1.0,0.9611743650057559,0.6678095,0.0,0.9399438371242714,0.8181995,1.0,8,10.218394,1.0,42.52160979068416,36.911037,1.0,0.07156925720662229,0.029313583,1.0
136,0.5150562783985032,0.35706255,1.0,0.6662196605805815,0.66835916,1.0,0.7128503864807036,0.65726626,0.0,5,4.5689754,1.0,3.477085328670489,2.7435904,1.0,0.02537831560078596,0.018152194,1.0
137,0.6691084615377221,0.3845858,1.0,0.9265587926932737,0.8685594,1.0,0.7620452799613817,0.7886179,1.0,16,15.099758,0.0,40.356288177281066,31.032598,1.0,0.06278180566184594,0.036692724,1.0
138,0.5479337895503197,0.5055731,1.0,0.9702085515226588,0.96211785,1.0,0.7404701294863661,0.6597941,1.0,6,6.0447626,1.0,2.3333856722889217,2.960068,1.0,0.07715223086850644,0.07590558,1.0
139,0.41675466195481214,0.38347742,1.0,0.9221287663378721,0.90414524,1.0,0.5547965218356973,0.5460652,1.0,8,8.098126,1.0,7.134135654301441,7.836432,1.0,0.054551602170699875,0.061800532,1.0
140,0.4631345568102728,0.44785786,1.0,0.9585293698241135,0.980433,1.0,0.8068632422104562,0.8673782,1.0,13,13.135651,1.0,4.263495034536845,3.1059687,1.0,0.05465694126597542,0.03420978,1.0
141,0.5553000407932822,0.46047264,0.0,0.8605321279060518,0.82677853,1.0,0.5027498588348921,0.78438634,0.0,15,15.13685,1.0,1.2727055595207777,3.0855422,1.0,0.3354363342210847,0.23194283,0.0
142,0.8706604291508181,0.66195214,1.0,0.7932441886418401,0.7572675,1.0,0.6668069340771912,0.7127747,1.0,12,11.838535,1.0,35.24070030876024,28.29333,0.0,0.02392027914609133,0.01691558,1.0
143,0.7709271502285817,0.7370589,1.0,0.751045304609858,0.7769817,1.0,0.6489793431567557,0.65241224,1.0,5,4.496719,1.0,20.800237540005813,18.93684,1.0,0.03465450844402396,0.030298637,1.0
144,0.007331552405207553,0.11188469,0.0,0.9666986208696255,0.9785885,1.0,0.7937789972090203,0.8227024,1.0,10,10.129612,1.0,2.4707234174056287,5.584523,1.0,0.09774976494065982,0.2361212,0.0
145,0.9512494766579102,0.62938243,1.0,0.6684302410508146,0.58639455,1.0,0.961774444921162,0.9219801,1.0,9,9.083613,1.0,4.682492513996422,5.640176,1.0,0.08402682394907522,0.11043535,1.0
146,0.8039244719715596,0.51826394,1.0,0.6561709820689221,0.66013175,1.0,0.9139537230352288,0.8055194,1.0,12,10.253462,1.0,48.26059776723853,36.801926,0.0,0.1938039569199111,0.029434813,0.0
147,0.9375026276578818,0.63465124,1.0,0.5370101834495353,0.62037545,1.0,0.7805850046238613,0.7385758,1.0,13,13.177292,1.0,8.341420014057407,9.903486,1.0,0.290199905584163,0.37679917,1.0
148,0.9419107095720367,0.6864626,1.0,0.5304840525731533,0.5593256,1.0,0.6460312285661456,0.6535795,1.0,8,8.156409,1.0,2.973327128280294,3.7049081,1.0,0.02281824959119278,0.037066765,1.0
149,0.42924843089934495,0.39423224,1.0,0.9667939443599414,0.95441085,1.0,0.5930507328849941,0.67569673,1.0,8,8.0577545,1.0,11.447804573101623,3.8592153,1.0,0.36293366202253813,0.2276638,1.0
150,0.9300620264712354,0.67804176,1.0,0.5947230259997205,0.5765212,1.0,0.6614842522081916,0.70432276,1.0,15,14.944896,1.0,25.416909914843227,34.723595,1.0,0.24933073877107179,0.37345213,1.0
151,0.973514702097958,0.75266,0.0,0.6833897184999946,0.6223208,1.0,0.7728924979572925,0.808178,1.0,7,6.939265,1.0,1.2865379085485462,1.3623103,1.0,0.024613606123844077,0.029428639,1.0
152,0.6335590635383808,0.38308972,1.0,0.8302359901659986,0.80470604,1.0,0.803293449450724,0.7294028,1.0,5,4.632195,1.0,33.82710560962961,38.84539,1.0,0.0258607214047137,0.018209409,1.0
153,0.534628474228082,0.52185804,1.0,0.7948049283515293,0.7976345,1.0,0.7082495675227666,0.6982899,1.0,12,12.399747,1.0,24.138381636879053,31.122034,1.0,0.14410296483756646,0.20390815,1.0
154,0.3497361234069374,0.3681496,1.0,0.8373103318416035,0.86006796,1.0,0.8334472925407906,0.8109746,1.0,11,10.687477,1.0,4.890707188211597,6.8261003,1.0,0.029993209656109267,0.049365897,1.0
155,0.5974713972902483,0.60718715,1.0,0.8636929555975554,0.84820276,1.0,0.897536170968354,0.6567008,0.0,6,6.1287684,1.0,2.4848431125785795,4.690135,1.0,0.07378117424238438,0.09600752,0.0
156,0.08129725748561578,0.25956896,1.0,0.8633559912880118,0.9411254,0.0,0.9725276423340493,0.96232444,1.0,6,6.092895,1.0,11.764259394103282,3.3810635,0.0,0.16098764320262712,0.041065354,0.0
157,0.6245461599770757,0.6295785,1.0,0.8394903234069218,0.85893327,1.0,0.7519957309773118,0.69977075,1.0,13,12.550498,1.0,2.3670124425994645,2.9885254,1.0,0.030270718996972753,0.033236176,1.0
158,0.6441939731879259,0.3623455,1.0,0.8137566665252427,0.7916211,1.0,0.9093849229734656,0.81095886,1.0,14,8.312246,0.0,37.067103062356864,39.83648,1.0,0.010795300982137716,0.027635261,1.0
159,0.17952084562453785,0.15237598,1.0,0.8989265668818054,0.88001984,1.0,0.5825627510180124,0.79410315,1.0,9,9.055623,1.0,1.9843702397461913,5.0828133,1.0,0.2772607059691955,0.3557021,1.0
160,0.8957841926289567,0.74187815,1.0,0.5226617688746655,0.60414755,1.0,0.8178152189253007,0.75703835,1.0,12,12.254866,1.0,5.247901026640687,7.178071,1.0,0.19808871599303918,0.27262986,1.0
161,0.468211363980396,0.3519474,1.0,0.9526754869697345,0.9012261,1.0,0.8765942267204867,0.8897307,1.0,14,13.830029,1.0,7.189964590305934,11.211546,1.0,0.015041304790290254,0.04815512,1.0
162,0.7054311530652071,0.3744217,1.0,0.6229461531240843,0.77456594,1.0,0.9628005950288818,0.82281333,0.0,9,6.850833,1.0,27.050102178080483,38.57742,0.0,0.01809228395174902,0.02979173,1.0
163,0.016481898518487803,0.34134188,0.0,0.6999708500017823,0.7674404,1.0,0.5423584727477568,0.5602291,1.0,6,4.605696,0.0,10.683126584738691,14.252797,0.0,0.014502594655972305,0.020372704,1.0
164,0.8842090261953489,0.57640404,1.0,0.5202676563645217,0.6494962,0.0,0.8435290043915817,0.73547107,1.0,9,9.105346,1.0,5.362168843755447,10.846025,1.0,0.28303739962895946,0.37900805,1.0
165,0.9507513953340422,0.7141215,1.0,0.9126702261143881,0.63327366,1.0,0.8261493845686795,0.7045454,1.0,6,6.186616,1.0,9.772859798534233,7.7940464,1.0,0.21592314062789064,0.13289756,1.0
166,0.6227492357852867,0.44517598,1.0,0.8448107457796523,0.82509595,1.0,0.9156376605021544,0.94652075,1.0,5,5.7139816,1.0,4.648149283959499,6.907813,1.0,0.014912590700133054,0.036711182,1.0
167,0.01028814340893558,0.22414476,0.0,0.7637670874878097,0.83335364,0.0,0.8228522962180445,0.7957673,1.0,8,7.6060963,1.0,5.744975163956785,4.809554,1.0,0.07732118881824313,0.053603843,1.0
168,0.8882205609087391,0.49808422,1.0,0.6639572304114809,0.6060376,1.0,0.7784548023940551,0.7675754,1.0,4,4.9371276,0.0,25.015044101263836,37.7756,0.0,0.23017988084279783,0.39212814,0.0
169,0.4204664650172144,0.3814116,1.0,0.7691616489144142,0.77215457,1.0,0.5769978645845347,0.5758888,1.0,14,12.054621,0.0,9.074100337636596,8.532886,1.0,0.04369687160429895,0.03519876,1.0
170,0.11252304232468957,0.34969705,1.0,0.6482395569297894,0.76955175,1.0,0.9610193763807586,0.7745188,1.0,5,5.0255017,1.0,5.273433814827835,8.049017,1.0,0.19946445457833267,0.29301563,1.0
171,0.7314038103333176,0.3686111,1.0,0.9542473163131564,0.9105518,1.0,0.8923009719532684,0.8708551,1.0,16,15.748967,1.0,24.34040695858417,21.567472,1.0,0.19354531358116905,0.1713406,1.0
172,0.3256576195134844,0.27921748,1.0,0.6216490549124577,0.6122285,1.0,0.6028424752520686,0.616942,1.0,5,4.739909,1.0,32.20085393149528,38.541145,1.0,0.12061393059583272,0.15194787,1.0
173,0.1358897675195364,0.12464959,1.0,0.9351887560950336,0.9311118,1.0,0.5564339477959579,0.81094617,1.0,9,9.100342,1.0,6.206102703146912,4.94588,1.0,0.36649105644222746,0.3276266,1.0
174,0.8595304600698025,0.65778136,1.0,0.7360600298161754,0.6404213,1.0,0.6163766649996965,0.74125254,1.0,12,12.155326,1.0,4.73554467273306,3.7803512,1.0,0.2426828440180309,0.22202463,1.0
175,0.06987441659960547,0.35826647,1.0,0.7538764831244843,0.79098576,1.0,0.7686480801250413,0.8016637,1.0,6,4.95013,1.0,47.0596200542614,38.77117,1.0,0.021024459701107178,0.026044212,1.0
176,0.9814937884469797,0.6731708,0.0,0.7675802694455017,0.6050568,1.0,0.677798438541156,0.6529089,0.0,12,11.886743,1.0,45.79570171057514,42.553497,1.0,0.21898658937740048,0.19674607,1.0
177,0.10462900645074946,0.51003385,1.0,0.6776218215458887,0.6637044,1.0,0.90100016892005,0.80655503,1.0,6,9.966041,1.0,47.22435482982319,36.148716,1.0,0.02674985922541292,0.02975448,1.0
178,0.5812302671212047,0.29222083,1.0,0.8277629089928191,0.8722909,1.0,0.6005378413433813,0.61227125,1.0,12,10.910082,0.0,21.054906201744398,19.5845,1.0,0.031520947758667525,0.028450161,1.0
179,0.4060150283504752,0.33895263,1.0,0.6001186815906274,0.60195404,1.0,0.8482671246584006,0.8461402,1.0,9,7.4981184,0.0,11.589469905186837,11.929154,1.0,0.03153401093679845,0.035145238,1.0
180,0.5884384463434852,0.745468,1.0,0.5746470046756778,0.607054,1.0,0.5943719143300127,0.74386203,1.0,4,4.289784,1.0,7.666567792784585,3.9240806,1.0,0.2730157131203896,0.21305442,1.0
181,0.8057530065078282,0.8160106,1.0,0.6598679665705691,0.6802472,1.0,0.8578965922254999,0.8307723,1.0,6,4.688364,0.0,5.874279344257162,6.0651274,1.0,0.017898757077579586,0.018366897,1.0
182,0.1465191983674592,0.463847,1.0,0.8727451284627719,0.79067636,1.0,0.5151966594564239,0.90789735,0.0,14,7.815321,0.0,49.933633684815916,30.040598,0.0,0.11473501403932349,0.049362436,1.0
183,0.5201085974381161,0.44649643,1.0,0.5342292914281239,0.58226293,1.0,0.7284095741596178,0.7416171,1.0,12,10.740578,1.0,28.380274389042583,33.232937,1.0,0.013563208948095025,0.024786877,1.0
184,0.5760958766476376,0.3714588,1.0,0.9807649472929285,0.95627916,1.0,0.520898098609279,0.51025444,1.0,6,5.9498076,1.0,6.818067399089035,8.638558,1.0,0.01974755103032773,0.025910126,1.0
185,0.1841965248388554,0.20890372,1.0,0.7504456737776195,0.7483984,1.0,0.5005725567617871,0.5481892,0.0,6,6.1217813,1.0,3.1342817512606334,2.4317803,1.0,0.08585790386392438,0.09250473,1.0
186,0.7713051936189077,0.5921243,1.0,0.6321026639626927,0.6220857,1.0,0.7774319898229975,0.7869492,1.0,6,5.8027067,1.0,15.99457390351656,18.583332,1.0,0.16078879446114988,0.18605402,1.0
187,0.9944626038655144,0.65292776,0.0,0.6105713209713195,0.6232147,1.0,0.799528406305958,0.74385077,1.0,15,15.154645,1.0,4.156191614400719,5.435673,1.0,0.09758876730337956,0.15067527,1.0
188,0.38807765354834733,0.3063485,1.0,0.986198342917843,0.9669908,1.0,0.7217320643956681,0.7310729,1.0,4,4.271149,1.0,1.5037417658286747,1.7857503,1.0,0.01763926107873625,0.023447063,1.0
189,0.6284060248200165,0.64741063,1.0,0.9355273691944467,0.94039196,1.0,0.9880599244834429,0.8376863,0.0,15,15.127893,1.0,2.748469692703532,3.0854638,1.0,0.09532401668581601,0.12301531,1.0
190,0.9912748784547785,0.695013,0.0,0.8757082001296836,0.62369215,1.0,0.9845423553133363,0.750682,0.0,5,5.1125965,1.0,6.758470113261284,9.466867,1.0,0.2602318806715467,0.36518362,1.0
191,0.9125989217592625,0.37948737,0.0,0.7778593522635258,0.82742524,1.0,0.9175668479270379,0.8597528,0.0,9,7.7208114,0.0,23.54708534887924,29.289934,1.0,0.030035300045743046,0.049749535,1.0
192,0.15478774516752292,0.26929373,1.0,0.8521994939948029,0.92465675,1.0,0.9056689861403906,0.82932615,1.0,15,14.546379,1.0,9.512599463461607,6.736913,1.0,0.090440849209924,0.053782437,1.0
193,0.5700381705803826,0.52647007,1.0,0.6986024654427369,0.69003123,1.0,0.8787786046077597,0.74016625,1.0,11,11.150712,1.0,1.0310193777516994,3.6892452,0.0,0.3641361846648403,0.2771726,1.0
194,0.19232844480758016,0.36730167,1.0,0.6518453702434408,0.6929066,1.0,0.5832304250608675,0.717781,1.0,13,13.104116,1.0,38.66736224627549,14.3305025,0.0,0.3646957630225555,0.4011413,1.0
195,0.8854500613985876,0.8883776,1.0,0.6152507022622002,0.61950576,1.0,0.5794044184975715,0.5748512,1.0,6,5.693995,1.0,1.495016463561954,1.7867078,1.0,0.014799097516479624,0.015149779,1.0
196,0.951825613354344,0.94436353,1.0,0.7106364823734692,0.77316934,1.0,0.9146315890578304,0.9332276,1.0,15,14.887889,1.0,1.5893046974549059,1.8829602,1.0,0.02479486424956744,0.03117551,1.0
197,0.8801325420119138,0.8650735,1.0,0.8341441236209006,0.8085146,1.0,0.6755066068196007,0.6501884,1.0,14,12.46126,0.0,1.7789344919236687,2.080966,1.0,0.010845655281927326,0.012500998,1.0
198,0.9358348661465077,0.3819112,0.0,0.9134802095322043,0.80776304,1.0,0.7503371340810485,0.7515075,1.0,6,4.8082757,0.0,42.24138560552971,39.838406,1.0,0.029040742100703534,0.01969312,1.0
199,0.6612359467082596,0.4037809,1.0,0.8486275679714257,0.83688205,1.0,0.7735172798252923,0.7801453,1.0,8,7.195074,0.0,32.104012861084996,30.232918,1.0,0.04271262095711085,0.035802063,1.0
