case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
27,0.1994561283198157,0.1901262,1.0,0.8041655340266487,0.7599683,0.0,0.7797616925962452,0.88739175,0.0,10,10.20767,1.0,27.924694131882895,16.374063,0.0,0.44423074992503253,0.26910967,0.0
28,0.18184884550925293,0.23732495,1.0,0.9252684047783981,0.87923986,1.0,0.5487736270837267,0.5443904,1.0,6,4.8429074,1.0,6.784258572344856,8.399725,1.0,0.026586501297562546,0.031474754,1.0
29,0.20119942416448292,0.18069437,1.0,0.7213990034844617,0.73286283,1.0,0.7486197008033516,0.72488815,1.0,15,14.590603,1.0,6.646371378152653,4.705205,1.0,0.10390818989115187,0.07569803,1.0
30,0.1618455122713052,0.18784277,1.0,0.7388380410687405,0.7473516,1.0,0.5662619942389168,0.5757743,1.0,14,13.689795,1.0,3.280330179922762,1.8163127,1.0,0.03614656602139171,0.022245474,1.0
31,0.17961430528512232,0.15952766,1.0,0.6559649489091903,0.65411365,1.0,0.8031548863783983,0.78249294,1.0,15,14.736297,1.0,6.305270879580572,7.347247,1.0,0.021916494169953126,0.0284012,1.0
32,0.10820984468352597,0.1384234,1.0,0.6161046330611708,0.61298645,1.0,0.766473182815609,0.756844,1.0,6,6.0649233,1.0,34.70959364780002,36.66093,1.0,0.30153275959243947,0.30637878,1.0
33,0.08783735918740908,0.10273128,1.0,0.8130127707978383,0.7998547,1.0,0.5611790380797028,0.5507517,1.0,14,13.871986,1.0,1.4865425964235917,2.6279004,1.0,0.026794528408565495,0.040298034,1.0
34,0.09611125583857165,0.15488756,1.0,0.997836338985096,0.9958753,1.0,0.596711928746817,0.6223451,1.0,10,9.803061,1.0,4.1702465695933,4.6074314,1.0,0.03347825924768234,0.04166027,1.0
35,0.2532767057735846,0.15568341,1.0,0.7490957119894124,0.71956164,1.0,0.5814975107773126,0.5699875,1.0,8,6.5105615,1.0,17.56198027422463,12.419068,1.0,0.12611771727342533,0.07464983,0.0
36,0.033160166955933386,0.04072456,1.0,0.7801738728515424,0.74245065,1.0,0.5974317195308283,0.9179872,0.0,11,11.180686,1.0,46.63012296415477,29.593977,0.0,0.4246193788130043,0.44102722,1.0
37,0.08188310545992801,0.15833393,1.0,0.5434487809863968,0.5512257,1.0,0.7189610190623646,0.68796736,1.0,7,5.723271,0.0,1.265974809467297,1.7281963,1.0,0.011891320521804135,0.013859412,1.0
38,0.0990129133997039,0.1326757,1.0,0.6908547125202464,0.70843387,1.0,0.5828430142248322,0.58525735,1.0,6,6.1571813,1.0,3.3751341042564533,2.8860996,1.0,0.0232867995883795,0.01805144,1.0
39,0.18551878932825996,0.15524356,1.0,0.5262805573414782,0.5424484,1.0,0.5871022089019429,0.7247062,1.0,9,4.9533486,0.0,47.107384155053985,25.901995,0.0,0.09099924351283759,0.031420257,0.0
40,0.29270879609757333,0.16332269,0.0,0.5297593951412805,0.52296656,1.0,0.7677775854009348,0.80698764,1.0,12,9.5334,1.0,25.97689875357873,26.381523,1.0,0.02129063859651114,0.042873114,1.0
41,0.15808957207088092,0.15451096,1.0,0.6176208010985278,0.606887,1.0,0.5088209177706164,0.71338904,0.0,12,12.109887,1.0,1.4904223530197216,5.564991,1.0,0.3940727391539348,0.3267783,1.0
42,0.2575894951707541,0.1598805,1.0,0.5176579305143738,0.5241302,1.0,0.9746528537031354,0.8277433,1.0,9,8.433466,1.0,24.328387606672308,21.35742,1.0,0.07030207720429238,0.05024263,1.0
43,0.2575842076589802,0.15173782,1.0,0.8854909360290217,0.87525415,1.0,0.9177172023232321,0.8943402,1.0,11,10.738542,1.0,7.125393451657732,8.225794,1.0,0.01127852922116491,0.016149929,1.0
44,0.046941320469607806,0.1538339,1.0,0.982387408324874,0.8786431,0.0,0.6793454822310097,0.67038965,1.0,12,12.762871,1.0,49.89121259149396,44.153275,1.0,0.18076134404992333,0.154345,1.0
45,0.006135278819311995,0.1193912,0.0,0.5830095419826605,0.5836658,1.0,0.6141872880074386,0.64470094,1.0,16,13.897379,0.0,7.171015443535332,9.577892,1.0,0.04437373602682238,0.049037997,1.0
46,0.06017922929097333,0.14899325,1.0,0.5902557493642601,0.591463,1.0,0.7249544929241187,0.73446727,1.0,4,4.370572,0.0,2.8616844474700676,4.021902,1.0,0.05741863773308303,0.069114394,1.0
47,0.18394789415712298,0.22827,1.0,0.8826905770601026,0.8549505,1.0,0.5655941919024554,0.5588834,1.0,8,7.9530263,1.0,3.6701682688167137,3.0680478,1.0,0.06042852581367086,0.07271117,1.0
48,0.08967140340029002,0.13970853,1.0,0.6887192442567003,0.68857324,1.0,0.9900160597019185,0.9682527,1.0,5,4.269504,0.0,4.500814779398881,12.507447,0.0,0.016518880846763624,0.08516313,0.0
49,0.19337462847941536,0.14887607,1.0,0.7457652194525041,0.8529658,1.0,0.8992665457672175,0.90258396,1.0,7,6.5472817,1.0,36.11410931465541,25.561907,0.0,0.18761785957553703,0.084850125,0.0
50,0.000810837799197095,0.17270467,0.0,0.5873962587871694,0.60761863,1.0,0.8780447328047656,0.94627666,1.0,12,12.238967,1.0,13.55442637711468,14.612402,1.0,0.16330821379592345,0.18339957,1.0
51,0.15400330997330794,0.15159999,1.0,0.6152272649436876,0.62180084,1.0,0.6930132138467828,0.7129845,1.0,5,5.86577,1.0,23.545456400200525,22.945696,1.0,0.1571969445384271,0.16093485,1.0
52,0.14257900960061812,0.16078326,1.0,0.8205035416255837,0.8811351,1.0,0.6527925916736192,0.66991407,1.0,15,14.8253765,1.0,9.005900943297481,18.23933,0.0,0.06198029148502863,0.13095601,0.0
53,0.22324378261951283,0.15602027,1.0,0.549530690101369,0.53666,0.0,0.7299934032044479,0.6482612,1.0,13,11.978321,1.0,48.145208268945154,22.215761,0.0,0.1743819874311836,0.041077483,0.0
54,0.09589283045525067,0.14426388,1.0,0.9741270956700523,0.85415,1.0,0.725759059582523,0.8063677,0.0,8,8.651947,1.0,9.541498865049247,9.58512,1.0,0.031231693668692755,0.037399083,1.0
55,0.18849738153644557,0.14502776,1.0,0.5959704388707421,0.57708925,1.0,0.7314097181483327,0.836165,0.0,12,10.904978,1.0,15.153688389940866,14.62175,1.0,0.15616726430591657,0.14235748,1.0
56,0.06025244818866729,0.14647138,1.0,0.7225274347971915,0.70124876,1.0,0.6919539890528169,0.69977206,1.0,6,6.0729513,1.0,4.14955605184744,3.6292198,1.0,0.2747626053256436,0.33319512,1.0
57,0.2921187926768163,0.27270997,1.0,0.8419390347981554,0.8679627,1.0,0.981068324527395,0.7049135,0.0,7,7.0678515,1.0,1.2287175776229593,3.1738474,1.0,0.44222685008604073,0.29851207,0.0
58,0.18399524601931327,0.15012266,1.0,0.9650619747535882,0.9464001,1.0,0.8927955481337089,0.8497373,1.0,13,13.13288,1.0,6.076643382654995,4.543064,1.0,0.032837031156336856,0.021037456,1.0
59,0.045693892091903464,0.10540514,1.0,0.7989274904710308,0.80587494,1.0,0.7069871300028998,0.7167634,1.0,11,10.9702425,1.0,1.3600447869294838,2.5416648,1.0,0.01213220538795423,0.026314592,1.0
60,0.1654737553499442,0.15806185,1.0,0.5088039048464024,0.524806,1.0,0.634603473936261,0.69885737,1.0,7,7.1368885,1.0,3.3711871109872313,4.1917176,1.0,0.12269676796308975,0.13415565,1.0
61,0.010888629897958047,0.1317998,1.0,0.6549680835385774,0.67932534,1.0,0.9604663682758365,0.86737543,1.0,7,7.099256,1.0,15.42281411222587,16.964512,1.0,0.3721644563602486,0.3310499,1.0
62,0.21202611733031587,0.24929501,1.0,0.9254093085146975,0.8941333,0.0,0.590659858850391,0.59792376,1.0,10,9.930963,1.0,5.488899575231557,6.7646074,1.0,0.08237730066884517,0.11042786,0.0
63,0.22575332227321082,0.15830319,1.0,0.6310440895153289,0.6221868,1.0,0.9034990604445536,0.88506895,1.0,5,4.5955625,1.0,16.427720844199055,18.41157,1.0,0.04977870255406557,0.06161023,1.0
64,0.20446823415429047,0.13885964,1.0,0.9285733165036651,0.91368383,1.0,0.8598625987553064,0.89567775,1.0,11,11.33101,1.0,35.62702461479861,32.864212,1.0,0.45379981904443123,0.40054455,1.0
65,0.1796745626714207,0.14753371,1.0,0.5692237462232765,0.5677855,1.0,0.5426416161697195,0.5668443,0.0,13,11.746721,1.0,15.827053731398236,24.703434,0.0,0.06667891430760904,0.09034393,1.0
66,0.24729472182669535,0.22334112,1.0,0.6240712948627456,0.6063407,1.0,0.5277645287792163,0.5379375,1.0,7,5.796472,0.0,13.062569510873162,12.935163,1.0,0.03824863709042113,0.034335863,1.0
67,0.042891195788939504,0.15246096,1.0,0.6561794821620075,0.70745325,0.0,0.9528026097624999,0.9364178,1.0,9,8.348331,1.0,8.821304642038712,11.040546,0.0,0.011536203158106597,0.019160982,1.0
68,0.20626485405220477,0.15983255,1.0,0.5988942924369651,0.5775407,0.0,0.9583240980538308,0.9439725,1.0,8,8.3823,1.0,14.012567348134395,12.271594,1.0,0.1256096078102227,0.104254164,1.0
69,0.2441949533278541,0.16473736,1.0,0.8764003069515642,0.8441419,1.0,0.9370915150215695,0.9742315,1.0,4,4.433543,1.0,14.925056138580901,19.114641,1.0,0.11480872174389796,0.16583867,1.0
70,0.017238498557792335,0.041334428,0.0,0.8947946365054988,0.86439484,1.0,0.6865097274841534,0.6970465,1.0,13,13.178396,1.0,4.371889071775845,6.7410364,1.0,0.24981384908967275,0.39141276,0.0
71,0.08401356762293329,0.14586851,1.0,0.7431914349039686,0.737386,1.0,0.681055749769663,0.7365562,1.0,7,6.942803,1.0,2.7746867566157163,2.1110063,1.0,0.0282561470663397,0.023045972,1.0
72,0.2757069541667659,0.1673712,1.0,0.755853218033858,0.7093998,1.0,0.7823193052416542,0.78439355,1.0,12,12.181156,1.0,19.00922564100588,22.958076,1.0,0.015096055973789099,0.03417668,1.0
73,0.1741586247683089,0.16592927,1.0,0.6352388977654366,0.6132771,0.0,0.561096122773988,0.56621,1.0,15,13.829436,0.0,3.357917489440079,3.0113692,1.0,0.014981536327021474,0.013403641,1.0
74,0.22062733197175854,0.14815931,1.0,0.9537208580735265,0.89339465,1.0,0.970640918266294,0.9422612,0.0,9,8.487139,1.0,12.196099464570594,14.432588,1.0,0.041949534273078695,0.05438426,1.0
75,0.2379713678795951,0.07407586,0.0,0.7197951209686451,0.70626336,1.0,0.8324183542822319,0.80980617,1.0,7,6.338622,1.0,3.5931389356266275,2.8936098,1.0,0.03202257117913457,0.024742747,1.0
76,0.19746011292316792,0.17843752,1.0,0.5099398761002891,0.5651535,0.0,0.6875657829152089,0.7015691,1.0,6,6.142608,1.0,1.7740319868673247,2.0138254,1.0,0.05893332426799541,0.10719339,0.0
77,0.18989632220904712,0.15082864,1.0,0.7992382382189456,0.83423907,1.0,0.5868645451581717,0.67204434,0.0,6,5.641406,1.0,39.7117073170502,36.83586,1.0,0.02212973659045363,0.02537562,1.0
78,0.07609892011318621,0.15404175,1.0,0.8876117583119658,0.85492295,1.0,0.5523714748579366,0.5667572,1.0,7,6.752026,1.0,32.05456557945983,33.273384,1.0,0.06691726668328123,0.06284027,1.0
79,0.01516988929629729,0.15666391,0.0,0.9161991455400912,0.8639617,1.0,0.9319822960547945,0.9195557,1.0,14,13.40433,1.0,10.529264184343123,12.442956,1.0,0.020133568331927382,0.028552983,1.0
80,0.2707145789366908,0.14827041,1.0,0.8486547523624646,0.7957164,0.0,0.6441568078650248,0.6349097,1.0,11,11.539129,1.0,30.511126229654476,39.668175,1.0,0.20296934879004178,0.2739298,1.0
81,0.2863300709791061,0.16282636,1.0,0.5259170834903493,0.52554566,1.0,0.6415910968899996,0.6362883,1.0,16,13.569758,0.0,43.89127943081073,31.239965,1.0,0.11295940750894186,0.06573993,1.0
82,0.2554964491647936,0.1519488,1.0,0.8292431540184109,0.7268622,1.0,0.9164271722856009,0.83304185,1.0,6,6.7136073,1.0,37.9485978916734,38.099266,1.0,0.0321499469627679,0.03495492,1.0
83,0.12747637559662495,0.15033716,1.0,0.5128570994339228,0.5253606,1.0,0.8587158526749599,0.8621905,1.0,7,7.319567,1.0,2.4459484970095002,1.802959,1.0,0.016785091080561292,0.019702218,1.0
84,0.25995120916772674,0.1976957,1.0,0.5996400356976122,0.602271,1.0,0.7844922004518728,0.7553699,1.0,12,12.3218355,1.0,9.711586614913607,8.128507,1.0,0.05269837670899337,0.044654053,1.0
85,0.14151576032691818,0.15368688,1.0,0.9866763738858928,0.7618352,0.0,0.8156872054353638,0.83397585,1.0,11,10.862644,1.0,46.125413512915685,39.432045,1.0,0.017920786506931633,0.027291521,1.0
86,0.26140104242012124,0.15274508,1.0,0.9859088087279334,0.834629,0.0,0.631275755854483,0.6727967,0.0,5,4.7185216,1.0,37.363668472249856,30.939434,0.0,0.037144676189940336,0.020872211,1.0
87,0.2289518062491161,0.22700767,1.0,0.8751455028985435,0.8730817,1.0,0.5950609421570222,0.7719081,1.0,11,11.149675,1.0,1.468021772627239,4.045945,1.0,0.2899731988920485,0.33594817,1.0
88,0.15319739633189464,0.15336624,1.0,0.859625697869806,0.86372566,1.0,0.944008654850967,0.91785765,1.0,9,9.196719,1.0,12.46838931270708,14.448423,1.0,0.2657805243386052,0.28214675,1.0
89,0.1278676829766863,0.037409827,1.0,0.8624467666301098,0.8151752,0.0,0.8541666779965049,0.6736167,1.0,4,4.2486753,1.0,14.067261926924637,13.763806,1.0,0.46961779785701385,0.4117951,1.0
90,0.018354065696747846,0.15125932,1.0,0.5285592834008147,0.5883951,0.0,0.5088300145028758,0.7025314,0.0,10,10.087711,1.0,2.258663186186672,10.635006,1.0,0.3258697885377482,0.39406884,1.0
91,0.03477039316485364,0.15646498,1.0,0.8769013923286202,0.86895025,1.0,0.6359496752911633,0.65300685,1.0,10,9.973475,1.0,11.501028932509309,8.125592,0.0,0.04528965288155007,0.02837454,0.0
92,0.06979286537085756,0.08779782,1.0,0.8186373813084347,0.8672817,0.0,0.871815897839875,0.71384853,1.0,9,9.1358,1.0,1.5939274597248163,5.9351544,1.0,0.3009356490502996,0.36073908,1.0
93,0.2406319272314667,0.15556857,1.0,0.990332170407535,0.9886875,1.0,0.5360343877132601,0.53773105,1.0,10,10.016271,1.0,3.70159690908033,3.9351368,1.0,0.02255913186146362,0.025009716,1.0
94,0.21251608325769988,0.15227163,1.0,0.6951334539690979,0.8547087,0.0,0.7262339495676726,0.7698382,0.0,9,8.994178,1.0,30.53375282366496,23.724152,1.0,0.0584263137595157,0.037956625,1.0
95,0.2961220473190677,0.1550707,0.0,0.6074707912771642,0.57348096,1.0,0.743824468273829,0.7107959,1.0,10,10.114748,1.0,1.1408564358223443,9.985577,0.0,0.49827841410933493,0.38886544,1.0
96,0.1863383298280004,0.15155676,1.0,0.8338982311463039,0.85248977,1.0,0.5407778149877802,0.54683167,1.0,8,8.797477,1.0,12.440237672067688,14.333004,1.0,0.033762543170331366,0.04758133,1.0
97,0.07818633670481921,0.1914515,1.0,0.5838942857898862,0.5931124,1.0,0.8664629824918828,0.90311986,1.0,14,13.537991,1.0,1.1868447031219513,1.7132823,1.0,0.010808083662427926,0.013023676,1.0
98,0.12467338997880295,0.10157325,1.0,0.8779384639380576,0.8899585,1.0,0.9530978844298807,0.738454,1.0,7,7.11353,1.0,3.344397557227641,5.84624,1.0,0.4703741022537777,0.26687536,0.0
99,0.056769123586641955,0.1497508,1.0,0.8707038279848942,0.91217935,1.0,0.6364341082781199,0.63204527,1.0,9,8.224397,1.0,27.94189525434792,32.220596,1.0,0.19700434676962414,0.20808358,1.0
100,0.10660575527801208,0.16024308,1.0,0.6773713063610507,0.67689925,1.0,0.9307617528404611,0.9225203,1.0,15,14.493005,1.0,23.590221595539163,17.865938,1.0,0.14302660728052763,0.083144896,1.0
101,0.2750900357530629,0.16088375,1.0,0.6007435954429533,0.6247836,1.0,0.7577672633293164,0.8100505,0.0,13,13.182333,1.0,34.5762428282211,29.532808,1.0,0.06398999740898893,0.043561265,1.0
102,0.2937007877457553,0.17162885,0.0,0.691741690167315,0.66822535,1.0,0.5285881877638223,0.5165398,1.0,14,14.082408,1.0,33.234180531299806,28.41313,1.0,0.21390429074947723,0.17724279,1.0
103,0.12373981999805533,0.16978218,1.0,0.6580789390322492,0.63992065,1.0,0.6327576672656078,0.6377682,1.0,13,13.217628,1.0,48.59144328512044,42.844368,1.0,0.27654103836052946,0.2289407,0.0
104,0.038317481909492,0.1810578,1.0,0.6491988290176246,0.6558499,1.0,0.8877095081849091,0.9066907,1.0,7,8.167295,0.0,12.785140805771729,9.85176,1.0,0.147888299640284,0.11958522,1.0
105,0.07399747711988512,0.16172148,1.0,0.928882318384032,0.8896511,1.0,0.6609766976395608,0.66181105,1.0,5,5.4432263,1.0,30.568867833921125,27.338207,1.0,0.11268074436082266,0.1020969,1.0
106,0.22862787761587805,0.14759265,1.0,0.8548776622428627,0.85189205,1.0,0.5756848929201863,0.5766327,1.0,14,12.479185,0.0,15.81815851001557,17.2307,1.0,0.025680270997900618,0.025035305,1.0
107,0.06612960042047468,0.15231621,1.0,0.7903901213101305,0.8846045,1.0,0.7093547720434381,0.71988004,1.0,6,8.694387,0.0,27.34049649096959,22.908136,1.0,0.12435535743024391,0.12738515,1.0
108,0.07650224609385457,0.15324044,1.0,0.7981218156084453,0.8519258,1.0,0.8554600655630076,0.8507099,1.0,16,15.549076,1.0,6.33928626381671,6.420406,1.0,0.058089685487812,0.053111397,1.0
109,0.1627318364399434,0.16450159,1.0,0.9209248705044318,0.9092206,1.0,0.807533862817716,0.81310964,1.0,16,14.768644,0.0,14.259843139514986,13.183311,1.0,0.1518412026666104,0.12774447,1.0
110,0.1090921272558967,0.14022928,1.0,0.6525810615036287,0.65593725,1.0,0.6391722180236697,0.6414567,1.0,15,15.120614,1.0,1.3024751533501446,1.8138007,1.0,0.03394952723623189,0.039353617,1.0
111,0.2541667850343284,0.1792809,1.0,0.5620299347400024,0.56565917,1.0,0.6587331382011397,0.7172953,1.0,7,7.1342726,1.0,1.897516982032087,2.0017424,1.0,0.143706645468353,0.12892063,1.0
112,0.1880254451417229,0.15592831,1.0,0.7342475705780365,0.7443399,1.0,0.637828577013106,0.7342135,1.0,7,7.0962076,1.0,1.8397305278140808,3.611051,1.0,0.38965495468101685,0.3457855,1.0
113,0.09808477416364914,0.1131214,1.0,0.8167252210032568,0.83145654,1.0,0.7248249644182152,0.6976146,1.0,6,6.1055303,1.0,3.337325847408336,5.0765,1.0,0.44123348558680386,0.37674165,1.0
114,0.17086876007104526,0.18647446,1.0,0.9971713628541078,0.99783754,1.0,0.7551441014785238,0.72117686,1.0,9,9.128777,1.0,3.860302255407081,5.09367,1.0,0.36172097425167116,0.2559908,1.0
115,0.0997842508474674,0.15986505,1.0,0.7101207267523032,0.7704534,1.0,0.7904594290825016,0.77533406,1.0,11,10.24174,1.0,41.653284125985365,40.78808,1.0,0.04522885848105872,0.023971135,1.0
116,0.19757673036073906,0.1609209,1.0,0.6840824503323953,0.6794267,1.0,0.6200867222099748,0.62937707,1.0,15,14.731084,1.0,13.69090148283451,16.956104,1.0,0.017733069059963982,0.029473431,1.0
117,0.08915109763918441,0.19242087,1.0,0.7737638298202184,0.78203464,1.0,0.9564950377187813,0.9251704,1.0,6,5.848509,1.0,1.9199994859454932,2.1331303,1.0,0.049444280433147816,0.048257682,1.0
118,0.0031788715624228026,0.19276981,0.0,0.9913090271898142,0.9955565,1.0,0.9725235322198618,0.9166554,1.0,4,4.2264647,1.0,1.117230311855114,5.484665,0.0,0.027443109956370924,0.089978166,0.0
119,0.09809655294075334,0.16851163,1.0,0.6802573804101202,0.6905686,1.0,0.6684541886378167,0.68867576,1.0,5,5.1292276,1.0,1.1553531114717293,1.6514204,1.0,0.014795640383654463,0.021602299,1.0
120,0.06342670974191085,0.15392628,1.0,0.670483311641701,0.6660827,1.0,0.7100293287819633,0.7406518,0.0,8,7.6191034,1.0,35.336715900618636,22.582647,0.0,0.08086985650042018,0.028749634,0.0
121,0.02819683950849735,0.1332258,1.0,0.7234261609621371,0.73929685,1.0,0.7312471516350143,0.7882213,0.0,5,6.1282187,1.0,13.210238479506968,16.45696,1.0,0.07179360161123162,0.1138051,1.0
122,0.07820457378892835,0.16507858,1.0,0.5144861788801052,0.52497816,1.0,0.7480170506704535,0.6816687,1.0,11,10.326019,1.0,19.571759299265626,30.683317,1.0,0.019690105320668266,0.04977388,1.0
123,0.1467304630643,0.15638632,1.0,0.9870830972366834,0.795807,0.0,0.971945686346531,0.8936644,0.0,12,11.4429455,1.0,19.457650394881675,25.621176,0.0,0.010030474748550072,0.030876117,0.0
124,0.04488049638532986,0.0929795,1.0,0.7757401419198786,0.7591231,1.0,0.6292642206993797,0.635724,1.0,6,5.8078,1.0,1.8459264306513221,2.2397451,1.0,0.017943793307149337,0.025113616,1.0
125,0.2582237079421348,0.1549162,1.0,0.9117657697545398,0.849304,1.0,0.5210143079197169,0.8637456,0.0,13,11.922015,0.0,19.632148558667733,15.3980875,1.0,0.026544360135729347,0.019450527,1.0
126,0.2164675870158652,0.1408465,1.0,0.5613520933941774,0.55872107,1.0,0.7669217308226048,0.7368389,1.0,15,14.943476,1.0,1.1976937005253825,1.3954539,1.0,0.019554185401997583,0.020348487,1.0
127,0.036343069995247376,0.14696987,1.0,0.6137702271550156,0.6097086,1.0,0.6315963613713671,0.6340956,1.0,7,6.5865,1.0,45.57861817489941,32.46915,0.0,0.06828799906031355,0.022199979,0.0
