case,gt_q_d_n,mu_q_d_n,hit90_q_d_n,gt_q_d,mu_q_d,hit90_q_d,gt_q_s,mu_q_s,hit90_q_s,gt_tau,mu_tau,hit90_tau,gt_cost_stop_error,mu_cost_stop_error,hit90_cost_stop_error,gt_cost_time,mu_cost_time,hit90_cost_time
126,0.7215586233862173,0.5831509,1.0,0.5613520933941774,0.5626623,1.0,0.7669217308226048,0.8009682,1.0,12,10.802378,0.0,0.013751214323908682,0.062824175,1.0,0.0003680162639675219,0.00035360866,1.0
127,0.1211435666508246,0.3766607,1.0,0.6137702271550156,0.6536679,1.0,0.6315963613713671,0.68887657,1.0,6,4.832995,0.0,8.491808437735196,6.4694204,1.0,0.0041792408070891645,0.0016591093,1.0
128,0.9408642299831288,0.84697634,0.0,0.9500860792409445,0.8257018,0.0,0.7739586522743322,0.75995237,1.0,9,7.734256,0.0,0.06450723487540323,0.11270827,1.0,0.0016374887662725752,0.0053466167,1.0
129,0.6742318267272314,0.6616196,1.0,0.8876593709088261,0.9263608,1.0,0.6521722306702615,0.71203625,1.0,8,8.239831,1.0,0.4664910467574951,0.20837864,1.0,0.01630114366753689,0.009573516,1.0
130,0.874100203622009,0.8621468,1.0,0.6079347834311561,0.60186607,1.0,0.7368660481865028,0.6951881,1.0,8,7.748139,1.0,0.025009401804921116,0.13665424,1.0,0.013278316400285877,0.013193236,1.0
131,0.31071461478652684,0.30439812,1.0,0.84559772564344,0.8606291,1.0,0.5573250911764285,0.5701632,1.0,8,8.08054,1.0,0.0805107687155234,0.41621497,1.0,0.004960861628030541,0.0073888637,1.0
132,0.007476636375763346,0.19050723,0.0,0.5517956005470892,0.55916446,1.0,0.717339239745399,0.79730886,1.0,5,4.607121,1.0,0.30366479392028867,0.5270563,1.0,0.0094378387476934,0.010334058,1.0
133,0.8982772906887851,0.8910429,1.0,0.8732216821331338,0.8388627,1.0,0.5494119672752318,0.7740217,1.0,4,4.352526,0.0,0.046967148976477205,0.50276154,1.0,0.09889872455173122,0.056085024,0.0
134,0.0786320092718219,0.42749193,0.0,0.7066768964173329,0.76777065,0.0,0.8299888872746849,0.66938263,0.0,6,6.5663724,0.0,0.2208731009842733,0.3010622,1.0,0.03549435275829669,0.04563938,1.0
135,0.5824440435500065,0.36999625,1.0,0.9611743650057559,0.88403153,1.0,0.9399438371242714,0.93755966,1.0,7,6.501892,1.0,7.5120674417452,7.9643755,1.0,0.004578245057408329,0.0093995305,1.0
136,0.5150562783985032,0.4601944,1.0,0.6662196605805815,0.66529393,1.0,0.7128503864807036,0.5732823,0.0,5,4.359126,0.0,0.09029525467269461,0.30428535,1.0,0.0006107378672583769,0.00035836513,1.0
137,0.6691084615377221,0.36186397,1.0,0.9265587926932737,0.86255884,1.0,0.7620452799613817,0.73799115,1.0,12,11.547379,1.0,6.849818239320817,7.616728,1.0,0.00354943155280189,0.0055916994,1.0
138,0.5479337895503197,0.49591693,1.0,0.9702085515226588,0.93034583,1.0,0.7404701294863661,0.7656249,1.0,5,4.967531,1.0,0.044645909864879145,0.10672046,1.0,0.005297637282126513,0.008312387,1.0
139,0.41675466195481214,0.39820552,1.0,0.9221287663378721,0.87322706,1.0,0.5547965218356973,0.6500196,1.0,7,6.80089,1.0,0.3212250967264001,0.22011372,1.0,0.0027013893839827013,0.011431242,0.0
140,0.4631345568102728,0.2618828,0.0,0.9585293698241135,0.92116004,1.0,0.8068632422104562,0.7186959,1.0,10,10.293836,1.0,0.129427063378008,0.23527673,1.0,0.0027115338273256463,0.0031942914,1.0
141,0.5553000407932822,0.5255657,1.0,0.8605321279060518,0.8641559,1.0,0.5027498588348921,0.6925879,0.0,11,11.059416,1.0,0.015308268004828726,0.26399887,1.0,0.09208708385317142,0.10206607,1.0
142,0.8706604291508181,0.57030183,1.0,0.7932441886418401,0.6911412,1.0,0.6668069340771912,0.7045422,1.0,9,8.388556,1.0,5.391798889820686,6.247089,1.0,0.0005444117502140276,0.0019310527,1.0
143,0.7709271502285817,0.76723194,1.0,0.751045304609858,0.78652537,1.0,0.6489793431567557,0.6659631,1.0,5,4.4761825,1.0,2.1252645858876895,2.0968485,1.0,0.0011187456187265047,0.001105652,1.0
144,0.007331552405207553,0.06725244,1.0,0.9666986208696255,0.9678901,1.0,0.7937789972090203,0.66895705,1.0,8,8.383025,1.0,0.04939003314308421,0.26344135,1.0,0.0083898616141489,0.008797106,1.0
145,0.9512494766579102,0.9258623,1.0,0.6684302410508146,0.67778856,1.0,0.961774444921162,0.80853343,1.0,7,6.4876513,1.0,0.15272571824843406,0.11230357,1.0,0.006253262807622681,0.011971805,0.0
146,0.8039244719715596,0.6335879,1.0,0.6561709820689221,0.666088,1.0,0.9139537230352288,0.9403497,1.0,9,8.734228,1.0,9.393925761279625,6.7662125,1.0,0.03171710470148058,0.023449367,1.0
147,0.9375026276578818,0.5493745,1.0,0.5370101834495353,0.5961192,1.0,0.7805850046238613,0.74057287,1.0,10,9.734228,1.0,0.42335355939374475,0.63116264,1.0,0.0694962904839125,0.11925217,1.0
148,0.9419107095720367,0.9061785,1.0,0.5304840525731533,0.53219485,1.0,0.6460312285661456,0.62228155,1.0,6,5.4316883,1.0,0.06849209689056132,0.3804508,1.0,0.0004967387812918188,0.0012531144,1.0
149,0.42924843089934495,0.40023622,1.0,0.9667939443599414,0.957772,1.0,0.5930507328849941,0.63712174,1.0,6,6.197169,1.0,0.7403992633848996,1.1380675,1.0,0.10732014574919226,0.11096838,1.0
150,0.9300620264712354,0.71200335,1.0,0.5947230259997205,0.6826272,1.0,0.6614842522081916,0.67861307,1.0,12,11.138575,0.0,3.027831126743455,6.2244077,0.0,0.05174625527416031,0.1210302,0.0
151,0.973514702097958,0.9618114,1.0,0.6833897184999946,0.68332016,1.0,0.7728924979572925,0.7786799,1.0,6,5.1284766,0.0,0.015603274514532693,0.04464789,1.0,0.0005754898670538215,0.0018793946,1.0
152,0.6335590635383808,0.604942,1.0,0.8302359901659986,0.82125694,1.0,0.803293449450724,0.7362577,0.0,5,4.749787,1.0,5.015782990028459,6.5283556,1.0,0.0006334962727082847,0.0025607815,1.0
153,0.534628474228082,0.40238386,1.0,0.7948049283515293,0.8736359,1.0,0.7082495675227666,0.6461359,0.0,9,8.765968,1.0,2.764091987997695,3.2826064,1.0,0.01783424006688865,0.019429706,1.0
154,0.3497361234069374,0.3403938,1.0,0.8373103318416035,0.8704698,1.0,0.8334472925407906,0.81992066,1.0,9,8.628482,1.0,0.16492092034598055,0.45518127,1.0,0.0008449602592800365,0.0022154017,1.0
155,0.5974713972902483,0.55541176,1.0,0.8636929555975554,0.84268105,1.0,0.897536170968354,0.8590614,1.0,5,5.2460737,1.0,0.04988952093953636,0.1604271,1.0,0.004857167947898683,0.017359272,0.0
156,0.08129725748561578,0.5506594,0.0,0.8633559912880118,0.9821839,0.0,0.9725276423340493,0.8183739,0.0,6,7.259212,0.0,0.7769212028761313,1.0413542,1.0,0.022118165113526787,0.024857212,1.0
157,0.6245461599770757,0.5989515,1.0,0.8394903234069218,0.8490608,1.0,0.7519957309773118,0.76045597,1.0,10,10.091728,1.0,0.0457882698152739,0.050966807,1.0,0.0008602164035299208,0.001247967,1.0
158,0.6441939731879259,0.36069003,1.0,0.8137566665252427,0.8922484,1.0,0.9093849229734656,0.85396653,1.0,11,10.923776,1.0,5.8949764070411685,7.9987926,1.0,0.00011603093323597458,0.0043837368,0.0
159,0.17952084562453785,0.1780694,1.0,0.8989265668818054,0.89750713,1.0,0.5825627510180124,0.59125614,1.0,7,7.023452,1.0,0.03353782926801174,0.5742634,1.0,0.06360242149459591,0.05653957,1.0
160,0.8957841926289567,0.7398404,1.0,0.5226617688746655,0.5933472,1.0,0.8178152189253007,0.7282546,1.0,9,8.781647,1.0,0.18678120024570874,0.272115,1.0,0.033093752247885834,0.052407727,1.0
161,0.468211363980396,0.3043172,1.0,0.9526754869697345,0.9468648,1.0,0.8765942267204867,0.8734961,1.0,11,11.005036,1.0,0.32567716230526716,0.34573698,1.0,0.00022103374298438483,0.0004026147,1.0
162,0.7054311530652071,0.8318732,1.0,0.6229461531240843,0.6666981,1.0,0.9628005950288818,0.8939921,1.0,7,6.0049963,0.0,3.37978522222145,3.8965945,1.0,0.00031644573841440416,0.0019239078,1.0
163,0.016481898518487803,0.17171685,0.0,0.6999708500017823,0.7448931,0.0,0.5423584727477568,0.6246141,0.0,5,4.3501873,1.0,0.6553157759492816,1.0049121,1.0,0.0002059123910316055,0.00095327257,1.0
164,0.8842090261953489,0.524685,1.0,0.5202676563645217,0.60472536,1.0,0.8435290043915817,0.75146276,1.0,8,7.7113576,1.0,0.19402233518942744,0.422244,1.0,0.06620241410003083,0.12081672,1.0
165,0.9507513953340422,0.94769627,1.0,0.9126702261143881,0.89080715,1.0,0.8261493845686795,0.81052405,1.0,5,4.773339,1.0,0.55995900670371,0.26090717,1.0,0.039128153290102455,0.026915288,1.0
166,0.6227492357852867,0.6471321,1.0,0.8448107457796523,0.9044755,1.0,0.9156376605021544,0.9047792,1.0,5,5.2183084,1.0,0.1507533421006153,0.28865656,1.0,0.00021737352569317154,0.00075084897,1.0
167,0.01028814340893558,0.12962665,1.0,0.7637670874878097,0.8112765,1.0,0.8228522962180445,0.7475825,1.0,7,7.6933036,1.0,0.21914552024770095,0.45608774,1.0,0.00532020170779686,0.007015706,1.0
168,0.8882205609087391,0.8583182,1.0,0.6639572304114809,0.6494142,1.0,0.7784548023940551,0.8575903,1.0,4,4.4350634,0.0,2.9438106598097264,2.0245914,1.0,0.04430388254932271,0.03958911,1.0
169,0.4204664650172144,0.45945424,1.0,0.7691616489144142,0.78189933,1.0,0.5769978645845347,0.5835301,1.0,10,9.564885,1.0,0.491208994932683,0.5144637,1.0,0.001755371793213643,0.0020131888,1.0
170,0.11252304232468957,0.3372189,1.0,0.6482395569297894,0.67612416,1.0,0.9610193763807586,0.9612881,1.0,4,4.3217597,1.0,0.18838884204743073,0.21714413,1.0,0.03354178062303449,0.033183604,1.0
171,0.7314038103333176,0.68201137,1.0,0.9542473163131564,0.94313943,1.0,0.8923009719532684,0.9237481,1.0,12,11.621107,1.0,2.8050722083399457,1.312981,1.0,0.031634914017638294,0.012447771,1.0
172,0.3256576195134844,0.2296485,1.0,0.6216490549124577,0.60508066,1.0,0.6028424752520686,0.8273297,0.0,5,4.25191,0.0,4.597858902098627,2.987128,1.0,0.012621516610707121,0.011835518,1.0
173,0.1358897675195364,0.30704117,0.0,0.9351887560950336,0.94827884,1.0,0.5564339477959579,0.8086856,1.0,7,7.243877,1.0,0.2511542172876882,0.50529486,1.0,0.10937344292198255,0.12731867,1.0
174,0.8595304600698025,0.86738676,1.0,0.7360600298161754,0.6666919,0.0,0.6163766649996965,0.7462806,1.0,9,8.794239,1.0,0.15579440080199597,0.42468432,1.0,0.04909925471797332,0.039436415,1.0
175,0.06987441659960547,0.34309667,1.0,0.7538764831244843,0.89673245,1.0,0.7686480801250413,0.7491215,1.0,5,5.1226315,1.0,8.985080635701971,8.803269,1.0,0.0004236832721204227,0.0012346279,1.0
176,0.9814937884469797,0.9777848,1.0,0.7675802694455017,0.8860101,1.0,0.677798438541156,0.76786274,1.0,9,7.251486,0.0,8.563355604847875,4.9640875,0.0,0.04021397664133351,0.024290023,1.0
177,0.10462900645074946,0.39598113,1.0,0.6776218215458887,0.85232985,1.0,0.90100016892005,0.8766753,1.0,5,5.333051,1.0,9.040693586542877,9.43925,1.0,0.0006765009193139593,0.001191793,1.0
178,0.5812302671212047,0.38005602,1.0,0.8277629089928191,0.8841589,1.0,0.6005378413433813,0.5927679,1.0,9,7.38023,0.0,2.1714266271141263,2.182297,1.0,0.0009305896285427121,0.0007547081,1.0
179,0.4060150283504752,0.5179896,1.0,0.6001186815906274,0.6152148,1.0,0.8482671246584006,0.8682195,1.0,7,6.038134,0.0,0.7566545203635198,1.296711,1.0,0.0009313391022451832,0.0028665925,1.0
180,0.5884384463434852,0.6799568,1.0,0.5746470046756778,0.6405624,1.0,0.5943719143300127,0.72056204,1.0,4,4.3051233,0.0,0.36475977740075527,0.3808941,1.0,0.061724061775559114,0.06495777,1.0
181,0.8057530065078282,0.8133829,1.0,0.6598679665705691,0.6795599,1.0,0.8578965922254999,0.88879406,1.0,5,4.3629923,0.0,0.2279299323100603,0.38827136,1.0,0.00030990216997822976,0.0006185293,1.0
182,0.1465191983674592,0.3497767,1.0,0.8727451284627719,0.9144728,1.0,0.5151966594564239,0.53558093,1.0,10,8.775171,0.0,9.97657430689671,5.9692316,0.0,0.011453716027507613,0.0047400026,0.0
183,0.5201085974381161,0.49977148,1.0,0.5342292914281239,0.55782366,0.0,0.7284095741596178,0.78284377,1.0,9,7.7843175,0.0,3.6787597848924527,6.483511,0.0,0.0001807902023565987,0.0022520577,1.0
184,0.5760958766476376,0.493841,1.0,0.9807649472929285,0.9171612,1.0,0.520898098609279,0.6516302,1.0,5,4.5582156,1.0,0.29652333311020135,0.14538345,1.0,0.0003751200530820063,0.00047769057,1.0
185,0.1841965248388554,0.20947434,1.0,0.7504456737776195,0.75515455,1.0,0.5005725567617871,0.5411652,0.0,5,5.357474,1.0,0.07517414536822085,1.1980829,1.0,0.00652074648089097,0.017371269,1.0
186,0.7713051936189077,0.91732657,0.0,0.6321026639626927,0.68756056,1.0,0.7774319898229975,0.83696437,1.0,5,5.057622,1.0,1.3364285019361248,1.8351064,1.0,0.022065114530301896,0.022431755,1.0
187,0.9944626038655144,0.96638805,1.0,0.6105713209713195,0.704135,1.0,0.799528406305958,0.75916344,1.0,12,11.079582,0.0,0.12373073915885333,0.15940967,1.0,0.008363033821152424,0.016625226,1.0
188,0.38807765354834733,0.35851172,1.0,0.986198342917843,0.9558761,1.0,0.7217320643956681,0.67287,1.0,4,4.31003,1.0,0.020551723412977257,0.061028153,1.0,0.0003012322213312797,0.0014536191,1.0
189,0.6284060248200165,0.6354989,1.0,0.9355273691944467,0.9350228,1.0,0.9880599244834429,0.9024084,1.0,11,10.488034,1.0,0.05961233687901775,0.15580826,1.0,0.007990068941087641,0.01459038,1.0
190,0.9912748784547785,0.60737437,0.0,0.8757082001296836,0.60084075,0.0,0.9845423553133363,0.7457571,0.0,5,5.104511,1.0,0.29196188591192446,0.5443501,1.0,0.05623260479964077,0.10794722,1.0
191,0.9125989217592625,0.9193096,1.0,0.7778593522635258,0.79178274,1.0,0.9175668479270379,0.8898616,1.0,7,6.3772364,1.0,2.6456557700911474,2.765895,1.0,0.0008472656645960919,0.0021832176,1.0
192,0.15478774516752292,0.10279756,1.0,0.8521994939948029,0.88035315,1.0,0.9056689861403906,0.911111,1.0,11,11.372039,1.0,0.5338964132620676,0.47836596,1.0,0.0072140275166407315,0.004360387,1.0
193,0.5700381705803826,0.59332997,1.0,0.6986024654427369,0.67350686,1.0,0.8787786046077597,0.8043079,1.0,9,8.903557,1.0,0.01055422242735737,1.037155,0.0,0.10801211834558382,0.12657496,1.0
194,0.19232844480758016,0.38420752,1.0,0.6518453702434408,0.6426162,1.0,0.5832304250608675,0.62297416,1.0,10,9.772118,1.0,6.351765800371218,6.851635,1.0,0.10833485467384332,0.1194927,1.0
195,0.8854500613985876,0.93105054,1.0,0.6152507022622002,0.6776007,1.0,0.5794044184975715,0.5643766,1.0,5,4.523417,1.0,0.0203416240967795,0.4415502,0.0,0.00021417075597593478,0.0006872575,1.0
196,0.951825613354344,0.95536685,1.0,0.7106364823734692,0.7576012,1.0,0.9146315890578304,0.8060624,1.0,11,10.458706,1.0,0.02266139977101809,0.04618233,1.0,0.0005837526957096043,0.0016890573,1.0
197,0.8801325420119138,0.8441115,1.0,0.8341441236209006,0.7937185,1.0,0.6755066068196007,0.6756289,1.0,10,9.546825,1.0,0.027651989199065467,0.08585495,1.0,0.00011708481846615812,0.0011240733,0.0
198,0.9358348661465077,0.70399034,1.0,0.9134802095322043,0.778388,1.0,0.7503371340810485,0.74026287,1.0,5,4.7175145,1.0,7.424872129805131,8.447359,1.0,0.0007936065655324788,0.0015949445,1.0
199,0.6612359467082596,0.401632,1.0,0.8486275679714257,0.8692593,1.0,0.7735172798252923,0.7472118,1.0,7,6.2361546,1.0,4.573470526237399,4.703141,1.0,0.0016793655228652964,0.0031405254,1.0
